Date, YTD, MTD, Day
01/04/2016, -0.43%, -0.43%, -0.43%
01/05/2016, -0.44%, -0.44%, -0.01%
01/06/2016, -0.66%, -0.66%, -0.23%
01/07/2016, -1.41%, -1.41%, -0.77%
01/08/2016, -1.67%, -1.67%, -0.27%
01/11/2016, -1.87%, -1.87%, -0.21%
01/12/2016, -1.47%, -1.47%, 0.41%
01/13/2016, -2.16%, -2.16%, -0.73%
01/14/2016, -1.8%, -1.8%, 0.4%
01/15/2016, -2.39%, -2.39%, -0.65%
01/19/2016, -2.48%, -2.48%, -0.08%
01/20/2016, -2.78%, -2.78%, -0.33%
01/21/2016, -2.7%, -2.7%, 0.09%
01/22/2016, -2.07%, -2.07%, 0.71%
01/25/2016, -2.53%, -2.53%, -0.5%
01/26/2016, -2.05%, -2.05%, 0.53%
01/27/2016, -2.38%, -2.38%, -0.36%
01/28/2016, -2.19%, -2.19%, 0.2%
01/29/2016, -1.18%, -1.18%, 1.07%
02/01/2016, -1.32%, -0.14%, -0.14%
02/02/2016, -1.66%, -0.52%, -0.38%
02/03/2016, -1.62%, -0.47%, 0.06%
02/04/2016, -1.46%, -0.3%, 0.17%
02/05/2016, -2.1%, -0.98%, -0.68%
02/08/2016, -2.3%, -1.21%, -0.25%
02/09/2016, -2.43%, -1.35%, -0.14%
02/10/2016, -2.3%, -1.21%, 0.14%
02/11/2016, -2.63%, -1.58%, -0.39%
02/12/2016, -2.35%, -1.25%, 0.37%
02/16/2016, -1.89%, -0.76%, 0.52%
02/17/2016, -1.4%, -0.24%, 0.54%
02/18/2016, -1.36%, -0.21%, 0.03%
02/19/2016, -1.35%, -0.2%, 0.01%
02/22/2016, -0.89%, 0.29%, 0.49%
02/23/2016, -1.23%, -0.07%, -0.37%
02/24/2016, -1.1%, 0.07%, 0.14%
02/25/2016, -0.61%, 0.58%, 0.51%
02/26/2016, -0.8%, 0.39%, -0.19%
02/29/2016, -0.96%, 0.21%, -0.17%
03/01/2016, -0.43%, 0.58%, 0.58%
03/02/2016, -0.25%, 0.78%, 0.2%
03/03/2016, 0.06%, 1.1%, 0.31%
03/04/2016, 0.09%, 1.14%, 0.03%
03/07/2016, 0.09%, 1.15%, 0.01%
03/08/2016, -0.11%, 0.92%, -0.21%
03/09/2016, -0.05%, 0.99%, 0.06%
03/10/2016, -0.2%, 0.84%, -0.15%
03/11/2016, 0.35%, 1.43%, 0.57%
03/14/2016, 0.21%, 1.27%, -0.15%
03/15/2016, 0.05%, 1.11%, -0.16%
