Date, YTD, MTD, Day
01/02/2015, 0.03%, 0.03%, 0.03%
01/05/2015, -1.05%, -1.05%, -1.09%
01/06/2015, -1.54%, -1.54%, -0.5%
01/07/2015, -0.83%, -0.83%, 0.73%
01/08/2015, 0.17%, 0.17%, 1.02%
01/09/2015, -0.23%, -0.23%, -0.4%
01/12/2015, -0.59%, -0.59%, -0.37%
01/13/2015, -0.64%, -0.64%, -0.05%
01/14/2015, -0.9%, -0.9%, -0.26%
01/15/2015, -1.19%, -1.19%, -0.31%
01/16/2015, -0.55%, -0.55%, 0.67%
01/20/2015, -0.41%, -0.41%, 0.13%
01/21/2015, -0.18%, -0.18%, 0.24%
01/22/2015, 0.67%, 0.67%, 0.85%
01/23/2015, 0.51%, 0.51%, -0.16%
01/26/2015, 0.8%, 0.8%, 0.29%
01/27/2015, 0.18%, 0.18%, -0.62%
01/28/2015, -0.49%, -0.49%, -0.68%
01/29/2015, 0.01%, 0.01%, 0.51%
01/30/2015, -0.68%, -0.68%, -0.7%
02/02/2015, 0.04%, 0.74%, 0.74%
02/03/2015, 0.85%, 1.56%, 0.82%
02/04/2015, 0.6%, 1.31%, -0.25%
02/05/2015, 1.24%, 1.97%, 0.65%
02/06/2015, 0.71%, 1.44%, -0.53%
02/09/2015, 0.42%, 1.14%, -0.29%
02/10/2015, 0.94%, 1.68%, 0.52%
02/11/2015, 0.89%, 1.63%, -0.05%
02/12/2015, 1.61%, 2.36%, 0.71%
02/13/2015, 1.89%, 2.65%, 0.28%
02/17/2015, 1.88%, 2.65%, -0.01%
02/18/2015, 2.05%, 2.82%, 0.17%
02/19/2015, 1.95%, 2.72%, -0.1%
02/20/2015, 2.38%, 3.15%, 0.41%
02/23/2015, 2.41%, 3.18%, 0.03%
02/24/2015, 2.74%, 3.51%, 0.32%
02/25/2015, 2.8%, 3.57%, 0.06%
02/26/2015, 2.58%, 3.35%, -0.22%
02/27/2015, 2.5%, 3.27%, -0.07%
03/02/2015, 2.68%, 0.17%, 0.17%
03/03/2015, 2.34%, -0.15%, -0.33%
03/04/2015, 2.06%, -0.43%, -0.27%
03/05/2015, 2.16%, -0.33%, 0.09%
03/06/2015, 1.06%, -1.4%, -1.07%
03/09/2015, 1.31%, -1.16%, 0.24%
03/10/2015, 0.28%, -2.14%, -1%
03/11/2015, 0.32%, -2.11%, 0.04%
03/12/2015, 1.15%, -1.31%, 0.83%
03/13/2015, 0.71%, -1.74%, -0.44%
03/16/2015, 1.58%, -0.89%, 0.87%
03/17/2015, 1.45%, -1.02%, -0.13%
03/18/2015, 2.59%, 0.09%, 1.13%
03/19/2015, 2.15%, -0.34%, -0.43%
03/20/2015, 2.94%, 0.43%, 0.77%
03/23/2015, 2.94%, 0.43%, 0%
03/24/2015, 2.42%, -0.08%, -0.5%
03/25/2015, 1.42%, -1.05%, -0.98%
03/26/2015, 1.07%, -1.39%, -0.34%
03/27/2015, 1.34%, -1.12%, 0.27%
03/30/2015, 2.05%, -0.43%, 0.7%
03/31/2015, 1.53%, -0.94%, -0.51%
04/01/2015, 1.55%, 0.02%, 0.02%
04/02/2015, 1.81%, 0.27%, 0.25%
04/06/2015, 2.3%, 0.75%, 0.48%
04/07/2015, 2.19%, 0.65%, -0.1%
04/08/2015, 2.47%, 0.92%, 0.27%
04/09/2015, 2.57%, 1.02%, 0.09%
04/10/2015, 2.9%, 1.34%, 0.32%
04/13/2015, 2.68%, 1.12%, -0.21%
04/14/2015, 2.9%, 1.34%, 0.21%
04/15/2015, 3.26%, 1.7%, 0.35%
04/16/2015, 3.28%, 1.71%, 0.01%
04/17/2015, 2.51%, 0.95%, -0.74%
04/20/2015, 2.92%, 1.36%, 0.41%
04/21/2015, 2.92%, 1.36%, -0.01%
04/22/2015, 3.09%, 1.52%, 0.16%
04/23/2015, 3.37%, 1.8%, 0.27%
04/24/2015, 3.57%, 1.99%, 0.19%
04/27/2015, 3.33%, 1.75%, -0.24%
04/28/2015, 3.4%, 1.82%, 0.06%
04/29/2015, 2.96%, 1.39%, -0.42%
04/30/2015, 2.24%, 0.69%, -0.69%
05/01/2015, 2.71%, 0.45%, 0.45%
05/04/2015, 2.82%, 0.56%, 0.1%
05/05/2015, 1.97%, -0.26%, -0.81%
05/06/2015, 1.73%, -0.51%, -0.25%
05/07/2015, 1.95%, -0.28%, 0.23%
05/08/2015, 2.93%, 0.67%, 0.95%
05/11/2015, 2.44%, 0.19%, -0.48%
05/12/2015, 2.27%, 0.03%, -0.16%
05/13/2015, 2.33%, 0.08%, 0.05%
05/14/2015, 3.08%, 0.8%, 0.72%
