Date, YTD, MTD, Day
01/02/2014, -1.05%, -1.05%, -1.05%
01/03/2014, -1.05%, -1.05%, -0%
01/06/2014, -1.26%, -1.26%, -0.2%
01/07/2014, -0.76%, -0.76%, 0.5%
01/08/2014, -0.78%, -0.78%, -0.02%
01/09/2014, -0.79%, -0.79%, -0.01%
01/10/2014, -0.3%, -0.3%, 0.5%
01/13/2014, -1.17%, -1.17%, -0.88%
01/14/2014, -0.36%, -0.36%, 0.83%
01/15/2014, 0.07%, 0.07%, 0.42%
01/16/2014, -0.03%, -0.03%, -0.09%
01/17/2014, -0.34%, -0.34%, -0.31%
01/21/2014, -0.02%, -0.02%, 0.32%
01/22/2014, 0.08%, 0.08%, 0.11%
01/23/2014, -0.68%, -0.68%, -0.76%
01/24/2014, -2.78%, -2.78%, -2.12%
01/27/2014, -3.43%, -3.43%, -0.67%
01/28/2014, -2.75%, -2.75%, 0.71%
01/29/2014, -3.59%, -3.59%, -0.86%
01/30/2014, -2.82%, -2.82%, 0.8%
01/31/2014, -3.51%, -3.51%, -0.71%
02/03/2014, -5.44%, -2.01%, -2.01%
02/04/2014, -4.88%, -1.42%, 0.6%
02/05/2014, -4.95%, -1.5%, -0.08%
02/06/2014, -3.7%, -0.2%, 1.32%
02/07/2014, -2.55%, 1%, 1.21%
02/10/2014, -2.54%, 1.01%, 0.01%
02/11/2014, -1.47%, 2.13%, 1.1%
02/12/2014, -1.3%, 2.3%, 0.17%
02/13/2014, -0.82%, 2.8%, 0.49%
02/14/2014, -0.37%, 3.26%, 0.45%
02/18/2014, 0.01%, 3.66%, 0.38%
02/19/2014, -0.56%, 3.07%, -0.57%
02/20/2014, -0.07%, 3.58%, 0.5%
02/21/2014, -0.07%, 3.58%, -0%
02/24/2014, 0.55%, 4.22%, 0.62%
02/25/2014, 0.42%, 4.09%, -0.13%
02/26/2014, 0.36%, 4.03%, -0.06%
02/27/2014, 0.82%, 4.49%, 0.45%
02/28/2014, 1.08%, 4.77%, 0.27%
03/03/2014, -0.05%, -1.13%, -1.13%
03/04/2014, 1.49%, 0.4%, 1.55%
03/05/2014, 1.47%, 0.38%, -0.02%
03/06/2014, 1.91%, 0.81%, 0.44%
03/07/2014, 1.68%, 0.59%, -0.23%
03/10/2014, 1.4%, 0.31%, -0.28%
03/11/2014, 0.9%, -0.19%, -0.5%
03/12/2014, 0.8%, -0.28%, -0.09%
03/13/2014, -0.36%, -1.44%, -1.16%
03/14/2014, -0.58%, -1.65%, -0.21%
03/17/2014, 0.32%, -0.76%, 0.9%
03/18/2014, 1.06%, -0.03%, 0.74%
