Date, YTD, MTD, Day
01/04/2021, -1.1%, -1.1%, -1.1%
01/05/2021, -0.52%, -0.52%, 0.59%
01/06/2021, -0.02%, -0.02%, 0.5%
01/07/2021, 1.15%, 1.15%, 1.17%
01/08/2021, 1.49%, 1.49%, 0.34%
01/11/2021, 1.04%, 1.04%, -0.45%
01/12/2021, 1.27%, 1.27%, 0.23%
01/13/2021, 1.43%, 1.43%, 0.16%
01/14/2021, 1.3%, 1.3%, -0.13%
01/15/2021, 0.74%, 0.74%, -0.55%
01/19/2021, 1.42%, 1.42%, 0.67%
01/20/2021, 2.4%, 2.4%, 0.96%
01/21/2021, 2.29%, 2.29%, -0.11%
01/22/2021, 2.18%, 2.18%, -0.11%
01/25/2021, 2.44%, 2.44%, 0.26%
01/26/2021, 2.2%, 2.2%, -0.23%
01/27/2021, 0.2%, 0.2%, -1.94%
01/28/2021, 0.95%, 0.95%, 0.74%
01/29/2021, -0.48%, -0.48%, -1.41%
02/01/2021, 0.82%, 1.31%, 1.31%
02/02/2021, 1.89%, 2.38%, 1.05%
02/03/2021, 1.95%, 2.44%, 0.06%
02/04/2021, 2.87%, 3.37%, 0.9%
02/05/2021, 3.28%, 3.78%, 0.39%
02/08/2021, 4.01%, 4.51%, 0.69%
02/09/2021, 4.05%, 4.54%, 0.04%
02/10/2021, 4.05%, 4.55%, 0.01%
02/11/2021, 4.22%, 4.72%, 0.16%
02/12/2021, 4.52%, 5.02%, 0.28%
02/16/2021, 4.3%, 4.8%, -0.21%
02/17/2021, 4.21%, 4.71%, -0.08%
02/18/2021, 3.75%, 4.25%, -0.43%
02/19/2021, 3.79%, 4.29%, 0.03%
02/22/2021, 2.98%, 3.47%, -0.78%
02/23/2021, 2.95%, 3.44%, -0.03%
02/24/2021, 3.82%, 4.32%, 0.83%
02/25/2021, 1.54%, 2.03%, -2.16%
02/26/2021, 1.49%, 1.98%, -0.04%
03/01/2021, 3.38%, 1.83%, 1.83%
03/02/2021, 2.64%, 1.12%, -0.7%
03/03/2021, 1.44%, -0.06%, -1.16%
03/04/2021, 0.11%, -1.35%, -1.3%
03/05/2021, 1.51%, 0.01%, 1.39%
03/08/2021, 1.01%, -0.48%, -0.49%
03/09/2021, 2.31%, 0.79%, 1.27%
03/10/2021, 2.87%, 1.33%, 0.53%
03/11/2021, 3.91%, 2.34%, 1%
03/12/2021, 3.92%, 2.35%, 0%
03/15/2021, 4.52%, 2.92%, 0.56%
03/16/2021, 4.19%, 2.6%, -0.31%
03/17/2021, 4.43%, 2.84%, 0.23%
03/18/2021, 2.95%, 1.39%, -1.4%
03/19/2021, 3.05%, 1.5%, 0.11%
03/22/2021, 3.55%, 1.99%, 0.48%
03/23/2021, 2.74%, 1.2%, -0.76%
03/24/2021, 1.83%, 0.31%, -0.87%
03/25/2021, 2.34%, 0.81%, 0.49%
03/26/2021, 3.58%, 2.01%, 1.18%
03/29/2021, 3.17%, 1.61%, -0.39%
03/30/2021, 3.13%, 1.57%, -0.04%
03/31/2021, 3.53%, 1.96%, 0.38%
04/01/2021, 4.66%, 1.07%, 1.07%
04/05/2021, 5.62%, 1.98%, 0.89%
04/06/2021, 5.68%, 2.05%, 0.07%
04/07/2021, 5.61%, 1.98%, -0.07%
04/08/2021, 6.11%, 2.45%, 0.46%
04/09/2021, 6.62%, 2.93%, 0.47%
04/12/2021, 6.59%, 2.9%, -0.04%
04/13/2021, 6.95%, 3.25%, 0.34%
04/14/2021, 6.67%, 2.98%, -0.26%
04/15/2021, 7.66%, 3.93%, 0.92%
04/16/2021, 7.84%, 4.08%, 0.15%
04/19/2021, 7.28%, 3.56%, -0.5%
04/20/2021, 6.62%, 2.93%, -0.6%
04/21/2021, 7.53%, 3.8%, 0.84%
04/22/2021, 6.9%, 3.21%, -0.56%
04/23/2021, 7.89%, 4.13%, 0.89%
04/26/2021, 8.19%, 4.42%, 0.27%
04/27/2021, 8.12%, 4.34%, -0.07%
04/28/2021, 8.05%, 4.28%, -0.06%
04/29/2021, 8.44%, 4.65%, 0.35%
04/30/2021, 7.81%, 4.05%, -0.56%
05/03/2021, 7.97%, 0.15%, 0.15%
05/04/2021, 7.32%, -0.43%, -0.58%
05/05/2021, 7.29%, -0.45%, -0.02%
05/06/2021, 7.79%, -0%, 0.45%
05/07/2021, 8.5%, 0.63%, 0.64%
05/10/2021, 7.41%, -0.35%, -0.98%
05/11/2021, 6.77%, -0.94%, -0.59%
05/12/2021, 4.76%, -2.75%, -1.83%
05/13/2021, 5.72%, -1.89%, 0.89%
05/14/2021, 7.15%, -0.59%, 1.32%
05/17/2021, 6.94%, -0.78%, -0.19%
05/18/2021, 6.32%, -1.34%, -0.56%
05/19/2021, 6%, -1.63%, -0.3%
05/20/2021, 6.97%, -0.75%, 0.89%
05/21/2021, 6.94%, -0.78%, -0.03%
05/24/2021, 7.79%, -0.01%, 0.78%
05/25/2021, 7.62%, -0.15%, -0.14%
05/26/2021, 7.94%, 0.12%, 0.28%
05/27/2021, 8.1%, 0.26%, 0.14%
05/28/2021, 8.19%, 0.35%, 0.09%
06/01/2021, 8.23%, 0.03%, 0.03%
06/02/2021, 8.36%, 0.15%, 0.12%
06/03/2021, 7.93%, -0.24%, -0.39%
06/04/2021, 8.73%, 0.48%, 0.73%
06/07/2021, 8.81%, 0.56%, 0.08%
06/08/2021, 9%, 0.73%, 0.17%
06/09/2021, 8.84%, 0.6%, -0.13%
06/10/2021, 9.23%, 0.96%, 0.35%
06/11/2021, 9.49%, 1.18%, 0.22%
06/14/2021, 9.57%, 1.24%, 0.06%
06/15/2021, 9.31%, 1.01%, -0.23%
06/16/2021, 8.83%, 0.57%, -0.43%
06/17/2021, 8.85%, 0.61%, 0.03%
06/18/2021, 7.85%, -0.28%, -0.88%
06/21/2021, 8.95%, 0.69%, 0.98%
06/22/2021, 9.42%, 1.12%, 0.42%
06/23/2021, 9.12%, 0.85%, -0.27%
06/24/2021, 9.69%, 1.36%, 0.5%
06/25/2021, 9.95%, 1.58%, 0.22%
06/28/2021, 10.15%, 1.77%, 0.18%
06/29/2021, 10.17%, 1.79%, 0.02%
06/30/2021, 10.22%, 1.83%, 0.04%
07/01/2021, 10.64%, 0.37%, 0.37%
07/02/2021, 11.17%, 0.84%, 0.47%
07/06/2021, 11.04%, 0.73%, -0.1%
