Date,Price
12/29/2017,$30.52
01/02/2018,$30.85
01/03/2018,$30.99
01/04/2018,$31.29
01/05/2018,$31.50
01/08/2018,$31.49
01/09/2018,$31.49
01/10/2018,$31.42
01/11/2018,$31.58
01/12/2018,$31.85
01/16/2018,$31.88
01/17/2018,$32.07
01/18/2018,$32.00
01/19/2018,$32.18
01/22/2018,$32.37
01/23/2018,$32.49
01/24/2018,$32.61
01/25/2018,$32.52
01/26/2018,$32.81
01/29/2018,$32.50
01/30/2018,$32.19
01/31/2018,$32.22
02/01/2018,$32.26
02/02/2018,$31.58
02/05/2018,$30.50
02/06/2018,$30.81
02/07/2018,$30.41
02/08/2018,$29.73
02/09/2018,$29.87
02/12/2018,$30.19
02/13/2018,$30.21
02/14/2018,$30.76
02/15/2018,$31.05
02/16/2018,$31.05
02/20/2018,$30.82
02/21/2018,$30.78
02/22/2018,$30.83
02/23/2018,$31.19
02/26/2018,$31.39
02/27/2018,$30.94
02/28/2018,$30.57
03/01/2018,$30.31
03/02/2018,$30.35
03/05/2018,$30.45
03/06/2018,$30.63
03/07/2018,$30.63
03/08/2018,$30.69
03/09/2018,$30.97
03/12/2018,$31.02
03/13/2018,$30.86
03/14/2018,$30.86
03/15/2018,$30.85
03/16/2018,$30.83
03/19/2018,$30.53
03/20/2018,$30.60
03/21/2018,$30.69
03/22/2018,$30.12
03/23/2018,$29.66
03/26/2018,$30.23
03/27/2018,$29.96
03/28/2018,$30.00
03/29/2018,$30.30
04/02/2018,$29.89
04/03/2018,$30.17
04/04/2018,$30.16
04/05/2018,$30.38
04/06/2018,$30.11
04/09/2018,$30.31
04/10/2018,$30.68
04/11/2018,$30.58
04/12/2018,$30.67
04/13/2018,$30.61
04/16/2018,$30.68
04/17/2018,$30.77
04/18/2018,$30.93
04/19/2018,$30.87
04/20/2018,$30.67
04/23/2018,$30.57
04/24/2018,$30.45
04/25/2018,$30.37
04/26/2018,$30.52
04/27/2018,$30.61
04/30/2018,$30.54
05/01/2018,$30.44
05/02/2018,$30.40
05/03/2018,$30.40
05/04/2018,$30.49
05/07/2018,$30.49
05/08/2018,$30.50
05/09/2018,$30.61
05/10/2018,$30.85
05/11/2018,$30.93
05/14/2018,$30.98
05/15/2018,$30.70
05/16/2018,$30.78
05/17/2018,$30.75
05/18/2018,$30.64
05/21/2018,$30.77
05/22/2018,$30.77
05/23/2018,$30.56
05/24/2018,$30.43
05/25/2018,$30.31
05/29/2018,$29.80
05/30/2018,$30.04
05/31/2018,$29.96
06/01/2018,$30.20
06/04/2018,$30.40
06/05/2018,$30.34
06/06/2018,$30.56
06/07/2018,$30.47
06/08/2018,$30.44
06/11/2018,$30.55
06/12/2018,$30.46
06/13/2018,$30.43
06/14/2018,$30.31
06/15/2018,$30.11
06/18/2018,$29.91
06/19/2018,$29.57
06/20/2018,$29.63
06/21/2018,$29.07
06/22/2018,$29.39
06/25/2018,$28.95
06/26/2018,$28.97
06/27/2018,$28.69
06/28/2018,$28.74
06/29/2018,$29.02
07/02/2018,$28.76
07/03/2018,$28.78
07/05/2018,$28.95
07/06/2018,$29.15
07/09/2018,$29.42
07/10/2018,$29.45
07/11/2018,$28.98
07/12/2018,$29.22
07/13/2018,$29.29
07/16/2018,$29.25
07/17/2018,$29.31
07/18/2018,$29.32
07/19/2018,$29.16
07/20/2018,$29.37
07/23/2018,$29.33
07/24/2018,$29.53
07/25/2018,$29.77
07/26/2018,$29.67
07/27/2018,$29.74
07/30/2018,$29.75
07/31/2018,$29.75
08/01/2018,$29.65
08/02/2018,$29.39
08/03/2018,$29.45
08/06/2018,$29.34
08/07/2018,$29.50
08/08/2018,$29.50
08/09/2018,$29.44
08/10/2018,$28.93
08/13/2018,$28.66
08/14/2018,$28.72
08/15/2018,$28.29
08/16/2018,$28.42
08/17/2018,$28.58
08/20/2018,$28.74
08/21/2018,$28.92
08/22/2018,$29.07
08/23/2018,$28.84
08/24/2018,$29.05
08/27/2018,$29.43
08/28/2018,$29.39
08/29/2018,$29.52
08/30/2018,$29.23
08/31/2018,$29.09
09/04/2018,$28.74
09/05/2018,$28.48
09/06/2018,$28.38
09/07/2018,$28.27
09/10/2018,$28.27
09/11/2018,$28.30
09/12/2018,$28.38
09/13/2018,$28.60
09/14/2018,$28.67
09/17/2018,$28.65
09/18/2018,$28.89
09/19/2018,$29.04
09/20/2018,$29.34
09/21/2018,$29.41
09/24/2018,$29.25
09/25/2018,$29.23
09/26/2018,$29.25
09/27/2018,$29.21
09/28/2018,$29.03
10/01/2018,$29.06
10/02/2018,$28.86
10/03/2018,$28.80
10/04/2018,$28.41
10/05/2018,$28.22
10/08/2018,$28.07
10/09/2018,$27.99
10/10/2018,$27.42
10/11/2018,$27.01
10/12/2018,$27.27
10/15/2018,$27.16
10/16/2018,$27.65
10/17/2018,$27.47
10/18/2018,$27.02
10/19/2018,$27.14
10/22/2018,$27.10
10/23/2018,$26.78
10/24/2018,$26.11
10/25/2018,$26.39
10/26/2018,$26.17
10/29/2018,$26.00
10/30/2018,$26.31
10/31/2018,$26.61
11/01/2018,$27.02
11/02/2018,$27.09
11/05/2018,$27.14
11/06/2018,$27.20
11/07/2018,$27.53
11/08/2018,$27.25
11/09/2018,$27.01
11/12/2018,$26.56
11/13/2018,$26.68
11/14/2018,$26.70
11/15/2018,$26.89
11/16/2018,$26.91
11/19/2018,$26.72
11/20/2018,$26.26
11/21/2018,$26.57
11/23/2018,$26.43
11/26/2018,$26.74
11/27/2018,$26.69
11/28/2018,$27.07
11/29/2018,$27.00
11/30/2018,$26.94
12/03/2018,$27.29
12/04/2018,$26.73
12/06/2018,$26.38
12/07/2018,$26.13
12/10/2018,$25.87
12/11/2018,$25.86
12/12/2018,$26.28
12/13/2018,$26.33
12/14/2018,$25.95
12/17/2018,$25.71
12/18/2018,$25.70
12/19/2018,$25.53
12/20/2018,$25.42
12/21/2018,$24.78
12/24/2018,$24.62
12/26/2018,$25.17
12/27/2018,$25.10
12/28/2018,$25.26
12/31/2018,$25.37
