Date,Price
01/04/2016,$23.76
01/05/2016,$23.73
01/06/2016,$23.37
01/07/2016,$22.92
01/08/2016,$22.68
01/11/2016,$22.60
01/12/2016,$22.69
01/13/2016,$22.46
01/14/2016,$22.59
01/15/2016,$21.90
01/19/2016,$22.05
01/20/2016,$21.53
01/21/2016,$21.59
01/22/2016,$22.26
01/25/2016,$22.05
01/26/2016,$22.33
01/27/2016,$22.29
01/28/2016,$22.38
01/29/2016,$22.87
02/01/2016,$22.83
02/02/2016,$22.37
02/03/2016,$22.47
02/04/2016,$22.61
02/05/2016,$22.32
02/08/2016,$21.95
02/09/2016,$21.69
02/10/2016,$21.71
02/11/2016,$21.34
02/12/2016,$21.62
02/16/2016,$22.05
02/17/2016,$22.47
02/18/2016,$22.44
02/19/2016,$22.38
02/22/2016,$22.65
02/23/2016,$22.31
02/24/2016,$22.21
02/25/2016,$22.45
02/26/2016,$22.40
02/29/2016,$22.36
03/01/2016,$22.91
03/02/2016,$23.10
03/03/2016,$23.35
03/04/2016,$23.59
03/07/2016,$23.60
03/08/2016,$23.32
03/09/2016,$23.42
03/10/2016,$23.41
03/11/2016,$23.94
03/14/2016,$23.84
03/15/2016,$23.58
03/16/2016,$23.83
03/17/2016,$24.13
03/18/2016,$24.15
03/21/2016,$24.11
03/22/2016,$24.08
03/23/2016,$23.83
03/24/2016,$23.66
03/28/2016,$23.77
03/29/2016,$24.03
03/30/2016,$24.24
03/31/2016,$24.12
04/01/2016,$23.89
04/04/2016,$23.83
04/05/2016,$23.40
04/06/2016,$23.66
04/07/2016,$23.39
04/08/2016,$23.80
04/11/2016,$23.87
04/12/2016,$24.21
04/13/2016,$24.56
04/14/2016,$24.60
04/15/2016,$24.57
04/18/2016,$24.71
04/19/2016,$25.09
04/20/2016,$25.06
04/21/2016,$24.95
04/22/2016,$24.92
04/25/2016,$24.80
04/26/2016,$24.89
04/27/2016,$24.93
04/28/2016,$24.77
04/29/2016,$24.66
05/02/2016,$24.80
05/03/2016,$24.35
05/04/2016,$24.05
05/05/2016,$24.03
05/06/2016,$24.05
05/09/2016,$23.97
05/10/2016,$24.29
05/11/2016,$24.16
05/12/2016,$24.12
05/13/2016,$23.89
05/16/2016,$24.10
05/17/2016,$24.02
05/18/2016,$23.95
05/19/2016,$23.78
05/20/2016,$23.95
05/23/2016,$23.91
05/24/2016,$24.16
05/25/2016,$24.42
05/26/2016,$24.48
05/27/2016,$24.47
05/31/2016,$24.41
06/01/2016,$24.42
06/02/2016,$24.42
06/03/2016,$24.63
06/06/2016,$24.80
06/07/2016,$25.04
06/08/2016,$25.13
06/09/2016,$24.86
06/10/2016,$24.25
06/13/2016,$23.58
06/14/2016,$23.28
06/15/2016,$23.43
06/16/2016,$23.39
06/17/2016,$23.57
06/20/2016,$24.11
06/21/2016,$24.27
06/22/2016,$24.31
06/23/2016,$24.84
06/24/2016,$23.08
06/27/2016,$22.58
06/28/2016,$23.15
06/29/2016,$23.58
06/30/2016,$23.89
07/01/2016,$23.97
07/05/2016,$23.55
07/06/2016,$23.49
07/07/2016,$23.45
07/08/2016,$23.74
07/11/2016,$24.07
07/12/2016,$24.37
07/13/2016,$24.38
07/14/2016,$24.59
07/15/2016,$24.51
07/18/2016,$24.57
07/19/2016,$24.42
07/20/2016,$24.59
07/21/2016,$24.54
07/22/2016,$24.55
07/25/2016,$24.51
07/26/2016,$24.60
07/27/2016,$24.70
07/28/2016,$24.70
07/29/2016,$24.95
08/01/2016,$24.84
08/02/2016,$24.73
08/03/2016,$24.63
08/04/2016,$24.76
08/05/2016,$24.92
08/08/2016,$25.00
08/09/2016,$25.20
08/10/2016,$25.26
08/11/2016,$25.42
08/12/2016,$25.40
08/15/2016,$25.51
08/16/2016,$25.47
