Date,Price
12/30/2011,$21.84
01/03/2012,$22.47
01/04/2012,$22.39
01/05/2012,$22.13
01/06/2012,$21.93
01/09/2012,$22.00
01/10/2012,$22.33
01/11/2012,$22.26
01/12/2012,$22.37
01/13/2012,$22.19
01/17/2012,$22.48
01/18/2012,$22.84
01/19/2012,$23.08
01/20/2012,$23.15
01/23/2012,$23.31
01/24/2012,$23.20
01/25/2012,$23.45
01/26/2012,$23.50
01/27/2012,$23.58
01/30/2012,$23.33
01/31/2012,$23.44
02/01/2012,$23.81
02/02/2012,$23.90
02/03/2012,$24.23
02/06/2012,$24.12
02/07/2012,$24.22
02/08/2012,$24.32
02/09/2012,$24.36
02/10/2012,$23.94
02/13/2012,$24.20
02/14/2012,$24.04
02/15/2012,$24.09
02/16/2012,$24.34
02/17/2012,$24.42
02/21/2012,$24.49
02/22/2012,$24.46
02/23/2012,$24.59
02/24/2012,$24.73
02/27/2012,$24.56
02/28/2012,$24.80
02/29/2012,$24.64
03/01/2012,$24.84
03/02/2012,$24.66
03/05/2012,$24.49
03/06/2012,$23.77
03/07/2012,$23.99
03/08/2012,$24.49
03/09/2012,$24.42
03/12/2012,$24.33
03/13/2012,$24.68
03/14/2012,$24.51
03/15/2012,$24.66
03/16/2012,$24.80
03/19/2012,$24.85
03/20/2012,$24.57
03/21/2012,$24.48
03/22/2012,$24.28
03/23/2012,$24.42
03/26/2012,$24.74
03/27/2012,$24.62
03/28/2012,$24.46
03/29/2012,$24.30
03/30/2012,$24.46
04/02/2012,$24.71
04/03/2012,$24.42
04/04/2012,$23.89
04/05/2012,$23.84
04/09/2012,$23.72
04/10/2012,$23.27
04/11/2012,$23.51
04/12/2012,$23.93
04/13/2012,$23.52
04/16/2012,$23.63
04/17/2012,$23.95
04/18/2012,$23.82
04/19/2012,$23.72
04/20/2012,$23.88
04/23/2012,$23.49
04/24/2012,$23.64
04/25/2012,$23.91
04/26/2012,$24.00
04/27/2012,$24.10
04/30/2012,$24.01
05/01/2012,$24.08
05/02/2012,$23.96
05/03/2012,$23.78
05/04/2012,$23.40
05/07/2012,$23.48
05/08/2012,$23.15
05/09/2012,$22.86
05/10/2012,$22.97
05/11/2012,$22.84
05/14/2012,$22.39
05/15/2012,$22.10
05/16/2012,$21.86
05/17/2012,$21.64
05/18/2012,$21.47
05/21/2012,$21.84
05/22/2012,$21.80
05/23/2012,$21.57
05/24/2012,$21.51
05/25/2012,$21.44
05/29/2012,$21.77
05/30/2012,$21.27
05/31/2012,$21.36
06/01/2012,$20.89
06/04/2012,$20.95
06/05/2012,$21.07
06/06/2012,$21.64
06/07/2012,$21.67
06/08/2012,$21.62
06/11/2012,$21.39
06/12/2012,$21.71
06/13/2012,$21.60
06/14/2012,$21.73
06/15/2012,$22.03
06/18/2012,$22.04
06/19/2012,$22.42
06/20/2012,$22.49
06/21/2012,$21.91
06/22/2012,$22.01
06/25/2012,$21.60
06/26/2012,$21.71
06/27/2012,$21.90
06/28/2012,$21.84
06/29/2012,$22.63
07/02/2012,$22.75
07/03/2012,$23.01
07/05/2012,$22.75
07/06/2012,$22.47
07/09/2012,$22.38
07/10/2012,$22.27
07/11/2012,$22.32
07/12/2012,$22.04
07/13/2012,$22.39
07/16/2012,$22.36
07/17/2012,$22.48
07/18/2012,$22.55
07/19/2012,$22.77
07/20/2012,$22.36
07/23/2012,$21.92
07/24/2012,$21.70
07/25/2012,$21.82
07/26/2012,$22.37
07/27/2012,$22.80
07/30/2012,$22.85
07/31/2012,$22.73
08/01/2012,$22.70
08/02/2012,$22.47
08/03/2012,$23.07
08/06/2012,$23.20
08/07/2012,$23.37
08/08/2012,$23.39
08/09/2012,$23.46
08/10/2012,$23.49
08/13/2012,$23.40
08/14/2012,$23.41
08/15/2012,$23.40
08/16/2012,$23.63
08/17/2012,$23.65
08/20/2012,$23.61
08/21/2012,$23.72
08/22/2012,$23.72
08/23/2012,$23.57
08/24/2012,$23.60
08/27/2012,$23.52
08/28/2012,$23.47
08/29/2012,$23.44
08/30/2012,$23.15
08/31/2012,$23.35
09/04/2012,$23.23
09/05/2012,$23.16
09/06/2012,$23.67
09/07/2012,$24.00
09/10/2012,$23.87
09/11/2012,$24.11
09/12/2012,$24.24
09/13/2012,$24.61
09/14/2012,$24.93
09/17/2012,$24.79
09/18/2012,$24.67
09/19/2012,$24.75
09/20/2012,$24.62
09/21/2012,$24.25
09/24/2012,$24.17
09/25/2012,$24.00
09/26/2012,$23.79
09/27/2012,$24.09
09/28/2012,$23.80
10/01/2012,$23.95
10/02/2012,$23.98
10/03/2012,$23.92
10/04/2012,$24.14
10/05/2012,$24.17
10/08/2012,$24.01
10/09/2012,$23.75
10/10/2012,$23.65
10/11/2012,$23.81
10/12/2012,$23.77
10/15/2012,$23.95
10/16/2012,$24.26
10/17/2012,$24.48
10/18/2012,$24.40
10/19/2012,$24.12
10/22/2012,$24.26
10/23/2012,$23.80
10/24/2012,$23.83
10/25/2012,$23.97
10/26/2012,$23.91
10/29/2012,$23.91
10/30/2012,$23.91
10/31/2012,$23.94
11/01/2012,$24.18
11/02/2012,$23.96
11/05/2012,$23.97
11/06/2012,$24.14
11/07/2012,$23.77
11/08/2012,$23.59
11/09/2012,$23.58
11/12/2012,$23.57
11/13/2012,$23.47
11/14/2012,$23.22
11/15/2012,$23.25
11/16/2012,$23.25
11/19/2012,$23.68
11/20/2012,$23.67
11/21/2012,$23.73
11/23/2012,$24.19
11/26/2012,$24.10
11/27/2012,$23.98
11/28/2012,$24.14
11/29/2012,$24.34
11/30/2012,$24.38
12/03/2012,$24.35
12/04/2012,$24.45
12/05/2012,$24.54
12/06/2012,$24.59
12/07/2012,$24.61
12/10/2012,$24.65
12/11/2012,$24.80
12/12/2012,$24.91
12/13/2012,$24.81
12/14/2012,$24.92
12/17/2012,$25.02
12/18/2012,$25.20
12/19/2012,$24.92
12/20/2012,$25.09
12/21/2012,$24.87
12/24/2012,$24.83
12/26/2012,$24.87
12/27/2012,$24.96
12/28/2012,$24.81
12/31/2012,$25.05
