Date,Price
01/03/2017,$24.80
01/04/2017,$25.04
01/05/2017,$25.29
01/06/2017,$25.20
01/09/2017,$25.13
01/10/2017,$25.18
01/11/2017,$25.36
01/12/2017,$25.38
01/13/2017,$25.48
01/17/2017,$25.41
01/18/2017,$25.32
01/19/2017,$25.29
01/20/2017,$25.38
01/23/2017,$25.46
01/24/2017,$25.60
01/25/2017,$25.83
01/26/2017,$25.76
01/27/2017,$25.72
01/30/2017,$25.55
01/31/2017,$25.60
02/01/2017,$25.70
02/02/2017,$25.72
02/03/2017,$25.83
02/06/2017,$25.70
02/07/2017,$25.66
02/08/2017,$25.74
02/09/2017,$25.84
02/10/2017,$25.93
02/13/2017,$26.06
02/14/2017,$26.06
02/15/2017,$26.17
02/16/2017,$26.19
02/17/2017,$26.13
02/21/2017,$26.23
02/22/2017,$26.24
02/23/2017,$26.27
02/24/2017,$26.08
02/27/2017,$26.03
02/28/2017,$25.98
03/01/2017,$26.22
03/02/2017,$26.03
03/03/2017,$26.15
03/06/2017,$26.08
03/07/2017,$26.03
03/08/2017,$25.92
03/09/2017,$25.92
03/10/2017,$26.10
03/13/2017,$26.26
03/14/2017,$26.12
03/15/2017,$26.50
03/16/2017,$26.66
03/17/2017,$26.71
03/20/2017,$26.74
03/21/2017,$26.61
03/22/2017,$26.60
03/23/2017,$26.56
03/24/2017,$26.62
03/27/2017,$26.69
03/28/2017,$26.80
03/29/2017,$26.82
03/30/2017,$26.72
03/31/2017,$26.63
04/03/2017,$26.62
04/04/2017,$26.64
04/05/2017,$26.59
04/06/2017,$26.54
04/07/2017,$26.51
04/10/2017,$26.50
04/11/2017,$26.57
04/12/2017,$26.60
04/13/2017,$26.46
04/17/2017,$26.64
04/18/2017,$26.49
04/19/2017,$26.37
04/20/2017,$26.57
04/21/2017,$26.55
04/24/2017,$27.08
04/25/2017,$27.30
04/26/2017,$27.25
04/27/2017,$27.23
04/28/2017,$27.22
05/01/2017,$27.27
05/02/2017,$27.45
05/03/2017,$27.35
05/04/2017,$27.47
05/05/2017,$27.69
05/08/2017,$27.60
05/09/2017,$27.58
05/10/2017,$27.65
05/11/2017,$27.63
05/12/2017,$27.73
05/15/2017,$27.89
05/16/2017,$28.05
05/17/2017,$27.74
05/18/2017,$27.64
05/19/2017,$27.96
05/22/2017,$28.04
05/23/2017,$28.02
05/24/2017,$28.08
05/25/2017,$28.12
05/26/2017,$28.07
05/30/2017,$28.03
05/31/2017,$28.03
06/01/2017,$28.20
06/02/2017,$28.43
06/05/2017,$28.36
06/06/2017,$28.30
06/07/2017,$28.28
06/08/2017,$28.25
06/09/2017,$28.17
06/12/2017,$28.06
06/13/2017,$28.26
06/14/2017,$28.23
06/15/2017,$27.98
06/16/2017,$28.13
06/19/2017,$28.28
06/20/2017,$27.73
06/21/2017,$27.72
06/22/2017,$27.76
06/23/2017,$27.83
06/26/2017,$27.91
06/27/2017,$27.89
06/28/2017,$28.08
06/29/2017,$27.88
06/30/2017,$27.88
07/03/2017,$27.89
07/05/2017,$27.87
07/06/2017,$27.74
07/07/2017,$27.75
07/10/2017,$27.82
07/11/2017,$27.90
07/12/2017,$28.17
07/13/2017,$28.30
07/14/2017,$28.53
07/17/2017,$28.50
07/18/2017,$28.54
07/19/2017,$28.69
07/20/2017,$28.76
07/21/2017,$28.68
07/24/2017,$28.65
07/25/2017,$28.68
07/26/2017,$28.82
07/27/2017,$28.79
07/28/2017,$28.78
07/31/2017,$28.84
08/01/2017,$28.97
08/02/2017,$29.00
08/03/2017,$28.98
08/04/2017,$29.00
08/07/2017,$29.05
08/08/2017,$28.97
08/09/2017,$28.86
08/10/2017,$28.46
08/11/2017,$28.41
08/14/2017,$28.60
08/15/2017,$28.55
08/16/2017,$28.75
08/17/2017,$28.49
08/18/2017,$28.54
08/21/2017,$28.57
08/22/2017,$28.73
08/23/2017,$28.73
08/24/2017,$28.74
08/25/2017,$28.90
08/28/2017,$28.93
08/29/2017,$28.82
08/30/2017,$28.82
08/31/2017,$29.02
09/01/2017,$29.08
09/05/2017,$28.92
09/06/2017,$29.03
09/07/2017,$29.27
09/08/2017,$29.28
09/11/2017,$29.47
09/12/2017,$29.55
09/13/2017,$29.42
09/14/2017,$29.47
09/15/2017,$29.52
09/18/2017,$29.58
09/19/2017,$29.52
09/20/2017,$29.46
09/21/2017,$29.41
09/22/2017,$29.45
09/25/2017,$29.25
09/26/2017,$29.15
09/27/2017,$29.15
09/28/2017,$29.20
09/29/2017,$29.38
10/02/2017,$29.39
10/03/2017,$29.52
10/04/2017,$29.53
10/05/2017,$29.51
10/06/2017,$29.49
10/09/2017,$29.48
10/10/2017,$29.71
10/11/2017,$29.84
10/12/2017,$29.86
10/13/2017,$29.98
10/16/2017,$29.99
10/17/2017,$29.92
10/18/2017,$29.97
10/19/2017,$29.90
10/20/2017,$29.86
10/23/2017,$29.76
10/24/2017,$29.82
10/25/2017,$29.71
10/26/2017,$29.67
10/27/2017,$29.79
10/30/2017,$29.85
10/31/2017,$29.95
11/01/2017,$30.04
11/02/2017,$30.11
11/03/2017,$30.07
11/06/2017,$30.15
11/07/2017,$30.06
11/08/2017,$30.17
11/09/2017,$30.02
11/10/2017,$29.92
11/13/2017,$29.79
11/14/2017,$29.75
11/15/2017,$29.55
11/16/2017,$29.84
11/17/2017,$29.86
11/20/2017,$29.91
11/21/2017,$30.17
11/22/2017,$30.25
11/24/2017,$30.39
11/27/2017,$30.21
11/28/2017,$30.34
11/29/2017,$30.22
11/30/2017,$30.19
12/01/2017,$30.08
12/04/2017,$30.00
12/05/2017,$29.95
12/06/2017,$29.78
12/07/2017,$29.82
12/08/2017,$30.01
12/11/2017,$30.10
12/12/2017,$30.10
12/13/2017,$30.21
12/14/2017,$30.10
12/15/2017,$30.11
12/18/2017,$30.41
12/19/2017,$30.37
12/20/2017,$30.06
12/21/2017,$30.20
12/22/2017,$30.24
12/26/2017,$30.24
12/27/2017,$30.38
12/28/2017,$30.50
12/29/2017,$30.52
