Date,Price
12/31/2010,$26.35
01/03/2011,$26.53
01/04/2011,$26.53
01/05/2011,$26.38
01/06/2011,$26.20
01/07/2011,$26.06
01/10/2011,$25.95
01/11/2011,$26.19
01/12/2011,$26.66
01/13/2011,$26.70
01/14/2011,$26.79
01/18/2011,$26.90
01/19/2011,$26.77
01/20/2011,$26.50
01/21/2011,$26.55
01/24/2011,$26.72
01/25/2011,$26.68
01/26/2011,$26.86
01/27/2011,$26.90
01/28/2011,$26.40
01/31/2011,$26.54
02/01/2011,$27.11
02/02/2011,$27.14
02/03/2011,$27.09
02/04/2011,$27.08
02/07/2011,$27.13
02/08/2011,$27.21
02/09/2011,$27.08
02/10/2011,$26.80
02/11/2011,$26.85
02/14/2011,$26.98
02/15/2011,$26.92
02/16/2011,$27.20
02/17/2011,$27.33
02/18/2011,$27.43
02/22/2011,$26.73
02/23/2011,$26.72
02/24/2011,$26.67
02/25/2011,$27.02
02/28/2011,$27.26
03/01/2011,$27.04
03/02/2011,$27.14
03/03/2011,$27.44
03/04/2011,$27.36
03/07/2011,$27.14
03/08/2011,$27.19
03/09/2011,$27.17
03/10/2011,$26.54
03/11/2011,$26.56
03/14/2011,$26.21
03/15/2011,$25.65
03/16/2011,$25.19
03/17/2011,$25.73
03/18/2011,$26.05
03/21/2011,$26.58
03/22/2011,$26.59
03/23/2011,$26.64
03/24/2011,$26.91
03/25/2011,$26.77
03/28/2011,$26.74
03/29/2011,$26.87
03/30/2011,$27.19
03/31/2011,$27.15
04/01/2011,$27.46
04/04/2011,$27.50
04/05/2011,$27.47
04/06/2011,$27.66
04/07/2011,$27.55
04/08/2011,$27.82
04/11/2011,$27.65
04/12/2011,$27.32
04/13/2011,$27.46
04/14/2011,$27.52
04/15/2011,$27.49
04/18/2011,$26.96
04/19/2011,$27.18
04/20/2011,$27.82
04/21/2011,$28.00
04/25/2011,$27.98
04/26/2011,$28.15
04/27/2011,$28.38
04/28/2011,$28.49
04/29/2011,$28.57
05/02/2011,$28.54
05/03/2011,$28.28
05/04/2011,$27.95
05/05/2011,$27.47
05/06/2011,$27.59
05/09/2011,$27.71
05/10/2011,$27.92
05/11/2011,$27.55
05/12/2011,$27.50
05/13/2011,$27.15
05/16/2011,$27.06
05/17/2011,$27.07
05/18/2011,$27.27
05/19/2011,$27.39
05/20/2011,$27.13
05/23/2011,$26.53
05/24/2011,$26.72
05/25/2011,$26.81
05/26/2011,$27.04
05/27/2011,$27.30
05/31/2011,$27.75
06/01/2011,$27.28
06/02/2011,$27.32
06/03/2011,$27.30
06/06/2011,$27.02
06/07/2011,$27.21
06/08/2011,$26.92
06/09/2011,$27.07
06/10/2011,$26.53
06/13/2011,$26.60
06/14/2011,$26.94
06/15/2011,$26.30
06/16/2011,$26.12
06/17/2011,$26.28
06/20/2011,$26.19
06/21/2011,$26.67
06/22/2011,$26.51
06/23/2011,$26.26
06/24/2011,$26.10
06/27/2011,$26.23
06/28/2011,$26.52
06/29/2011,$26.97
06/30/2011,$27.34
07/01/2011,$27.63
07/05/2011,$27.57
07/06/2011,$27.42
07/07/2011,$27.65
07/08/2011,$27.41
07/11/2011,$26.69
07/12/2011,$26.49
07/13/2011,$26.90
07/14/2011,$26.74
07/15/2011,$26.83
07/18/2011,$26.44
07/19/2011,$26.78
07/20/2011,$27.02
07/21/2011,$27.45
07/22/2011,$27.54
07/25/2011,$27.42
07/26/2011,$27.55
07/27/2011,$27.05
07/28/2011,$26.97
07/29/2011,$26.91
08/01/2011,$26.75
08/02/2011,$26.13
08/03/2011,$26.05
08/04/2011,$24.55
08/05/2011,$24.53
08/08/2011,$22.91
08/09/2011,$24.04
08/10/2011,$22.98
08/11/2011,$23.90
08/12/2011,$24.11
08/15/2011,$24.67
08/16/2011,$24.42
08/17/2011,$24.58
08/18/2011,$23.47
08/19/2011,$23.08
08/22/2011,$23.19
08/23/2011,$23.79
08/24/2011,$23.77
08/25/2011,$23.39
08/26/2011,$23.66
08/29/2011,$24.18
08/30/2011,$24.21
08/31/2011,$24.64
09/01/2011,$24.53
09/02/2011,$23.98
09/06/2011,$23.19
09/07/2011,$23.89
09/08/2011,$23.54
09/09/2011,$22.83
09/12/2011,$22.54
09/13/2011,$22.73
09/14/2011,$22.85
09/15/2011,$23.30
09/16/2011,$23.36
09/19/2011,$22.80
09/20/2011,$22.82
09/21/2011,$22.22
09/22/2011,$21.26
09/23/2011,$21.34
09/26/2011,$21.58
09/27/2011,$22.21
09/28/2011,$21.86
09/29/2011,$22.18
09/30/2011,$21.62
10/03/2011,$20.97
10/04/2011,$21.09
10/05/2011,$21.46
10/06/2011,$22.06
10/07/2011,$21.99
10/10/2011,$22.79
10/11/2011,$22.75
10/12/2011,$23.19
10/13/2011,$23.16
10/14/2011,$23.46
10/17/2011,$22.98
10/18/2011,$23.23
10/19/2011,$22.92
10/20/2011,$22.81
10/21/2011,$23.30
10/24/2011,$23.79
