Date, YTD, MTD, Day
01/02/2014, -0.77%, -0.77%, -0.77%
01/03/2014, -0.76%, -0.76%, 0.01%
01/06/2014, -0.9%, -0.9%, -0.14%
01/07/2014, -0.46%, -0.46%, 0.44%
01/08/2014, -0.53%, -0.53%, -0.06%
01/09/2014, -0.5%, -0.5%, 0.02%
01/10/2014, -0.05%, -0.05%, 0.46%
01/13/2014, -0.76%, -0.76%, -0.71%
01/14/2014, -0.11%, -0.11%, 0.66%
01/15/2014, 0.22%, 0.22%, 0.33%
01/16/2014, 0.18%, 0.18%, -0.03%
01/17/2014, -0.05%, -0.05%, -0.23%
01/21/2014, 0.18%, 0.18%, 0.23%
01/22/2014, 0.25%, 0.25%, 0.07%
01/23/2014, -0.3%, -0.3%, -0.55%
01/24/2014, -1.91%, -1.91%, -1.62%
01/27/2014, -2.45%, -2.45%, -0.55%
01/28/2014, -1.9%, -1.9%, 0.57%
01/29/2014, -2.54%, -2.54%, -0.66%
01/30/2014, -1.87%, -1.87%, 0.7%
01/31/2014, -2.37%, -2.37%, -0.52%
02/03/2014, -3.87%, -1.56%, -1.56%
02/04/2014, -3.43%, -1.11%, 0.47%
02/05/2014, -3.56%, -1.24%, -0.13%
02/06/2014, -2.62%, -0.26%, 1%
02/07/2014, -1.68%, 0.72%, 0.98%
02/10/2014, -1.62%, 0.78%, 0.06%
02/11/2014, -0.85%, 1.58%, 0.79%
02/12/2014, -0.75%, 1.68%, 0.1%
02/13/2014, -0.3%, 2.15%, 0.46%
02/14/2014, 0.05%, 2.51%, 0.35%
02/18/2014, 0.35%, 2.82%, 0.3%
02/19/2014, -0.14%, 2.31%, -0.49%
02/20/2014, 0.26%, 2.73%, 0.41%
02/21/2014, 0.26%, 2.73%, -0%
02/24/2014, 0.72%, 3.21%, 0.47%
02/25/2014, 0.69%, 3.17%, -0.03%
02/26/2014, 0.7%, 3.18%, 0.01%
02/27/2014, 1.1%, 3.6%, 0.4%
02/28/2014, 1.28%, 3.78%, 0.17%
03/03/2014, 0.54%, -0.74%, -0.74%
03/04/2014, 1.65%, 0.37%, 1.12%
03/05/2014, 1.65%, 0.37%, 0%
03/06/2014, 1.88%, 0.59%, 0.22%
03/07/2014, 1.71%, 0.42%, -0.17%
03/10/2014, 1.52%, 0.24%, -0.18%
03/11/2014, 1.11%, -0.16%, -0.4%
03/12/2014, 1.12%, -0.16%, 0.01%
03/13/2014, 0.29%, -0.98%, -0.82%
03/14/2014, 0.11%, -1.15%, -0.18%
03/17/2014, 0.77%, -0.5%, 0.66%
03/18/2014, 1.39%, 0.1%, 0.61%
03/19/2014, 0.66%, -0.61%, -0.72%
03/20/2014, 0.86%, -0.41%, 0.2%
03/21/2014, 0.73%, -0.55%, -0.13%
03/24/2014, 0.09%, -1.18%, -0.64%
03/25/2014, 0.47%, -0.8%, 0.39%
03/26/2014, 0.08%, -1.19%, -0.38%
03/27/2014, 0.14%, -1.12%, 0.06%
03/28/2014, 0.5%, -0.77%, 0.36%
03/31/2014, 1.16%, -0.12%, 0.66%
04/01/2014, 1.7%, 0.54%, 0.54%
04/02/2014, 1.86%, 0.69%, 0.15%
04/03/2014, 1.66%, 0.5%, -0.19%
04/04/2014, 0.94%, -0.21%, -0.7%
04/07/2014, 0.27%, -0.87%, -0.67%
04/08/2014, 0.59%, -0.56%, 0.32%
04/09/2014, 1.46%, 0.31%, 0.87%
04/10/2014, 0.03%, -1.11%, -1.42%
04/11/2014, -0.63%, -1.76%, -0.66%
04/14/2014, -0.18%, -1.32%, 0.45%
04/15/2014, 0.06%, -1.08%, 0.25%
04/16/2014, 0.82%, -0.33%, 0.76%
04/17/2014, 0.91%, -0.24%, 0.09%
04/21/2014, 1.14%, -0.02%, 0.22%
04/22/2014, 1.56%, 0.41%, 0.42%
04/23/2014, 1.35%, 0.19%, -0.21%
04/24/2014, 1.45%, 0.3%, 0.1%
04/25/2014, 0.78%, -0.37%, -0.66%
04/28/2014, 0.91%, -0.24%, 0.13%
04/29/2014, 1.32%, 0.16%, 0.4%
04/30/2014, 1.63%, 0.47%, 0.31%
05/01/2014, 1.75%, 0.12%, 0.12%
05/02/2014, 1.74%, 0.11%, -0.02%
05/05/2014, 1.78%, 0.14%, 0.04%
05/06/2014, 1.27%, -0.35%, -0.49%
05/07/2014, 1.6%, -0.03%, 0.32%
05/08/2014, 1.46%, -0.17%, -0.14%
05/09/2014, 1.53%, -0.09%, 0.08%
05/12/2014, 2.25%, 0.61%, 0.7%
05/13/2014, 2.3%, 0.66%, 0.06%
05/14/2014, 2.11%, 0.47%, -0.19%
05/15/2014, 1.55%, -0.08%, -0.55%
05/16/2014, 1.77%, 0.14%, 0.22%
05/19/2014, 1.97%, 0.34%, 0.2%
05/20/2014, 1.49%, -0.13%, -0.47%
05/21/2014, 2.05%, 0.42%, 0.56%
05/22/2014, 2.27%, 0.63%, 0.21%
05/23/2014, 2.65%, 1.01%, 0.37%
05/27/2014, 3.12%, 1.47%, 0.45%
05/28/2014, 3.08%, 1.43%, -0.04%
05/29/2014, 3.44%, 1.79%, 0.35%
05/30/2014, 3.43%, 1.78%, -0.01%
06/02/2014, 3.48%, 0.04%, 0.04%
06/03/2014, 3.38%, -0.05%, -0.1%
06/04/2014, 3.49%, 0.06%, 0.11%
06/05/2014, 4.11%, 0.65%, 0.59%
06/06/2014, 4.5%, 1.02%, 0.37%
06/09/2014, 4.56%, 1.08%, 0.05%
06/10/2014, 4.52%, 1.05%, -0.03%
06/11/2014, 4.25%, 0.79%, -0.26%
06/12/2014, 3.94%, 0.48%, -0.3%
06/13/2014, 4.11%, 0.65%, 0.16%
06/16/2014, 4.16%, 0.69%, 0.05%
06/17/2014, 4.24%, 0.78%, 0.08%
06/18/2014, 4.89%, 1.41%, 0.62%
06/19/2014, 5.01%, 1.52%, 0.11%
06/20/2014, 5.12%, 1.63%, 0.11%
06/23/2014, 4.56%, 1.08%, -0.54%
06/24/2014, 4.11%, 0.65%, -0.42%
06/25/2014, 4.42%, 0.95%, 0.29%
06/26/2014, 4.43%, 0.96%, 0.02%
06/27/2014, 4.62%, 1.14%, 0.18%
06/30/2014, 4.72%, 1.24%, 0.1%
07/01/2014, 5.26%, 0.51%, 0.51%
07/02/2014, 5.21%, 0.45%, -0.05%
07/03/2014, 5.56%, 0.79%, 0.33%
07/07/2014, 5.09%, 0.34%, -0.44%
07/08/2014, 4.57%, -0.15%, -0.48%
07/09/2014, 4.87%, 0.13%, 0.28%
07/10/2014, 4.42%, -0.29%, -0.42%
07/11/2014, 4.52%, -0.2%, 0.09%
07/14/2014, 4.88%, 0.15%, 0.35%
07/15/2014, 4.62%, -0.1%, -0.25%
07/16/2014, 5%, 0.26%, 0.36%
07/17/2014, 4.15%, -0.54%, -0.79%
07/18/2014, 4.9%, 0.16%, 0.71%
07/21/2014, 4.68%, -0.04%, -0.2%
07/22/2014, 5.16%, 0.41%, 0.45%
07/23/2014, 5.31%, 0.55%, 0.14%
07/24/2014, 5.31%, 0.55%, 0%
07/25/2014, 4.98%, 0.24%, -0.31%
07/28/2014, 4.97%, 0.23%, -0.01%
07/29/2014, 4.72%, -0.01%, -0.24%
07/30/2014, 4.65%, -0.07%, -0.07%
07/31/2014, 3.13%, -1.51%, -1.44%
08/01/2014, 2.94%, -0.19%, -0.19%
08/04/2014, 3.45%, 0.3%, 0.5%
08/05/2014, 2.75%, -0.37%, -0.67%
08/06/2014, 2.69%, -0.43%, -0.06%
08/07/2014, 2.3%, -0.81%, -0.38%
08/08/2014, 2.96%, -0.17%, 0.65%
08/11/2014, 3.31%, 0.17%, 0.34%
08/12/2014, 3.15%, 0.01%, -0.15%
08/13/2014, 3.72%, 0.57%, 0.55%
08/14/2014, 4.07%, 0.9%, 0.33%
08/15/2014, 4.13%, 0.96%, 0.05%
08/18/2014, 4.72%, 1.53%, 0.56%
08/19/2014, 5.05%, 1.85%, 0.32%
08/20/2014, 5.09%, 1.88%, 0.03%
08/21/2014, 5.34%, 2.13%, 0.24%
08/22/2014, 5.18%, 1.97%, -0.15%
08/25/2014, 5.57%, 2.35%, 0.37%
08/26/2014, 5.74%, 2.51%, 0.16%
