Date, YTD, MTD, Day
01/02/2015, 0.09%, 0.09%, 0.09%
01/05/2015, -0.68%, -0.68%, -0.77%
01/06/2015, -0.97%, -0.97%, -0.3%
01/07/2015, -0.43%, -0.43%, 0.56%
01/08/2015, 0.28%, 0.28%, 0.72%
01/09/2015, 0.03%, 0.03%, -0.24%
01/12/2015, -0.2%, -0.2%, -0.24%
01/13/2015, -0.24%, -0.24%, -0.04%
01/14/2015, -0.39%, -0.39%, -0.16%
01/15/2015, -0.51%, -0.51%, -0.13%
01/16/2015, -0.12%, -0.12%, 0.41%
01/20/2015, 0.02%, 0.02%, 0.15%
01/21/2015, 0.14%, 0.14%, 0.12%
01/22/2015, 0.77%, 0.77%, 0.64%
01/23/2015, 0.73%, 0.73%, -0.04%
01/26/2015, 0.94%, 0.94%, 0.21%
01/27/2015, 0.46%, 0.46%, -0.48%
01/28/2015, 0.05%, 0.05%, -0.42%
01/29/2015, 0.39%, 0.39%, 0.35%
01/30/2015, -0.03%, -0.03%, -0.43%
02/02/2015, 0.5%, 0.54%, 0.54%
02/03/2015, 1.01%, 1.08%, 0.53%
02/04/2015, 0.84%, 0.9%, -0.17%
02/05/2015, 1.3%, 1.37%, 0.46%
02/06/2015, 0.73%, 0.81%, -0.55%
02/09/2015, 0.51%, 0.59%, -0.22%
02/10/2015, 0.87%, 0.96%, 0.36%
02/11/2015, 0.83%, 0.92%, -0.04%
02/12/2015, 1.39%, 1.48%, 0.55%
02/13/2015, 1.56%, 1.67%, 0.17%
02/17/2015, 1.47%, 1.58%, -0.09%
02/18/2015, 1.66%, 1.77%, 0.19%
02/19/2015, 1.55%, 1.66%, -0.12%
02/20/2015, 1.87%, 1.99%, 0.32%
02/23/2015, 1.96%, 2.07%, 0.09%
02/24/2015, 2.3%, 2.41%, 0.33%
02/25/2015, 2.37%, 2.48%, 0.07%
02/26/2015, 2.11%, 2.22%, -0.25%
02/27/2015, 2.11%, 2.22%, 0.01%
03/02/2015, 2.15%, 0.03%, 0.03%
03/03/2015, 1.87%, -0.25%, -0.27%
03/04/2015, 1.65%, -0.45%, -0.21%
03/05/2015, 1.72%, -0.38%, 0.07%
03/06/2015, 0.75%, -1.33%, -0.95%
03/09/2015, 0.99%, -1.1%, 0.23%
03/10/2015, 0.26%, -1.8%, -0.71%
03/11/2015, 0.31%, -1.75%, 0.05%
03/12/2015, 0.95%, -1.13%, 0.64%
03/13/2015, 0.59%, -1.48%, -0.36%
03/16/2015, 1.3%, -0.79%, 0.71%
03/17/2015, 1.2%, -0.89%, -0.1%
03/18/2015, 2.23%, 0.11%, 1.01%
03/19/2015, 1.84%, -0.26%, -0.37%
03/20/2015, 2.49%, 0.37%, 0.64%
03/23/2015, 2.52%, 0.39%, 0.02%
03/24/2015, 2.16%, 0.05%, -0.34%
03/25/2015, 1.32%, -0.77%, -0.82%
03/26/2015, 0.97%, -1.11%, -0.34%
03/27/2015, 1.24%, -0.84%, 0.27%
03/30/2015, 1.79%, -0.31%, 0.54%
03/31/2015, 1.41%, -0.68%, -0.37%
04/01/2015, 1.51%, 0.1%, 0.1%
04/02/2015, 1.67%, 0.25%, 0.15%
04/06/2015, 2.04%, 0.62%, 0.37%
04/07/2015, 1.98%, 0.56%, -0.06%
04/08/2015, 2.2%, 0.77%, 0.21%
04/09/2015, 2.19%, 0.76%, -0.01%
04/10/2015, 2.46%, 1.03%, 0.26%
04/13/2015, 2.31%, 0.88%, -0.14%
04/14/2015, 2.53%, 1.09%, 0.2%
04/15/2015, 2.81%, 1.37%, 0.27%
04/16/2015, 2.82%, 1.38%, 0.01%
04/17/2015, 2.25%, 0.82%, -0.55%
04/20/2015, 2.52%, 1.09%, 0.27%
04/21/2015, 2.5%, 1.06%, -0.03%
04/22/2015, 2.54%, 1.11%, 0.04%
04/23/2015, 2.81%, 1.36%, 0.25%
04/24/2015, 3%, 1.55%, 0.19%
04/27/2015, 2.79%, 1.35%, -0.2%
04/28/2015, 2.78%, 1.34%, -0.01%
04/29/2015, 2.38%, 0.94%, -0.39%
04/30/2015, 1.83%, 0.4%, -0.53%
05/01/2015, 2.1%, 0.26%, 0.26%
05/04/2015, 2.14%, 0.3%, 0.04%
05/05/2015, 1.48%, -0.35%, -0.64%
05/06/2015, 1.22%, -0.6%, -0.25%
05/07/2015, 1.44%, -0.38%, 0.22%
05/08/2015, 2.23%, 0.39%, 0.77%
05/11/2015, 1.73%, -0.11%, -0.49%
05/12/2015, 1.6%, -0.23%, -0.12%
05/13/2015, 1.62%, -0.22%, 0.02%
05/14/2015, 2.24%, 0.39%, 0.6%
05/15/2015, 2.55%, 0.69%, 0.3%
05/18/2015, 2.49%, 0.63%, -0.06%
05/19/2015, 2.24%, 0.39%, -0.24%
05/20/2015, 2.28%, 0.42%, 0.03%
05/21/2015, 2.58%, 0.72%, 0.3%
05/22/2015, 2.36%, 0.5%, -0.22%
05/26/2015, 1.94%, 0.11%, -0.38%
05/27/2015, 2.4%, 0.55%, 0.44%
05/28/2015, 2.32%, 0.48%, -0.07%
05/29/2015, 1.97%, 0.14%, -0.33%
06/01/2015, 1.9%, -0.08%, -0.08%
06/02/2015, 1.73%, -0.24%, -0.17%
06/03/2015, 1.67%, -0.31%, -0.07%
06/04/2015, 1.34%, -0.63%, -0.31%
06/05/2015, 1%, -0.96%, -0.34%
06/08/2015, 0.76%, -1.19%, -0.23%
06/09/2015, 0.61%, -1.33%, -0.14%
06/10/2015, 1.14%, -0.83%, 0.51%
06/11/2015, 1.48%, -0.5%, 0.34%
06/12/2015, 1.1%, -0.86%, -0.36%
06/15/2015, 0.89%, -1.06%, -0.21%
06/16/2015, 1.22%, -0.74%, 0.33%
06/17/2015, 1.3%, -0.66%, 0.07%
06/18/2015, 1.74%, -0.24%, 0.42%
06/19/2015, 1.64%, -0.33%, -0.08%
06/22/2015, 1.83%, -0.16%, 0.17%
06/23/2015, 1.82%, -0.17%, -0.02%
06/24/2015, 1.52%, -0.46%, -0.28%
06/25/2015, 1.01%, -0.95%, -0.49%
06/26/2015, 0.83%, -1.13%, -0.18%
06/29/2015, -0.01%, -1.92%, -0.79%
06/30/2015, 0.1%, -1.82%, 0.1%
07/01/2015, 0.22%, 0.12%, 0.12%
07/02/2015, 0.28%, 0.18%, 0.06%
07/06/2015, 0.12%, 0.03%, -0.15%
07/07/2015, 0.36%, 0.28%, 0.25%
07/08/2015, -0.39%, -0.46%, -0.74%
07/09/2015, -0.43%, -0.51%, -0.04%
07/10/2015, 0.13%, 0.03%, 0.55%
07/13/2015, 0.56%, 0.45%, 0.42%
07/14/2015, 0.9%, 0.79%, 0.33%
07/15/2015, 0.88%, 0.77%, -0.01%
07/16/2015, 1.31%, 1.19%, 0.41%
07/17/2015, 1.29%, 1.18%, -0.01%
07/20/2015, 1.19%, 1.07%, -0.11%
07/21/2015, 1.09%, 0.98%, -0.09%
07/22/2015, 0.99%, 0.88%, -0.09%
07/23/2015, 0.81%, 0.71%, -0.17%
07/24/2015, 0.24%, 0.15%, -0.55%
07/27/2015, -0.03%, -0.12%, -0.27%
07/28/2015, 0.45%, 0.36%, 0.48%
07/29/2015, 0.76%, 0.66%, 0.3%
07/30/2015, 0.81%, 0.71%, 0.05%
07/31/2015, 0.96%, 0.86%, 0.15%
08/03/2015, 0.88%, -0.07%, -0.07%
08/04/2015, 0.62%, -0.33%, -0.26%
08/05/2015, 0.71%, -0.24%, 0.09%
08/06/2015, 0.42%, -0.52%, -0.28%
08/07/2015, 0.37%, -0.57%, -0.05%
08/10/2015, 0.88%, -0.08%, 0.5%
08/11/2015, 0.57%, -0.37%, -0.29%
08/12/2015, 0.47%, -0.47%, -0.1%
08/13/2015, 0.29%, -0.65%, -0.18%
08/14/2015, 0.45%, -0.49%, 0.16%
08/17/2015, 0.73%, -0.22%, 0.27%
08/18/2015, 0.46%, -0.49%, -0.27%
08/19/2015, 0.19%, -0.74%, -0.25%
08/20/2015, -0.85%, -1.75%, -1.03%
08/21/2015, -2.15%, -3.01%, -1.32%
08/24/2015, -4.05%, -4.87%, -1.98%
08/25/2015, -4.59%, -5.4%, -0.57%
08/26/2015, -3.27%, -4.12%, 1.46%
08/27/2015, -2.17%, -3.05%, 1.17%
08/28/2015, -2.08%, -2.96%, 0.1%
08/31/2015, -2.54%, -3.41%, -0.47%
09/01/2015, -3.8%, -1.32%, -1.32%
09/02/2015, -3.12%, -0.6%, 0.74%
09/03/2015, -2.96%, -0.44%, 0.16%
09/04/2015, -3.6%, -1.12%, -0.68%
09/08/2015, -2.65%, -0.12%, 1.03%
09/09/2015, -3.1%, -0.59%, -0.47%
09/10/2015, -2.93%, -0.41%, 0.18%
09/11/2015, -2.71%, -0.19%, 0.22%
09/14/2015, -2.9%, -0.38%, -0.19%
09/15/2015, -2.6%, -0.07%, 0.32%
09/16/2015, -2.12%, 0.44%, 0.51%
09/17/2015, -1.92%, 0.63%, 0.19%
09/18/2015, -2.55%, -0.03%, -0.65%
09/21/2015, -2.59%, -0.06%, -0.04%
09/22/2015, -3.16%, -0.65%, -0.59%
09/23/2015, -3.36%, -0.86%, -0.21%
09/24/2015, -3.74%, -1.26%, -0.41%
09/25/2015, -3.84%, -1.35%, -0.09%
09/28/2015, -4.86%, -2.42%, -1.1%
09/29/2015, -4.83%, -2.39%, 0.02%
09/30/2015, -4%, -1.53%, 0.91%
10/01/2015, -3.88%, 0.13%, 0.13%
10/02/2015, -3.05%, 1.01%, 0.88%
10/05/2015, -2.3%, 1.84%, 0.81%
10/06/2015, -2.36%, 1.76%, -0.07%
10/07/2015, -1.94%, 2.22%, 0.45%
10/08/2015, -1.62%, 2.57%, 0.33%
10/09/2015, -1.54%, 2.67%, 0.09%
10/12/2015, -1.39%, 2.82%, 0.15%
10/13/2015, -1.79%, 2.38%, -0.41%
10/14/2015, -1.79%, 2.36%, -0.01%
10/15/2015, -1.13%, 3.09%, 0.69%
10/16/2015, -1.03%, 3.19%, 0.1%
10/19/2015, -1.05%, 3.18%, -0.01%
10/20/2015, -1.22%, 2.99%, -0.18%
10/21/2015, -1.44%, 2.75%, -0.23%
10/22/2015, -0.71%, 3.53%, 0.75%
10/23/2015, -0.32%, 3.97%, 0.4%
10/26/2015, -0.4%, 3.88%, -0.08%
10/27/2015, -0.58%, 3.68%, -0.18%
10/28/2015, -0.13%, 4.17%, 0.46%
10/29/2015, -0.45%, 3.83%, -0.33%
10/30/2015, -0.59%, 3.68%, -0.14%
11/02/2015, -0.04%, 0.55%, 0.55%
11/03/2015, 0%, 0.59%, 0.04%
11/04/2015, -0.2%, 0.39%, -0.2%
11/05/2015, -0.25%, 0.34%, -0.05%
11/06/2015, -0.54%, 0.04%, -0.29%
11/09/2015, -1.08%, -0.49%, -0.53%
11/10/2015, -0.98%, -0.4%, 0.1%
11/11/2015, -1.16%, -0.58%, -0.18%
11/12/2015, -1.79%, -1.21%, -0.63%
11/13/2015, -2.2%, -1.61%, -0.41%
11/16/2015, -1.57%, -0.99%, 0.64%
11/17/2015, -1.57%, -0.99%, 0%
11/18/2015, -0.87%, -0.28%, 0.71%
