Date, YTD, MTD, Day
01/02/2013, 1.73%, 1.73%, 1.73%
01/03/2013, 1.55%, 1.55%, -0.17%
01/04/2013, 1.95%, 1.95%, 0.38%
01/07/2013, 1.76%, 1.76%, -0.18%
01/08/2013, 1.59%, 1.59%, -0.16%
01/09/2013, 1.8%, 1.8%, 0.2%
01/10/2013, 2.26%, 2.26%, 0.45%
01/11/2013, 2.31%, 2.31%, 0.05%
01/14/2013, 2.26%, 2.26%, -0.06%
01/15/2013, 2.39%, 2.39%, 0.13%
01/16/2013, 2.4%, 2.4%, 0.01%
01/17/2013, 2.77%, 2.77%, 0.36%
01/18/2013, 3.03%, 3.03%, 0.25%
01/22/2013, 3.41%, 3.41%, 0.37%
01/23/2013, 3.49%, 3.49%, 0.07%
01/24/2013, 3.52%, 3.52%, 0.03%
01/25/2013, 3.85%, 3.85%, 0.3%
01/28/2013, 3.7%, 3.7%, -0.14%
01/29/2013, 3.99%, 3.99%, 0.27%
01/30/2013, 3.66%, 3.66%, -0.31%
01/31/2013, 3.58%, 3.58%, -0.07%
02/01/2013, 4.28%, 0.66%, 0.66%
02/04/2013, 3.49%, -0.08%, -0.74%
02/05/2013, 4.21%, 0.6%, 0.68%
02/06/2013, 4.33%, 0.72%, 0.12%
02/07/2013, 4.21%, 0.6%, -0.11%
02/08/2013, 4.67%, 1.03%, 0.42%
02/11/2013, 4.61%, 0.98%, -0.06%
02/12/2013, 4.72%, 1.08%, 0.1%
02/13/2013, 4.76%, 1.12%, 0.04%
02/14/2013, 4.89%, 1.25%, 0.13%
02/15/2013, 4.82%, 1.17%, -0.07%
02/19/2013, 5.36%, 1.69%, 0.5%
02/20/2013, 4.34%, 0.72%, -0.94%
02/21/2013, 3.85%, 0.26%, -0.45%
02/22/2013, 4.54%, 0.91%, 0.65%
02/25/2013, 3.3%, -0.25%, -1.15%
02/26/2013, 3.73%, 0.15%, 0.4%
02/27/2013, 4.64%, 1.01%, 0.87%
02/28/2013, 4.63%, 1%, -0.01%
03/01/2013, 4.81%, 0.17%, 0.17%
03/04/2013, 5.12%, 0.46%, 0.28%
03/05/2013, 5.87%, 1.16%, 0.69%
03/06/2013, 5.93%, 1.21%, 0.05%
