Date, YTD, MTD, Day
01/02/2015, -0.06%, -0.06%, -0.06%
01/05/2015, -1.5%, -1.5%, -1.45%
01/06/2015, -2.18%, -2.18%, -0.69%
01/07/2015, -1.38%, -1.38%, 0.83%
01/08/2015, -0.11%, -0.11%, 1.29%
01/09/2015, -0.62%, -0.62%, -0.51%
01/12/2015, -1.03%, -1.03%, -0.42%
01/13/2015, -0.99%, -0.99%, 0.04%
01/14/2015, -1.31%, -1.31%, -0.33%
01/15/2015, -1.53%, -1.53%, -0.23%
01/16/2015, -0.71%, -0.71%, 0.85%
01/20/2015, -0.56%, -0.56%, 0.15%
01/21/2015, -0.16%, -0.16%, 0.41%
01/22/2015, 0.74%, 0.74%, 0.91%
01/23/2015, 0.5%, 0.5%, -0.24%
01/26/2015, 0.94%, 0.94%, 0.44%
01/27/2015, 0.36%, 0.36%, -0.58%
01/28/2015, -0.51%, -0.51%, -0.87%
01/29/2015, 0.1%, 0.1%, 0.62%
01/30/2015, -0.85%, -0.85%, -0.95%
02/02/2015, 0.05%, 0.91%, 0.91%
02/03/2015, 1.16%, 2.04%, 1.11%
02/04/2015, 0.79%, 1.67%, -0.36%
02/05/2015, 1.62%, 2.51%, 0.82%
02/06/2015, 0.97%, 1.86%, -0.63%
02/09/2015, 0.62%, 1.51%, -0.35%
02/10/2015, 1.23%, 2.13%, 0.61%
02/11/2015, 1.08%, 1.98%, -0.15%
02/12/2015, 2.04%, 2.96%, 0.95%
02/13/2015, 2.49%, 3.41%, 0.43%
02/17/2015, 2.57%, 3.5%, 0.08%
02/18/2015, 2.78%, 3.7%, 0.2%
02/19/2015, 2.72%, 3.64%, -0.06%
02/20/2015, 3.25%, 4.18%, 0.51%
02/23/2015, 3.17%, 4.1%, -0.07%
02/24/2015, 3.56%, 4.49%, 0.37%
02/25/2015, 3.65%, 4.58%, 0.09%
02/26/2015, 3.43%, 4.36%, -0.21%
02/27/2015, 3.35%, 4.27%, -0.08%
03/02/2015, 3.57%, 0.22%, 0.22%
03/03/2015, 3.15%, -0.18%, -0.4%
03/04/2015, 2.8%, -0.52%, -0.34%
03/05/2015, 2.91%, -0.42%, 0.11%
03/06/2015, 1.72%, -1.57%, -1.16%
03/09/2015, 1.89%, -1.4%, 0.17%
03/10/2015, 0.49%, -2.75%, -1.37%
03/11/2015, 0.55%, -2.69%, 0.06%
03/12/2015, 1.55%, -1.72%, 1%
03/13/2015, 0.98%, -2.27%, -0.56%
03/16/2015, 1.99%, -1.29%, 1%
03/17/2015, 1.84%, -1.44%, -0.15%
03/18/2015, 3.28%, -0.06%, 1.4%
03/19/2015, 2.62%, -0.68%, -0.62%
03/20/2015, 3.73%, 0.37%, 1.07%
03/23/2015, 3.82%, 0.46%, 0.09%
03/24/2015, 3.26%, -0.08%, -0.54%
03/25/2015, 2.23%, -1.08%, -1%
03/26/2015, 1.8%, -1.5%, -0.42%
03/27/2015, 2.01%, -1.29%, 0.21%
