Date, YTD, MTD, Day
01/03/2017, 0.27%, 0.27%, 0.27%
01/04/2017, 0.63%, 0.63%, 0.36%
01/05/2017, 1.04%, 1.04%, 0.4%
01/06/2017, 0.81%, 0.81%, -0.23%
01/09/2017, 0.87%, 0.87%, 0.06%
01/10/2017, 0.86%, 0.86%, -0.01%
01/11/2017, 1.08%, 1.08%, 0.22%
01/12/2017, 1.04%, 1.04%, -0.04%
01/13/2017, 1.03%, 1.03%, -0.01%
01/17/2017, 1.14%, 1.14%, 0.11%
01/18/2017, 0.78%, 0.78%, -0.36%
01/19/2017, 0.55%, 0.55%, -0.22%
01/20/2017, 0.74%, 0.74%, 0.18%
01/23/2017, 0.91%, 0.91%, 0.17%
01/24/2017, 0.97%, 0.97%, 0.06%
01/25/2017, 1.09%, 1.09%, 0.11%
01/26/2017, 1.09%, 1.09%, -0%
01/27/2017, 1.1%, 1.1%, 0.01%
01/30/2017, 0.86%, 0.86%, -0.23%
01/31/2017, 1.02%, 1.02%, 0.16%
02/01/2017, 0.95%, -0.07%, -0.07%
02/02/2017, 0.98%, -0.04%, 0.03%
02/03/2017, 1.28%, 0.25%, 0.29%
02/06/2017, 1.33%, 0.31%, 0.06%
02/07/2017, 1.36%, 0.34%, 0.03%
02/08/2017, 1.61%, 0.59%, 0.24%
02/09/2017, 1.57%, 0.54%, -0.04%
02/10/2017, 1.71%, 0.68%, 0.13%
02/13/2017, 1.83%, 0.79%, 0.11%
02/14/2017, 1.8%, 0.76%, -0.04%
02/15/2017, 1.85%, 0.81%, 0.04%
02/16/2017, 2.02%, 0.98%, 0.17%
02/17/2017, 2.08%, 1.04%, 0.06%
02/21/2017, 2.28%, 1.23%, 0.19%
02/22/2017, 2.31%, 1.27%, 0.03%
02/23/2017, 2.38%, 1.33%, 0.07%
02/24/2017, 2.55%, 1.5%, 0.17%
02/27/2017, 2.39%, 1.35%, -0.16%
02/28/2017, 2.33%, 1.29%, -0.05%
03/01/2017, 2.41%, 0.06%, 0.06%
03/02/2017, 2.09%, -0.25%, -0.3%
03/03/2017, 2.17%, -0.17%, 0.08%
03/06/2017, 1.99%, -0.35%, -0.18%
03/07/2017, 1.82%, -0.51%, -0.16%
03/08/2017, 1.52%, -0.8%, -0.3%
03/09/2017, 1.34%, -0.98%, -0.18%
03/10/2017, 1.58%, -0.75%, 0.23%
03/13/2017, 1.57%, -0.77%, -0.02%
