Date, YTD, MTD, Day
01/04/2021, -0.56%, -0.56%, -0.56%
01/05/2021, 0.13%, 0.13%, 0.69%
01/06/2021, 0.42%, 0.42%, 0.29%
01/07/2021, 1.21%, 1.21%, 0.78%
01/08/2021, 1.71%, 1.71%, 0.49%
01/11/2021, 1.11%, 1.11%, -0.58%
01/12/2021, 1.42%, 1.42%, 0.3%
01/13/2021, 1.57%, 1.57%, 0.15%
01/14/2021, 1.66%, 1.66%, 0.08%
01/15/2021, 0.98%, 0.98%, -0.66%
01/19/2021, 1.68%, 1.68%, 0.69%
01/20/2021, 2.5%, 2.5%, 0.8%
01/21/2021, 2.42%, 2.42%, -0.08%
01/22/2021, 2.17%, 2.17%, -0.23%
01/25/2021, 2.4%, 2.4%, 0.22%
01/26/2021, 2.17%, 2.17%, -0.22%
01/27/2021, 0.44%, 0.44%, -1.67%
01/28/2021, 0.99%, 0.99%, 0.55%
01/29/2021, -0.46%, -0.46%, -1.42%
02/01/2021, 0.81%, 1.26%, 1.26%
02/02/2021, 1.65%, 2.11%, 0.83%
02/03/2021, 1.79%, 2.25%, 0.13%
02/04/2021, 2.32%, 2.78%, 0.52%
02/05/2021, 2.69%, 3.15%, 0.35%
02/08/2021, 3.33%, 3.79%, 0.61%
02/09/2021, 3.52%, 3.98%, 0.18%
02/10/2021, 3.56%, 4.03%, 0.05%
02/11/2021, 3.81%, 4.27%, 0.23%
02/12/2021, 4.05%, 4.52%, 0.22%
02/16/2021, 4.07%, 4.53%, 0.01%
02/17/2021, 3.91%, 4.38%, -0.14%
02/18/2021, 3.42%, 3.88%, -0.47%
02/19/2021, 3.5%, 3.97%, 0.08%
02/22/2021, 2.77%, 3.23%, -0.7%
02/23/2021, 2.77%, 3.23%, -0.01%
02/24/2021, 3.23%, 3.69%, 0.44%
02/25/2021, 1.42%, 1.88%, -1.73%
02/26/2021, 1.03%, 1.49%, -0.36%
03/01/2021, 2.63%, 1.55%, 1.55%
03/02/2021, 2.15%, 1.08%, -0.45%
03/03/2021, 1.38%, 0.33%, -0.74%
03/04/2021, 0.15%, -0.87%, -1.2%
03/05/2021, 1.15%, 0.1%, 0.98%
03/08/2021, 0.46%, -0.58%, -0.67%
03/09/2021, 1.67%, 0.6%, 1.19%
03/10/2021, 2.09%, 1.01%, 0.4%
03/11/2021, 3.08%, 1.98%, 0.95%
03/12/2021, 2.91%, 1.81%, -0.17%
03/15/2021, 3.29%, 2.18%, 0.36%
03/16/2021, 3.16%, 2.06%, -0.12%
03/17/2021, 3.39%, 2.28%, 0.21%
03/18/2021, 2.26%, 1.16%, -1.08%
03/19/2021, 2.29%, 1.19%, 0.03%
03/22/2021, 2.69%, 1.59%, 0.39%
03/23/2021, 1.83%, 0.76%, -0.8%
03/24/2021, 1.04%, -0.01%, -0.76%
03/25/2021, 1.46%, 0.39%, 0.4%
03/26/2021, 2.55%, 1.45%, 1.05%
03/29/2021, 2.2%, 1.11%, -0.34%
03/30/2021, 2.17%, 1.09%, -0.02%
03/31/2021, 2.35%, 1.26%, 0.16%
04/01/2021, 3.4%, 1.01%, 1.01%
04/05/2021, 4.17%, 1.74%, 0.72%
04/06/2021, 4.18%, 1.76%, 0.02%
04/07/2021, 4.06%, 1.64%, -0.12%
04/08/2021, 4.58%, 2.14%, 0.49%
04/09/2021, 4.82%, 2.36%, 0.22%
04/12/2021, 4.62%, 2.17%, -0.19%
04/13/2021, 5.02%, 2.56%, 0.38%
04/14/2021, 4.89%, 2.43%, -0.13%
04/15/2021, 5.75%, 3.26%, 0.81%
04/16/2021, 5.99%, 3.48%, 0.21%
04/19/2021, 5.6%, 3.11%, -0.35%
04/20/2021, 4.87%, 2.42%, -0.67%
04/21/2021, 5.62%, 3.13%, 0.69%
04/22/2021, 5.2%, 2.74%, -0.38%
04/23/2021, 6.07%, 3.56%, 0.8%
04/26/2021, 6.28%, 3.76%, 0.19%
04/27/2021, 6.15%, 3.63%, -0.13%
04/28/2021, 6.22%, 3.7%, 0.06%
04/29/2021, 6.43%, 3.89%, 0.19%
04/30/2021, 5.68%, 3.18%, -0.68%
05/03/2021, 5.95%, 0.25%, 0.25%
05/04/2021, 5.26%, -0.38%, -0.63%
05/05/2021, 5.54%, -0.11%, 0.27%
05/06/2021, 6.08%, 0.38%, 0.49%
05/07/2021, 6.8%, 1.05%, 0.66%
