Date, YTD, MTD, Day
01/03/2017, 0.49%, 0.49%, 0.49%
01/04/2017, 1.01%, 1.01%, 0.52%
01/05/2017, 1.08%, 1.08%, 0.07%
01/06/2017, 1.11%, 1.11%, 0.03%
01/09/2017, 0.99%, 0.99%, -0.12%
01/10/2017, 1.03%, 1.03%, 0.04%
01/11/2017, 1.23%, 1.23%, 0.2%
01/12/2017, 1.07%, 1.07%, -0.16%
01/13/2017, 1.16%, 1.16%, 0.09%
01/17/2017, 1.04%, 1.04%, -0.11%
01/18/2017, 0.97%, 0.97%, -0.08%
01/19/2017, 0.65%, 0.65%, -0.32%
01/20/2017, 0.89%, 0.89%, 0.24%
01/23/2017, 0.84%, 0.84%, -0.05%
01/24/2017, 1.21%, 1.21%, 0.36%
01/25/2017, 1.59%, 1.59%, 0.37%
01/26/2017, 1.55%, 1.55%, -0.04%
01/27/2017, 1.51%, 1.51%, -0.04%
01/30/2017, 1.1%, 1.1%, -0.41%
01/31/2017, 1.19%, 1.19%, 0.1%
02/01/2017, 1.12%, -0.08%, -0.08%
02/02/2017, 1.16%, -0.03%, 0.04%
02/03/2017, 1.7%, 0.5%, 0.53%
02/06/2017, 1.65%, 0.45%, -0.04%
02/07/2017, 1.67%, 0.47%, 0.02%
02/08/2017, 1.84%, 0.63%, 0.16%
02/09/2017, 2.11%, 0.9%, 0.27%
02/10/2017, 2.36%, 1.15%, 0.24%
02/13/2017, 2.63%, 1.41%, 0.26%
02/14/2017, 2.81%, 1.59%, 0.17%
02/15/2017, 3.06%, 1.83%, 0.23%
02/16/2017, 3.1%, 1.87%, 0.04%
02/17/2017, 3.24%, 2.01%, 0.14%
02/21/2017, 3.64%, 2.4%, 0.38%
02/22/2017, 3.58%, 2.34%, -0.05%
02/23/2017, 3.58%, 2.35%, 0.01%
02/24/2017, 3.83%, 2.59%, 0.24%
02/27/2017, 3.87%, 2.63%, 0.03%
02/28/2017, 3.65%, 2.41%, -0.2%
03/01/2017, 4.31%, 0.62%, 0.62%
03/02/2017, 3.85%, 0.17%, -0.44%
03/03/2017, 3.88%, 0.2%, 0.03%
03/06/2017, 3.61%, -0.06%, -0.26%
03/07/2017, 3.34%, -0.31%, -0.25%
03/08/2017, 3.07%, -0.57%, -0.26%
03/09/2017, 2.97%, -0.67%, -0.1%
03/10/2017, 3.22%, -0.43%, 0.24%
