Date, YTD, MTD, Day
01/02/2013, 1.44%, 1.44%, 1.44%
01/03/2013, 1.27%, 1.27%, -0.17%
01/04/2013, 1.6%, 1.6%, 0.33%
01/07/2013, 1.45%, 1.45%, -0.14%
01/08/2013, 1.32%, 1.32%, -0.13%
01/09/2013, 1.49%, 1.49%, 0.16%
01/10/2013, 1.87%, 1.87%, 0.37%
01/11/2013, 1.95%, 1.95%, 0.07%
01/14/2013, 1.89%, 1.89%, -0.05%
01/15/2013, 2.01%, 2.01%, 0.11%
01/16/2013, 2.03%, 2.03%, 0.02%
01/17/2013, 2.31%, 2.31%, 0.27%
01/18/2013, 2.55%, 2.55%, 0.23%
01/22/2013, 2.89%, 2.89%, 0.33%
01/23/2013, 2.95%, 2.95%, 0.06%
01/24/2013, 2.97%, 2.97%, 0.01%
01/25/2013, 3.2%, 3.2%, 0.21%
01/28/2013, 3.06%, 3.06%, -0.13%
01/29/2013, 3.29%, 3.29%, 0.22%
01/30/2013, 3.01%, 3.01%, -0.27%
01/31/2013, 2.94%, 2.94%, -0.06%
02/01/2013, 3.52%, 0.55%, 0.55%
02/04/2013, 2.87%, -0.06%, -0.61%
02/05/2013, 3.48%, 0.51%, 0.57%
02/06/2013, 3.6%, 0.63%, 0.12%
02/07/2013, 3.5%, 0.53%, -0.09%
02/08/2013, 3.88%, 0.9%, 0.36%
02/11/2013, 3.83%, 0.85%, -0.05%
02/12/2013, 3.91%, 0.93%, 0.07%
02/13/2013, 3.93%, 0.93%, 0.01%
02/14/2013, 4.07%, 1.07%, 0.14%
02/15/2013, 4%, 1.01%, -0.06%
02/19/2013, 4.45%, 1.43%, 0.42%
02/20/2013, 3.58%, 0.6%, -0.81%
02/21/2013, 3.17%, 0.22%, -0.37%
02/22/2013, 3.76%, 0.78%, 0.56%
02/25/2013, 2.76%, -0.15%, -0.92%
02/26/2013, 3.12%, 0.18%, 0.33%
02/27/2013, 3.89%, 0.91%, 0.73%
02/28/2013, 3.89%, 0.91%, 0%
03/01/2013, 4.06%, 0.16%, 0.16%
03/04/2013, 4.31%, 0.39%, 0.23%
03/05/2013, 4.95%, 0.99%, 0.59%
03/06/2013, 4.98%, 1.01%, 0.02%
03/07/2013, 5.02%, 1.05%, 0.03%
03/08/2013, 5.27%, 1.27%, 0.21%
03/11/2013, 5.49%, 1.48%, 0.21%
03/12/2013, 5.37%, 1.37%, -0.1%
03/13/2013, 5.51%, 1.5%, 0.12%
03/14/2013, 5.91%, 1.88%, 0.37%
03/15/2013, 5.83%, 1.8%, -0.07%
03/18/2013, 5.55%, 1.55%, -0.25%
03/19/2013, 5.42%, 1.42%, -0.12%
03/20/2013, 5.82%, 1.79%, 0.36%
03/21/2013, 5.01%, 1.04%, -0.73%
03/22/2013, 5.43%, 1.43%, 0.39%
03/25/2013, 5.23%, 1.25%, -0.18%
03/26/2013, 5.73%, 1.72%, 0.46%
03/27/2013, 5.81%, 1.79%, 0.07%
03/28/2013, 5.99%, 1.95%, 0.16%
04/01/2013, 5.67%, -0.28%, -0.28%
04/02/2013, 5.85%, -0.12%, 0.16%
04/03/2013, 5.18%, -0.72%, -0.6%
04/04/2013, 5.58%, -0.35%, 0.37%
04/05/2013, 5.45%, -0.46%, -0.11%
04/08/2013, 5.83%, -0.12%, 0.34%
04/09/2013, 6.02%, 0.05%, 0.17%
04/10/2013, 6.75%, 0.7%, 0.66%
04/11/2013, 7.02%, 0.95%, 0.25%
04/12/2013, 6.95%, 0.89%, -0.06%
04/15/2013, 5.3%, -0.59%, -1.47%
04/16/2013, 6.22%, 0.24%, 0.84%
04/17/2013, 5.26%, -0.63%, -0.87%
04/18/2013, 4.86%, -0.99%, -0.37%
04/19/2013, 5.45%, -0.46%, 0.54%
04/22/2013, 5.77%, -0.17%, 0.3%
04/23/2013, 6.46%, 0.45%, 0.62%
04/24/2013, 6.51%, 0.5%, 0.05%
04/25/2013, 6.81%, 0.77%, 0.27%
04/26/2013, 6.73%, 0.71%, -0.06%
04/29/2013, 7.22%, 1.15%, 0.44%
04/30/2013, 7.4%, 1.31%, 0.16%
05/01/2013, 6.79%, -0.54%, -0.54%
05/02/2013, 7.42%, 0.03%, 0.57%
05/03/2013, 7.97%, 0.49%, 0.46%
05/06/2013, 8.14%, 0.64%, 0.15%
05/07/2013, 8.49%, 0.95%, 0.3%
05/08/2013, 8.79%, 1.22%, 0.26%
05/09/2013, 8.52%, 0.97%, -0.24%
05/10/2013, 8.75%, 1.16%, 0.19%
05/13/2013, 8.69%, 1.11%, -0.05%
05/14/2013, 9.36%, 1.7%, 0.57%
05/15/2013, 9.75%, 2.05%, 0.34%
05/16/2013, 9.47%, 1.81%, -0.23%
05/17/2013, 10.09%, 2.34%, 0.51%
05/20/2013, 10.02%, 2.28%, -0.07%
05/21/2013, 10.21%, 2.45%, 0.17%
05/22/2013, 9.37%, 1.7%, -0.73%
05/23/2013, 9.22%, 1.56%, -0.13%
05/24/2013, 9.15%, 1.5%, -0.06%
05/28/2013, 9.37%, 1.67%, 0.15%
05/29/2013, 8.92%, 1.28%, -0.37%
05/30/2013, 9.21%, 1.52%, 0.24%
05/31/2013, 8.23%, 0.65%, -0.85%
06/03/2013, 8.56%, 0.29%, 0.29%
06/04/2013, 8.09%, -0.13%, -0.42%
06/05/2013, 7.23%, -0.86%, -0.73%
06/06/2013, 7.86%, -0.32%, 0.55%
06/07/2013, 8.55%, 0.26%, 0.59%
06/10/2013, 8.5%, 0.2%, -0.06%
06/11/2013, 7.81%, -0.39%, -0.59%
06/12/2013, 7.13%, -1%, -0.61%
06/13/2013, 8.34%, 0.07%, 1.08%
