Date, YTD, MTD, Day
01/03/2011, 0.65%, 0.65%, 0.65%
01/04/2011, 0.49%, 0.49%, -0.15%
01/05/2011, 0.61%, 0.61%, 0.11%
01/06/2011, 0.57%, 0.57%, -0.04%
01/07/2011, 0.63%, 0.63%, 0.06%
01/10/2011, 0.65%, 0.65%, 0.02%
01/11/2011, 0.8%, 0.8%, 0.15%
01/12/2011, 1.31%, 1.31%, 0.51%
01/13/2011, 1.33%, 1.33%, 0.02%
01/14/2011, 1.73%, 1.73%, 0.39%
01/18/2011, 1.81%, 1.81%, 0.07%
01/19/2011, 1.1%, 1.1%, -0.68%
01/20/2011, 0.78%, 0.78%, -0.32%
01/21/2011, 0.89%, 0.89%, 0.11%
01/24/2011, 1.27%, 1.27%, 0.37%
01/25/2011, 1.41%, 1.41%, 0.13%
01/26/2011, 1.67%, 1.67%, 0.26%
01/27/2011, 1.92%, 1.92%, 0.24%
01/28/2011, 0.86%, 0.86%, -1.03%
01/31/2011, 1.24%, 1.24%, 0.37%
02/01/2011, 2.17%, 0.91%, 0.91%
02/02/2011, 1.98%, 0.72%, -0.18%
02/03/2011, 2.04%, 0.78%, 0.05%
02/04/2011, 2.06%, 0.79%, 0.01%
02/07/2011, 2.47%, 1.2%, 0.4%
02/08/2011, 2.63%, 1.35%, 0.14%
02/09/2011, 2.55%, 1.28%, -0.07%
02/10/2011, 2.53%, 1.26%, -0.02%
02/11/2011, 3.06%, 1.78%, 0.51%
02/14/2011, 3.29%, 2%, 0.22%
02/15/2011, 3.08%, 1.8%, -0.19%
02/16/2011, 3.54%, 2.24%, 0.43%
02/17/2011, 3.84%, 2.54%, 0.29%
02/18/2011, 3.94%, 2.64%, 0.09%
02/22/2011, 2.7%, 1.43%, -1.14%
02/23/2011, 2.21%, 0.95%, -0.47%
02/24/2011, 2.24%, 0.98%, 0.04%
02/25/2011, 3.08%, 1.8%, 0.81%
02/28/2011, 3.42%, 2.14%, 0.33%
03/01/2011, 2.43%, -0.93%, -0.93%
03/02/2011, 2.45%, -0.92%, 0.01%
03/03/2011, 3.42%, -0.01%, 0.92%
