Date, YTD, MTD, Day
01/04/2016, 0.19%, 0.19%, 0.19%
01/05/2016, 0.09%, 0.09%, -0.09%
01/06/2016, 0.47%, 0.47%, 0.38%
01/07/2016, 0.56%, 0.56%, 0.09%
01/08/2016, 0.75%, 0.75%, 0.19%
01/11/2016, 0.47%, 0.47%, -0.28%
01/12/2016, 0.75%, 0.75%, 0.28%
01/13/2016, 0.94%, 0.94%, 0.19%
01/14/2016, 0.75%, 0.75%, -0.19%
01/15/2016, 0.94%, 0.94%, 0.19%
01/19/2016, 0.85%, 0.85%, -0.09%
01/20/2016, 0.94%, 0.94%, 0.09%
01/21/2016, 0.85%, 0.85%, -0.09%
01/22/2016, 0.75%, 0.75%, -0.09%
01/25/2016, 0.85%, 0.85%, 0.09%
01/26/2016, 0.85%, 0.85%, 0%
01/27/2016, 0.85%, 0.85%, 0%
01/28/2016, 0.94%, 0.94%, 0.09%
01/29/2016, 1.22%, 1.22%, 0.28%
02/01/2016, 1.03%, -0.19%, -0.19%
02/02/2016, 1.5%, 0.28%, 0.47%
02/03/2016, 1.32%, 0.09%, -0.19%
02/04/2016, 1.41%, 0.19%, 0.09%
02/05/2016, 1.41%, 0.19%, 0%
02/08/2016, 1.88%, 0.65%, 0.46%
02/09/2016, 1.79%, 0.56%, -0.09%
02/10/2016, 1.97%, 0.74%, 0.18%
02/11/2016, 2.07%, 0.84%, 0.09%
02/12/2016, 1.6%, 0.37%, -0.46%
02/16/2016, 1.41%, 0.19%, -0.19%
02/17/2016, 1.32%, 0.09%, -0.09%
02/18/2016, 1.6%, 0.37%, 0.28%
02/19/2016, 1.6%, 0.37%, 0%
02/22/2016, 1.6%, 0.37%, 0%
02/23/2016, 1.69%, 0.46%, 0.09%
02/24/2016, 1.69%, 0.46%, 0%
02/25/2016, 1.88%, 0.65%, 0.18%
02/26/2016, 1.6%, 0.37%, -0.28%
02/29/2016, 1.69%, 0.46%, 0.09%
03/01/2016, 1.32%, -0.37%, -0.37%
03/02/2016, 1.32%, -0.37%, 0%
03/03/2016, 1.5%, -0.18%, 0.19%
03/04/2016, 1.32%, -0.37%, -0.19%
03/07/2016, 1.22%, -0.46%, -0.09%
03/08/2016, 1.6%, -0.09%, 0.37%
03/09/2016, 1.41%, -0.28%, -0.19%
03/10/2016, 1.22%, -0.46%, -0.19%
03/11/2016, 1.13%, -0.55%, -0.09%
03/14/2016, 1.22%, -0.46%, 0.09%
03/15/2016, 1.22%, -0.46%, 0%
03/16/2016, 1.6%, -0.09%, 0.37%
03/17/2016, 1.69%, 0%, 0.09%
03/18/2016, 1.88%, 0.18%, 0.18%
03/21/2016, 1.69%, 0%, -0.18%
03/22/2016, 1.6%, -0.09%, -0.09%
03/23/2016, 1.97%, 0.28%, 0.37%
03/24/2016, 1.88%, 0.18%, -0.09%
03/28/2016, 1.88%, 0.18%, 0%
03/29/2016, 2.35%, 0.65%, 0.46%
03/30/2016, 2.26%, 0.55%, -0.09%
03/31/2016, 2.44%, 0.74%, 0.18%
04/01/2016, 2.54%, 0.09%, 0.09%
04/04/2016, 2.54%, 0.09%, 0%
04/05/2016, 2.82%, 0.37%, 0.27%
