Date, YTD, MTD, Day
01/02/2013, 1.42%, 1.42%, 1.42%
01/03/2013, 1.08%, 1.08%, -0.33%
01/04/2013, 1.45%, 1.45%, 0.36%
01/07/2013, 1.27%, 1.27%, -0.18%
01/08/2013, 1.03%, 1.03%, -0.23%
01/09/2013, 1.26%, 1.26%, 0.22%
01/10/2013, 1.82%, 1.82%, 0.55%
01/11/2013, 1.84%, 1.84%, 0.02%
01/14/2013, 1.86%, 1.86%, 0.02%
01/15/2013, 1.89%, 1.89%, 0.02%
01/16/2013, 1.8%, 1.8%, -0.08%
01/17/2013, 2.18%, 2.18%, 0.36%
01/18/2013, 2.33%, 2.33%, 0.15%
01/22/2013, 2.56%, 2.56%, 0.22%
01/23/2013, 2.55%, 2.55%, -0.01%
01/24/2013, 2.6%, 2.6%, 0.05%
01/25/2013, 2.87%, 2.87%, 0.25%
01/28/2013, 2.62%, 2.62%, -0.24%
01/29/2013, 2.99%, 2.99%, 0.36%
01/30/2013, 2.76%, 2.76%, -0.22%
01/31/2013, 2.7%, 2.7%, -0.06%
02/01/2013, 3.26%, 0.53%, 0.53%
02/04/2013, 2.47%, -0.22%, -0.75%
02/05/2013, 2.98%, 0.26%, 0.48%
02/06/2013, 3.02%, 0.31%, 0.04%
02/07/2013, 2.78%, 0.07%, -0.23%
02/08/2013, 3.17%, 0.44%, 0.37%
02/11/2013, 3.08%, 0.36%, -0.08%
02/12/2013, 3.25%, 0.52%, 0.16%
02/13/2013, 3.32%, 0.58%, 0.06%
02/14/2013, 3.31%, 0.57%, -0.01%
02/15/2013, 3.21%, 0.48%, -0.09%
02/19/2013, 3.75%, 0.99%, 0.51%
02/20/2013, 2.89%, 0.17%, -0.81%
02/21/2013, 2.31%, -0.38%, -0.55%
02/22/2013, 3%, 0.28%, 0.66%
02/25/2013, 1.97%, -0.69%, -0.96%
02/26/2013, 2.29%, -0.39%, 0.3%
02/27/2013, 3.05%, 0.33%, 0.73%
02/28/2013, 3.03%, 0.31%, -0.02%
03/01/2013, 3.16%, 0.12%, 0.12%
03/04/2013, 3.29%, 0.25%, 0.12%
03/05/2013, 3.97%, 0.89%, 0.64%
03/06/2013, 4.01%, 0.93%, 0.04%
03/07/2013, 4.09%, 1%, 0.07%
03/08/2013, 4.29%, 1.18%, 0.18%
03/11/2013, 4.52%, 1.4%, 0.22%
03/12/2013, 4.34%, 1.23%, -0.17%
03/13/2013, 4.29%, 1.18%, -0.05%
03/14/2013, 4.78%, 1.65%, 0.46%
03/15/2013, 4.77%, 1.64%, -0.01%
03/18/2013, 4.31%, 1.2%, -0.42%
03/19/2013, 4.13%, 1.03%, -0.17%
03/20/2013, 4.52%, 1.4%, 0.36%
03/21/2013, 3.75%, 0.67%, -0.71%
03/22/2013, 4.15%, 1.05%, 0.37%
03/25/2013, 3.85%, 0.75%, -0.29%
03/26/2013, 4.34%, 1.22%, 0.46%
03/27/2013, 4.32%, 1.21%, -0.02%
03/28/2013, 4.52%, 1.4%, 0.19%
04/01/2013, 4.1%, -0.4%, -0.4%
04/02/2013, 4.37%, -0.14%, 0.26%
04/03/2013, 3.74%, -0.72%, -0.59%
04/04/2013, 4.13%, -0.35%, 0.38%
04/05/2013, 3.9%, -0.56%, -0.22%
04/08/2013, 4.23%, -0.26%, 0.31%
04/09/2013, 4.5%, -0.01%, 0.25%
04/10/2013, 5.3%, 0.73%, 0.75%
04/11/2013, 5.61%, 1.03%, 0.29%
04/12/2013, 5.47%, 0.9%, -0.12%
04/15/2013, 3.8%, -0.65%, -1.54%
04/16/2013, 4.81%, 0.28%, 0.95%
04/17/2013, 3.65%, -0.8%, -1.08%
04/18/2013, 3.36%, -1.06%, -0.27%
04/19/2013, 3.98%, -0.49%, 0.59%
04/22/2013, 4.29%, -0.19%, 0.29%
04/23/2013, 4.98%, 0.44%, 0.64%
04/24/2013, 5.25%, 0.7%, 0.26%
04/25/2013, 5.64%, 1.06%, 0.36%
04/26/2013, 5.55%, 0.99%, -0.07%
04/29/2013, 6.15%, 1.55%, 0.55%
04/30/2013, 6.45%, 1.84%, 0.28%
05/01/2013, 5.91%, -0.48%, -0.48%
05/02/2013, 6.37%, -0.07%, 0.41%
05/03/2013, 6.95%, 0.44%, 0.52%
05/06/2013, 7.02%, 0.5%, 0.06%
05/07/2013, 7.37%, 0.81%, 0.31%
05/08/2013, 7.84%, 1.25%, 0.43%
05/09/2013, 7.38%, 0.82%, -0.42%
05/10/2013, 7.55%, 0.96%, 0.14%
05/13/2013, 7.44%, 0.86%, -0.11%
05/14/2013, 7.94%, 1.3%, 0.43%
05/15/2013, 8.24%, 1.57%, 0.27%
05/16/2013, 7.91%, 1.28%, -0.29%
05/17/2013, 8.43%, 1.74%, 0.44%
05/20/2013, 8.53%, 1.83%, 0.09%
05/21/2013, 8.72%, 2.01%, 0.18%
05/22/2013, 7.91%, 1.26%, -0.73%
05/23/2013, 7.41%, 0.79%, -0.46%
05/24/2013, 7.19%, 0.59%, -0.2%
