Date, YTD, MTD, Day
01/02/2014, 0.04%, 0.04%, 0.04%
01/03/2014, 0.04%, 0.04%, 0%
01/06/2014, 0.21%, 0.21%, 0.17%
01/07/2014, 0.32%, 0.32%, 0.12%
01/08/2014, 0.05%, 0.05%, -0.27%
01/09/2014, 0.14%, 0.14%, 0.09%
01/10/2014, 0.62%, 0.62%, 0.47%
01/13/2014, 0.74%, 0.74%, 0.13%
01/14/2014, 0.61%, 0.61%, -0.13%
01/15/2014, 0.54%, 0.54%, -0.07%
01/16/2014, 0.72%, 0.72%, 0.17%
01/17/2014, 0.79%, 0.79%, 0.07%
01/21/2014, 0.72%, 0.72%, -0.07%
01/22/2014, 0.64%, 0.64%, -0.08%
01/23/2014, 0.86%, 0.86%, 0.23%
01/24/2014, 0.93%, 0.93%, 0.07%
01/27/2014, 0.72%, 0.72%, -0.21%
01/28/2014, 0.85%, 0.85%, 0.13%
01/29/2014, 0.98%, 0.98%, 0.13%
01/30/2014, 1.02%, 1.02%, 0.05%
01/31/2014, 1.08%, 1.08%, 0.05%
02/03/2014, 1.33%, 0.24%, 0.24%
02/04/2014, 1.19%, 0.1%, -0.14%
02/05/2014, 1%, -0.08%, -0.18%
02/06/2014, 0.97%, -0.1%, -0.02%
02/07/2014, 1.13%, 0.05%, 0.15%
02/10/2014, 1.22%, 0.14%, 0.09%
02/11/2014, 1%, -0.07%, -0.21%
02/12/2014, 0.92%, -0.15%, -0.08%
02/13/2014, 1.13%, 0.06%, 0.21%
02/14/2014, 1.15%, 0.08%, 0.02%
02/18/2014, 1.26%, 0.19%, 0.11%
02/19/2014, 1.14%, 0.07%, -0.12%
02/20/2014, 1.08%, 0.01%, -0.06%
02/21/2014, 1.17%, 0.09%, 0.09%
02/24/2014, 1.11%, 0.04%, -0.06%
02/25/2014, 1.37%, 0.3%, 0.26%
02/26/2014, 1.46%, 0.39%, 0.09%
02/27/2014, 1.66%, 0.59%, 0.2%
02/28/2014, 1.59%, 0.51%, -0.08%
03/03/2014, 1.8%, 0.21%, 0.21%
03/04/2014, 1.44%, -0.15%, -0.36%
03/05/2014, 1.52%, -0.06%, 0.09%
03/06/2014, 1.27%, -0.31%, -0.25%
03/07/2014, 1.09%, -0.49%, -0.19%
03/10/2014, 1.07%, -0.51%, -0.01%
03/11/2014, 1.05%, -0.53%, -0.03%
03/12/2014, 1.22%, -0.36%, 0.18%
03/13/2014, 1.52%, -0.07%, 0.29%
03/14/2014, 1.42%, -0.16%, -0.1%
03/17/2014, 1.29%, -0.29%, -0.13%
03/18/2014, 1.42%, -0.17%, 0.13%
03/19/2014, 0.93%, -0.65%, -0.48%
03/20/2014, 0.85%, -0.72%, -0.07%
03/21/2014, 1.02%, -0.56%, 0.17%
03/24/2014, 1.07%, -0.51%, 0.05%
03/25/2014, 1.09%, -0.49%, 0.03%
03/26/2014, 1.24%, -0.34%, 0.15%
03/27/2014, 1.34%, -0.25%, 0.09%
03/28/2014, 1.18%, -0.4%, -0.15%
03/31/2014, 1.23%, -0.36%, 0.04%
04/01/2014, 1.17%, -0.05%, -0.05%
04/02/2014, 1.01%, -0.22%, -0.16%
04/03/2014, 1.08%, -0.14%, 0.07%
04/04/2014, 1.3%, 0.07%, 0.22%
04/07/2014, 1.43%, 0.2%, 0.13%
04/08/2014, 1.45%, 0.22%, 0.02%
04/09/2014, 1.51%, 0.28%, 0.06%
04/10/2014, 1.68%, 0.45%, 0.17%
04/11/2014, 1.73%, 0.49%, 0.04%
04/14/2014, 1.67%, 0.44%, -0.06%
04/15/2014, 1.77%, 0.54%, 0.1%
04/16/2014, 1.73%, 0.5%, -0.04%
04/17/2014, 1.39%, 0.16%, -0.34%
04/21/2014, 1.4%, 0.17%, 0.01%
04/22/2014, 1.52%, 0.29%, 0.12%
04/23/2014, 1.59%, 0.36%, 0.07%
04/24/2014, 1.69%, 0.46%, 0.09%
04/25/2014, 1.64%, 0.41%, -0.04%
04/28/2014, 1.56%, 0.33%, -0.08%
04/29/2014, 1.59%, 0.36%, 0.03%
04/30/2014, 1.79%, 0.56%, 0.19%
05/01/2014, 2.06%, 0.27%, 0.27%
05/02/2014, 2.06%, 0.27%, -0%
05/05/2014, 1.97%, 0.18%, -0.08%
05/06/2014, 2.03%, 0.24%, 0.05%
05/07/2014, 2.14%, 0.35%, 0.11%
05/08/2014, 2.13%, 0.34%, -0.01%
05/09/2014, 2.05%, 0.25%, -0.08%
05/12/2014, 1.92%, 0.13%, -0.13%
05/13/2014, 2.19%, 0.39%, 0.26%
05/14/2014, 2.44%, 0.64%, 0.25%
05/15/2014, 2.49%, 0.69%, 0.05%
05/16/2014, 2.42%, 0.62%, -0.07%
05/19/2014, 2.34%, 0.54%, -0.07%
05/20/2014, 2.49%, 0.69%, 0.14%
05/21/2014, 2.35%, 0.55%, -0.14%
05/22/2014, 2.36%, 0.56%, 0.01%
05/23/2014, 2.47%, 0.67%, 0.11%
05/27/2014, 2.59%, 0.79%, 0.12%
05/28/2014, 2.86%, 1.05%, 0.26%
05/29/2014, 2.79%, 0.99%, -0.06%
05/30/2014, 2.7%, 0.9%, -0.09%
06/02/2014, 2.53%, -0.17%, -0.17%
06/03/2014, 2.26%, -0.43%, -0.27%
06/04/2014, 2.18%, -0.51%, -0.08%
06/05/2014, 2.4%, -0.3%, 0.21%
06/06/2014, 2.33%, -0.36%, -0.06%
06/09/2014, 2.25%, -0.44%, -0.08%
06/10/2014, 2.16%, -0.53%, -0.09%
06/11/2014, 2.14%, -0.55%, -0.02%
06/12/2014, 2.3%, -0.4%, 0.15%
06/13/2014, 2.22%, -0.47%, -0.08%
06/16/2014, 2.31%, -0.38%, 0.09%
06/17/2014, 2.05%, -0.64%, -0.25%
06/18/2014, 2.36%, -0.34%, 0.3%
06/19/2014, 2.19%, -0.5%, -0.17%
06/20/2014, 2.29%, -0.41%, 0.09%
06/23/2014, 2.25%, -0.44%, -0.04%
06/24/2014, 2.4%, -0.3%, 0.14%
06/25/2014, 2.5%, -0.2%, 0.11%
06/26/2014, 2.59%, -0.11%, 0.09%
06/27/2014, 2.61%, -0.1%, 0.01%
06/30/2014, 2.7%, -0%, 0.09%
07/01/2014, 2.56%, -0.14%, -0.14%
07/02/2014, 2.29%, -0.4%, -0.26%
