Date, YTD, MTD, Day
01/03/2017, 0.56%, 0.56%, 0.56%
01/04/2017, 1.17%, 1.17%, 0.61%
01/05/2017, 1.34%, 1.34%, 0.17%
01/06/2017, 1.35%, 1.35%, 0.01%
01/09/2017, 1.17%, 1.17%, -0.17%
01/10/2017, 1.24%, 1.24%, 0.07%
01/11/2017, 1.52%, 1.52%, 0.28%
01/12/2017, 1.39%, 1.39%, -0.14%
01/13/2017, 1.55%, 1.55%, 0.16%
01/17/2017, 1.37%, 1.37%, -0.17%
01/18/2017, 1.29%, 1.29%, -0.08%
01/19/2017, 0.99%, 0.99%, -0.3%
01/20/2017, 1.26%, 1.26%, 0.27%
01/23/2017, 1.24%, 1.24%, -0.02%
01/24/2017, 1.68%, 1.68%, 0.44%
01/25/2017, 2.19%, 2.19%, 0.49%
01/26/2017, 2.1%, 2.1%, -0.08%
01/27/2017, 2.04%, 2.04%, -0.06%
01/30/2017, 1.55%, 1.55%, -0.47%
01/31/2017, 1.66%, 1.66%, 0.1%
02/01/2017, 1.66%, -0%, -0%
02/02/2017, 1.71%, 0.05%, 0.05%
02/03/2017, 2.27%, 0.6%, 0.55%
02/06/2017, 2.13%, 0.46%, -0.13%
02/07/2017, 2.12%, 0.45%, -0.01%
02/08/2017, 2.3%, 0.63%, 0.18%
02/09/2017, 2.64%, 0.96%, 0.33%
02/10/2017, 2.92%, 1.24%, 0.27%
02/13/2017, 3.26%, 1.56%, 0.32%
02/14/2017, 3.44%, 1.74%, 0.17%
02/15/2017, 3.74%, 2.04%, 0.29%
02/16/2017, 3.77%, 2.07%, 0.03%
02/17/2017, 3.86%, 2.16%, 0.09%
02/21/2017, 4.29%, 2.58%, 0.4%
02/22/2017, 4.24%, 2.52%, -0.05%
02/23/2017, 4.25%, 2.54%, 0.02%
02/24/2017, 4.34%, 2.63%, 0.1%
02/27/2017, 4.37%, 2.66%, 0.02%
02/28/2017, 4.13%, 2.43%, -0.22%
03/01/2017, 4.93%, 0.75%, 0.75%
03/02/2017, 4.39%, 0.24%, -0.5%
03/03/2017, 4.49%, 0.33%, 0.09%
03/06/2017, 4.2%, 0.06%, -0.27%
03/07/2017, 3.94%, -0.2%, -0.25%
03/08/2017, 3.64%, -0.48%, -0.29%
03/09/2017, 3.57%, -0.56%, -0.08%
03/10/2017, 3.9%, -0.24%, 0.31%
03/13/2017, 3.99%, -0.16%, 0.09%
03/14/2017, 3.73%, -0.4%, -0.24%
03/15/2017, 4.63%, 0.46%, 0.87%
03/16/2017, 4.63%, 0.46%, -0.01%
03/17/2017, 4.67%, 0.5%, 0.05%
03/20/2017, 4.61%, 0.44%, -0.06%
03/21/2017, 3.75%, -0.37%, -0.8%
03/22/2017, 3.86%, -0.26%, 0.11%
03/23/2017, 3.54%, -0.56%, -0.31%
03/24/2017, 3.56%, -0.54%, 0.02%
03/27/2017, 3.62%, -0.49%, 0.05%
03/28/2017, 4.03%, -0.1%, 0.39%
03/29/2017, 4.2%, 0.06%, 0.16%
03/30/2017, 4.28%, 0.14%, 0.08%
03/31/2017, 4.2%, 0.06%, -0.08%
04/03/2017, 4.12%, -0.07%, -0.07%
04/04/2017, 4.13%, -0.06%, 0.01%
04/05/2017, 3.89%, -0.29%, -0.23%
04/06/2017, 4.05%, -0.13%, 0.15%
04/07/2017, 3.91%, -0.27%, -0.14%
04/10/2017, 3.99%, -0.19%, 0.08%
04/11/2017, 4.13%, -0.05%, 0.14%
04/12/2017, 3.92%, -0.26%, -0.2%
04/13/2017, 3.49%, -0.66%, -0.41%
04/17/2017, 4.08%, -0.1%, 0.57%
04/18/2017, 3.97%, -0.2%, -0.1%
04/19/2017, 3.79%, -0.37%, -0.17%
04/20/2017, 4.32%, 0.13%, 0.5%
04/21/2017, 4.13%, -0.05%, -0.18%
04/24/2017, 5.01%, 0.77%, 0.83%
04/25/2017, 5.43%, 1.17%, 0.39%
04/26/2017, 5.44%, 1.18%, 0.01%
04/27/2017, 5.49%, 1.22%, 0.05%
04/28/2017, 5.32%, 1.07%, -0.15%
05/01/2017, 5.42%, 0.09%, 0.09%
05/02/2017, 5.58%, 0.24%, 0.15%
05/03/2017, 5.38%, 0.05%, -0.19%
05/04/2017, 5.42%, 0.08%, 0.03%
05/05/2017, 5.83%, 0.47%, 0.38%
05/08/2017, 5.69%, 0.33%, -0.14%
05/09/2017, 5.62%, 0.27%, -0.06%
05/10/2017, 5.76%, 0.39%, 0.12%
05/11/2017, 5.61%, 0.26%, -0.13%
05/12/2017, 5.67%, 0.32%, 0.06%
05/15/2017, 6.05%, 0.67%, 0.35%
05/16/2017, 6.14%, 0.76%, 0.08%
05/17/2017, 5.02%, -0.29%, -1.03%
05/18/2017, 5.15%, -0.16%, 0.13%
05/19/2017, 5.73%, 0.38%, 0.54%
05/22/2017, 6.08%, 0.7%, 0.32%
05/23/2017, 6.12%, 0.74%, 0.04%
05/24/2017, 6.36%, 0.97%, 0.23%
05/25/2017, 6.64%, 1.22%, 0.25%
05/26/2017, 6.62%, 1.21%, -0.02%
05/30/2017, 6.54%, 1.14%, -0.07%
05/31/2017, 6.53%, 1.13%, -0.01%
06/01/2017, 7.19%, 0.61%, 0.61%
06/02/2017, 7.63%, 1.02%, 0.41%
06/05/2017, 7.45%, 0.85%, -0.16%
06/06/2017, 7.31%, 0.72%, -0.13%
06/07/2017, 7.33%, 0.74%, 0.02%
06/08/2017, 7.38%, 0.79%, 0.05%
06/09/2017, 7.28%, 0.69%, -0.09%
06/12/2017, 7.17%, 0.59%, -0.1%
06/13/2017, 7.6%, 0.99%, 0.39%
06/14/2017, 7.61%, 1%, 0.01%
06/15/2017, 7.29%, 0.71%, -0.29%
06/16/2017, 7.37%, 0.78%, 0.08%
06/19/2017, 7.93%, 1.3%, 0.51%
06/20/2017, 6.95%, 0.41%, -0.87%
06/21/2017, 6.9%, 0.36%, -0.05%
06/22/2017, 6.92%, 0.38%, 0.02%
06/23/2017, 7.14%, 0.58%, 0.2%
06/26/2017, 7.22%, 0.65%, 0.08%
06/27/2017, 6.63%, 0.1%, -0.55%
06/28/2017, 7.31%, 0.73%, 0.63%
06/29/2017, 6.61%, 0.07%, -0.65%
06/30/2017, 6.67%, 0.13%, 0.06%
07/03/2017, 6.8%, 0.12%, 0.12%
07/05/2017, 6.83%, 0.14%, 0.03%
07/06/2017, 6.14%, -0.5%, -0.64%
