Date, YTD, MTD, Day
01/04/2021, -0.79%, -0.79%, -0.79%
01/05/2021, -0.18%, -0.18%, 0.62%
01/06/2021, 0.18%, 0.18%, 0.36%
01/07/2021, 1.11%, 1.11%, 0.93%
01/08/2021, 1.51%, 1.51%, 0.4%
01/11/2021, 1%, 1%, -0.5%
01/12/2021, 1.26%, 1.26%, 0.26%
01/13/2021, 1.42%, 1.42%, 0.16%
01/14/2021, 1.4%, 1.4%, -0.02%
01/15/2021, 0.81%, 0.81%, -0.58%
01/19/2021, 1.48%, 1.48%, 0.66%
01/20/2021, 2.34%, 2.34%, 0.85%
01/21/2021, 2.24%, 2.24%, -0.1%
01/22/2021, 2.07%, 2.07%, -0.17%
01/25/2021, 2.31%, 2.31%, 0.24%
01/26/2021, 2.09%, 2.09%, -0.22%
01/27/2021, 0.29%, 0.29%, -1.74%
01/28/2021, 0.91%, 0.91%, 0.62%
01/29/2021, -0.48%, -0.48%, -1.38%
02/01/2021, 0.76%, 1.25%, 1.25%
02/02/2021, 1.67%, 2.16%, 0.9%
02/03/2021, 1.76%, 2.25%, 0.09%
02/04/2021, 2.46%, 2.95%, 0.68%
02/05/2021, 2.83%, 3.32%, 0.35%
02/08/2021, 3.49%, 3.98%, 0.63%
02/09/2021, 3.6%, 4.1%, 0.11%
02/10/2021, 3.64%, 4.13%, 0.03%
02/11/2021, 3.83%, 4.33%, 0.19%
02/12/2021, 4.08%, 4.58%, 0.23%
02/16/2021, 3.98%, 4.47%, -0.11%
02/17/2021, 3.86%, 4.36%, -0.1%
02/18/2021, 3.4%, 3.89%, -0.44%
02/19/2021, 3.45%, 3.94%, 0.04%
02/22/2021, 2.69%, 3.19%, -0.72%
02/23/2021, 2.68%, 3.17%, -0.02%
02/24/2021, 3.31%, 3.8%, 0.6%
02/25/2021, 1.32%, 1.8%, -1.9%
02/26/2021, 1.13%, 1.61%, -0.17%
03/01/2021, 2.8%, 1.62%, 1.62%
03/02/2021, 2.22%, 1.06%, -0.55%
03/03/2021, 1.26%, 0.13%, -0.92%
03/04/2021, 0.02%, -1.09%, -1.22%
03/05/2021, 1.17%, 0.03%, 1.13%
03/08/2021, 0.58%, -0.55%, -0.58%
03/09/2021, 1.8%, 0.64%, 1.2%
03/10/2021, 2.27%, 1.1%, 0.45%
03/11/2021, 3.25%, 2.05%, 0.94%
03/12/2021, 3.16%, 1.96%, -0.1%
