Date, YTD, MTD, Day
01/03/2012, 1.72%, 1.72%, 1.72%
01/04/2012, 1.56%, 1.56%, -0.15%
01/05/2012, 1.34%, 1.34%, -0.22%
01/06/2012, 0.96%, 0.96%, -0.38%
01/09/2012, 1.23%, 1.23%, 0.27%
01/10/2012, 2.23%, 2.23%, 0.99%
01/11/2012, 2.23%, 2.23%, -0%
01/12/2012, 2.53%, 2.53%, 0.29%
01/13/2012, 2.02%, 2.02%, -0.5%
01/17/2012, 2.65%, 2.65%, 0.62%
01/18/2012, 3.82%, 3.82%, 1.14%
01/19/2012, 4.44%, 4.44%, 0.6%
01/20/2012, 4.56%, 4.56%, 0.11%
01/23/2012, 4.81%, 4.81%, 0.24%
01/24/2012, 4.64%, 4.64%, -0.16%
01/25/2012, 5.56%, 5.56%, 0.87%
01/26/2012, 5.38%, 5.38%, -0.16%
01/27/2012, 5.52%, 5.52%, 0.13%
01/30/2012, 4.99%, 4.99%, -0.49%
01/31/2012, 5.18%, 5.18%, 0.17%
02/01/2012, 6.33%, 1.08%, 1.08%
02/02/2012, 6.58%, 1.32%, 0.23%
02/03/2012, 7.88%, 2.55%, 1.21%
02/06/2012, 7.71%, 2.39%, -0.16%
02/07/2012, 7.92%, 2.58%, 0.19%
02/08/2012, 8.21%, 2.85%, 0.26%
02/09/2012, 8.32%, 2.96%, 0.1%
02/10/2012, 7.27%, 1.97%, -0.95%
02/13/2012, 8.1%, 2.75%, 0.76%
02/14/2012, 7.8%, 2.47%, -0.27%
02/15/2012, 7.61%, 2.3%, -0.17%
02/16/2012, 8.64%, 3.27%, 0.94%
02/17/2012, 8.85%, 3.46%, 0.19%
02/21/2012, 8.9%, 3.51%, 0.04%
02/22/2012, 8.68%, 3.3%, -0.19%
02/23/2012, 9.21%, 3.8%, 0.48%
02/24/2012, 9.53%, 4.1%, 0.28%
02/27/2012, 9.34%, 3.92%, -0.16%
02/28/2012, 9.86%, 4.41%, 0.47%
02/29/2012, 9.29%, 3.87%, -0.51%
03/01/2012, 9.94%, 0.59%, 0.59%
03/02/2012, 9.44%, 0.15%, -0.44%
03/05/2012, 8.94%, -0.31%, -0.45%
03/06/2012, 6.93%, -2.11%, -1.81%
03/07/2012, 7.69%, -1.43%, 0.7%
03/08/2012, 9.03%, -0.23%, 1.22%
03/09/2012, 9.18%, -0.09%, 0.14%
03/12/2012, 9.01%, -0.25%, -0.15%
03/13/2012, 10.54%, 1.14%, 1.38%
03/14/2012, 10.06%, 0.7%, -0.43%
03/15/2012, 10.68%, 1.26%, 0.56%
03/16/2012, 10.95%, 1.5%, 0.24%
03/19/2012, 11.23%, 1.75%, 0.24%
03/20/2012, 10.57%, 1.16%, -0.58%
03/21/2012, 10.39%, 1%, -0.16%
03/22/2012, 9.65%, 0.34%, -0.66%
03/23/2012, 9.86%, 0.53%, 0.19%
03/26/2012, 11.16%, 1.7%, 1.16%
03/27/2012, 10.82%, 1.39%, -0.3%
03/28/2012, 10.28%, 0.91%, -0.48%
03/29/2012, 9.98%, 0.64%, -0.27%
03/30/2012, 10.34%, 0.95%, 0.31%
04/02/2012, 11.19%, 0.77%, 0.77%
04/03/2012, 10.49%, 0.14%, -0.63%
04/04/2012, 9.06%, -1.14%, -1.27%
04/05/2012, 8.96%, -1.22%, -0.09%
04/09/2012, 8.19%, -1.9%, -0.69%
04/10/2012, 6.47%, -3.43%, -1.56%
04/11/2012, 7.29%, -2.7%, 0.76%
04/12/2012, 8.73%, -1.42%, 1.32%
04/13/2012, 7.43%, -2.57%, -1.17%
04/16/2012, 7.57%, -2.45%, 0.13%
04/17/2012, 8.93%, -1.24%, 1.25%
04/18/2012, 8.49%, -1.63%, -0.4%
04/19/2012, 8.05%, -2.02%, -0.39%
04/20/2012, 8.38%, -1.73%, 0.3%
04/23/2012, 7.28%, -2.7%, -1%
04/24/2012, 7.69%, -2.35%, 0.37%
04/25/2012, 8.92%, -1.25%, 1.13%
04/26/2012, 9.48%, -0.75%, 0.51%
04/27/2012, 9.8%, -0.46%, 0.29%
04/30/2012, 9.41%, -0.81%, -0.35%
05/01/2012, 9.78%, 0.33%, 0.33%
05/02/2012, 9.53%, 0.1%, -0.23%
05/03/2012, 8.76%, -0.59%, -0.69%
05/04/2012, 7.27%, -1.93%, -1.35%
