Date, YTD, MTD, Day
01/04/2016, -0.24%, -0.24%, -0.24%
01/05/2016, -0.27%, -0.27%, -0.03%
01/06/2016, -0.32%, -0.32%, -0.05%
01/07/2016, -0.84%, -0.84%, -0.54%
01/08/2016, -0.97%, -0.97%, -0.14%
01/11/2016, -1.19%, -1.19%, -0.22%
01/12/2016, -0.81%, -0.81%, 0.38%
01/13/2016, -1.29%, -1.29%, -0.51%
01/14/2016, -1.06%, -1.06%, 0.26%
01/15/2016, -1.41%, -1.41%, -0.39%
01/19/2016, -1.52%, -1.52%, -0.11%
01/20/2016, -1.67%, -1.67%, -0.18%
01/21/2016, -1.64%, -1.64%, 0.04%
01/22/2016, -1.24%, -1.24%, 0.46%
01/25/2016, -1.56%, -1.56%, -0.35%
01/26/2016, -1.21%, -1.21%, 0.38%
01/27/2016, -1.47%, -1.47%, -0.28%
01/28/2016, -1.3%, -1.3%, 0.17%
01/29/2016, -0.5%, -0.5%, 0.86%
02/01/2016, -0.65%, -0.15%, -0.15%
02/02/2016, -0.75%, -0.29%, -0.14%
02/03/2016, -0.78%, -0.3%, -0.01%
02/04/2016, -0.64%, -0.16%, 0.14%
02/05/2016, -1.11%, -0.66%, -0.51%
02/08/2016, -1.12%, -0.7%, -0.05%
02/09/2016, -1.22%, -0.8%, -0.1%
02/10/2016, -1.07%, -0.65%, 0.15%
02/11/2016, -1.27%, -0.87%, -0.24%
02/12/2016, -1.19%, -0.75%, 0.15%
02/16/2016, -0.92%, -0.46%, 0.31%
02/17/2016, -0.6%, -0.12%, 0.35%
02/18/2016, -0.5%, -0.02%, 0.09%
02/19/2016, -0.49%, -0.01%, 0.02%
02/22/2016, -0.15%, 0.35%, 0.36%
02/23/2016, -0.36%, 0.12%, -0.23%
02/24/2016, -0.24%, 0.24%, 0.13%
02/25/2016, 0.16%, 0.66%, 0.42%
02/26/2016, -0.05%, 0.45%, -0.21%
02/29/2016, -0.15%, 0.34%, -0.11%
03/01/2016, 0.12%, 0.31%, 0.31%
03/02/2016, 0.24%, 0.44%, 0.13%
03/03/2016, 0.5%, 0.71%, 0.26%
03/04/2016, 0.45%, 0.66%, -0.05%
03/07/2016, 0.43%, 0.65%, -0.01%
03/08/2016, 0.4%, 0.59%, -0.05%
03/09/2016, 0.38%, 0.59%, -0.01%
03/10/2016, 0.22%, 0.43%, -0.16%
03/11/2016, 0.58%, 0.81%, 0.37%
03/14/2016, 0.5%, 0.72%, -0.08%
03/15/2016, 0.4%, 0.62%, -0.1%
03/16/2016, 0.84%, 1.06%, 0.43%
03/17/2016, 1.1%, 1.33%, 0.26%
03/18/2016, 1.36%, 1.59%, 0.26%
03/21/2016, 1.24%, 1.48%, -0.12%
03/22/2016, 1.16%, 1.4%, -0.08%
03/23/2016, 1.23%, 1.46%, 0.07%
03/24/2016, 1.17%, 1.39%, -0.06%
03/28/2016, 1.18%, 1.41%, 0.01%
03/29/2016, 1.81%, 2.04%, 0.62%
03/30/2016, 1.83%, 2.08%, 0.03%
03/31/2016, 1.95%, 2.19%, 0.11%
04/01/2016, 2.17%, 0.22%, 0.22%
04/04/2016, 2.08%, 0.12%, -0.09%
04/05/2016, 2.03%, 0.07%, -0.05%
04/06/2016, 2.17%, 0.22%, 0.14%
04/07/2016, 2.08%, 0.12%, -0.1%
04/08/2016, 2.09%, 0.13%, 0.01%
04/11/2016, 2.01%, 0.05%, -0.07%
04/12/2016, 2.11%, 0.16%, 0.11%
04/13/2016, 2.48%, 0.52%, 0.36%
04/14/2016, 2.33%, 0.38%, -0.14%
04/15/2016, 2.53%, 0.57%, 0.2%
