Date, YTD, MTD, Day
01/02/2020, 0.5%, 0.5%, 0.5%
01/03/2020, 0.44%, 0.44%, -0.06%
01/06/2020, 0.46%, 0.46%, 0.02%
01/07/2020, 0.28%, 0.28%, -0.18%
01/08/2020, 0.28%, 0.28%, 0.01%
01/09/2020, 0.57%, 0.57%, 0.28%
01/10/2020, 0.59%, 0.59%, 0.02%
01/13/2020, 0.83%, 0.83%, 0.24%
01/14/2020, 0.92%, 0.92%, 0.09%
01/15/2020, 1%, 1%, 0.09%
01/16/2020, 1.23%, 1.23%, 0.22%
01/17/2020, 1.3%, 1.3%, 0.07%
01/21/2020, 1.25%, 1.25%, -0.05%
01/22/2020, 1.35%, 1.35%, 0.1%
01/23/2020, 1.42%, 1.42%, 0.08%
01/24/2020, 1.23%, 1.23%, -0.18%
01/27/2020, 0.75%, 0.75%, -0.47%
01/28/2020, 0.99%, 0.99%, 0.24%
01/29/2020, 1.11%, 1.11%, 0.12%
01/30/2020, 1.11%, 1.11%, -0%
01/31/2020, 0.59%, 0.59%, -0.52%
02/03/2020, 0.83%, 0.24%, 0.24%
02/04/2020, 1.25%, 0.68%, 0.43%
02/05/2020, 1.46%, 0.89%, 0.21%
02/06/2020, 1.65%, 1.08%, 0.19%
02/07/2020, 1.59%, 1.01%, -0.06%
02/10/2020, 1.85%, 1.27%, 0.25%
02/11/2020, 1.92%, 1.34%, 0.07%
02/12/2020, 2.05%, 1.48%, 0.13%
02/13/2020, 2.01%, 1.44%, -0.04%
02/14/2020, 2.09%, 1.52%, 0.08%
02/18/2020, 2.03%, 1.45%, -0.06%
02/19/2020, 2.24%, 1.66%, 0.2%
02/20/2020, 2.14%, 1.56%, -0.09%
02/21/2020, 1.97%, 1.38%, -0.16%
02/24/2020, 0.81%, 0.2%, -1.14%
02/25/2020, -0.05%, -0.67%, -0.87%
02/26/2020, -0.27%, -0.89%, -0.22%
02/27/2020, -1.52%, -2.15%, -1.31%
02/28/2020, -1.48%, -2.13%, -0%
03/02/2020, -0.41%, 1.18%, 1.18%
03/03/2020, -0.69%, 0.82%, -0.34%
03/04/2020, 0.48%, 2.11%, 1.28%
03/05/2020, -0.27%, 1.25%, -0.81%
03/06/2020, -0.45%, 0.99%, -0.25%
03/09/2020, -3.35%, -2.18%, -3.18%
03/10/2020, -2.8%, -1.48%, 0.85%
03/11/2020, -4.82%, -3.65%, -2.24%
03/12/2020, -8.72%, -7.85%, -4.55%
03/13/2020, -6.77%, -5.67%, 2.7%
03/16/2020, -9.94%, -9.22%, -4.06%
03/17/2020, -9.55%, -8.65%, 0.98%
03/18/2020, -12.27%, -11.51%, -3.3%
03/19/2020, -12.51%, -11.71%, -0.14%
03/20/2020, -12.44%, -11.74%, -0.2%
03/23/2020, -12.67%, -12.06%, -0.55%
03/24/2020, -10.28%, -9.43%, 3.55%
03/25/2020, -9.51%, -8.62%, 0.97%
03/26/2020, -7.47%, -6.43%, 2.59%
03/27/2020, -7.98%, -7.05%, -0.79%
03/30/2020, -7.21%, -6.21%, 1%
03/31/2020, -7.45%, -6.49%, -0.33%
04/01/2020, -8.62%, -1.54%, -1.54%
04/02/2020, -8%, -0.76%, 0.81%
04/03/2020, -8.54%, -1.46%, -0.71%
04/06/2020, -6.72%, 0.9%, 2.46%
04/07/2020, -6.64%, 1%, 0.1%
04/08/2020, -5.82%, 2.08%, 1.05%
04/09/2020, -4.93%, 3.1%, 0.98%
04/13/2020, -5.1%, 2.84%, -0.23%
04/14/2020, -4.13%, 4.07%, 1.16%
04/15/2020, -4.65%, 3.29%, -0.7%
04/16/2020, -4.46%, 3.5%, 0.2%
04/17/2020, -3.73%, 4.49%, 0.93%
04/20/2020, -4.17%, 3.91%, -0.53%
04/21/2020, -5.04%, 2.77%, -1.06%
04/22/2020, -4.42%, 3.59%, 0.78%
04/23/2020, -4.35%, 3.65%, 0.06%
04/24/2020, -3.96%, 4.14%, 0.46%
04/27/2020, -3.66%, 4.61%, 0.42%
04/28/2020, -3.48%, 4.79%, 0.19%
04/29/2020, -2.48%, 6.06%, 1.16%
04/30/2020, -3.05%, 5.37%, -0.63%
05/01/2020, -3.89%, -0.98%, -0.98%
05/04/2020, -3.91%, -1%, -0.02%
05/05/2020, -3.69%, -0.74%, 0.27%
05/06/2020, -4.11%, -1.18%, -0.44%
05/07/2020, -3.48%, -0.49%, 0.7%
05/08/2020, -3.09%, 0%, 0.5%
05/11/2020, -3.27%, -0.17%, -0.18%
05/12/2020, -3.77%, -0.77%, -0.59%
05/13/2020, -4.17%, -1.24%, -0.48%
05/14/2020, -3.88%, -0.94%, 0.31%
05/15/2020, -3.78%, -0.83%, 0.11%
05/18/2020, -2.82%, 0.31%, 1.17%
05/19/2020, -2.97%, 0.11%, -0.19%
05/20/2020, -2.25%, 0.93%, 0.81%
05/21/2020, -2.46%, 0.67%, -0.25%
05/22/2020, -2.44%, 0.66%, -0.01%
05/26/2020, -1.84%, 1.39%, 0.72%
05/27/2020, -1.34%, 1.97%, 0.56%
05/28/2020, -1.36%, 1.95%, -0.02%
05/29/2020, -1.05%, 2.27%, 0.32%
06/01/2020, -0.72%, 0.38%, 0.38%
06/02/2020, -0.31%, 0.83%, 0.45%
06/03/2020, 0.17%, 1.39%, 0.54%
06/04/2020, -0.05%, 1.17%, -0.22%
06/05/2020, 0.78%, 2.09%, 0.89%
06/08/2020, 1.34%, 2.68%, 0.57%
06/09/2020, 1.14%, 2.44%, -0.22%
06/10/2020, 1.2%, 2.48%, 0.05%
06/11/2020, -0.91%, 0.14%, -2.2%
06/12/2020, -0.5%, 0.62%, 0.48%
06/15/2020, -0.31%, 0.82%, 0.2%
06/16/2020, 0.37%, 1.56%, 0.73%
06/17/2020, 0.3%, 1.49%, -0.07%
06/18/2020, 0.39%, 1.58%, 0.09%
06/19/2020, 0.22%, 1.38%, -0.19%
06/22/2020, 0.44%, 1.63%, 0.24%
06/23/2020, 0.59%, 1.81%, 0.17%
06/24/2020, -0.41%, 0.7%, -1.06%
06/25/2020, -0.01%, 1.14%, 0.43%
06/26/2020, -0.58%, 0.49%, -0.63%
06/29/2020, -0.19%, 0.93%, 0.44%
06/30/2020, 0.2%, 1.35%, 0.42%
07/01/2020, 0.35%, 0.15%, 0.15%
07/02/2020, 0.75%, 0.58%, 0.42%
07/06/2020, 1.37%, 1.26%, 0.67%
07/07/2020, 1.13%, 0.98%, -0.27%
07/08/2020, 1.45%, 1.32%, 0.34%
07/09/2020, 1.37%, 1.22%, -0.09%
07/10/2020, 1.59%, 1.46%, 0.23%
07/13/2020, 1.31%, 1.16%, -0.29%
07/14/2020, 1.76%, 1.65%, 0.48%
07/15/2020, 2.18%, 2.1%, 0.44%
07/16/2020, 2.05%, 1.94%, -0.15%
07/17/2020, 2.22%, 2.12%, 0.18%
07/20/2020, 2.6%, 2.52%, 0.39%
07/21/2020, 2.79%, 2.72%, 0.19%
07/22/2020, 3.03%, 2.97%, 0.24%
07/23/2020, 2.76%, 2.67%, -0.28%
07/24/2020, 2.44%, 2.33%, -0.32%
07/27/2020, 2.79%, 2.71%, 0.36%
07/28/2020, 2.66%, 2.56%, -0.14%
07/29/2020, 3.15%, 3.08%, 0.5%
07/30/2020, 2.96%, 2.87%, -0.2%
07/31/2020, 2.95%, 2.84%, -0.03%
08/03/2020, 3.31%, 0.37%, 0.37%
08/04/2020, 3.64%, 0.71%, 0.33%
08/05/2020, 3.83%, 0.91%, 0.2%
08/06/2020, 4.09%, 1.17%, 0.26%
08/07/2020, 3.92%, 0.99%, -0.17%
08/10/2020, 3.89%, 0.96%, -0.03%
08/11/2020, 3.6%, 0.69%, -0.27%
08/12/2020, 4.01%, 1.13%, 0.43%
08/13/2020, 3.78%, 0.91%, -0.22%
08/14/2020, 3.65%, 0.77%, -0.14%
08/17/2020, 3.86%, 0.99%, 0.21%
08/18/2020, 3.98%, 1.11%, 0.13%
08/19/2020, 3.74%, 0.87%, -0.24%
08/20/2020, 3.86%, 0.97%, 0.11%
08/21/2020, 3.95%, 1.06%, 0.08%
08/24/2020, 4.31%, 1.43%, 0.35%
08/25/2020, 4.34%, 1.47%, 0.04%
08/26/2020, 4.62%, 1.76%, 0.27%
08/27/2020, 4.35%, 1.5%, -0.27%
08/28/2020, 4.62%, 1.77%, 0.26%
08/31/2020, 4.57%, 1.7%, -0.06%
09/01/2020, 5.07%, 0.48%, 0.48%
09/02/2020, 5.66%, 1.04%, 0.55%
09/03/2020, 4.45%, -0.11%, -1.13%
09/04/2020, 3.95%, -0.58%, -0.47%
