Date, YTD, MTD, Day
01/03/2012, 1.46%, 1.46%, 1.46%
01/04/2012, 1.39%, 1.39%, -0.07%
01/05/2012, 1.58%, 1.58%, 0.19%
01/06/2012, 1.36%, 1.36%, -0.22%
01/09/2012, 1.64%, 1.64%, 0.27%
01/10/2012, 2.56%, 2.56%, 0.91%
01/11/2012, 2.67%, 2.67%, 0.1%
01/12/2012, 2.92%, 2.92%, 0.25%
01/13/2012, 2.45%, 2.45%, -0.45%
01/17/2012, 2.84%, 2.84%, 0.38%
01/18/2012, 3.99%, 3.99%, 1.12%
01/19/2012, 4.51%, 4.51%, 0.5%
01/20/2012, 4.58%, 4.58%, 0.06%
01/23/2012, 4.66%, 4.66%, 0.08%
01/24/2012, 4.61%, 4.61%, -0.04%
01/25/2012, 5.54%, 5.54%, 0.88%
01/26/2012, 5.1%, 5.1%, -0.41%
01/27/2012, 5.14%, 5.14%, 0.04%
01/30/2012, 4.8%, 4.8%, -0.32%
01/31/2012, 4.84%, 4.84%, 0.04%
02/01/2012, 5.91%, 1.02%, 1.02%
02/02/2012, 6.11%, 1.21%, 0.19%
02/03/2012, 7.56%, 2.58%, 1.35%
02/06/2012, 7.48%, 2.51%, -0.07%
02/07/2012, 7.65%, 2.67%, 0.15%
02/08/2012, 7.9%, 2.9%, 0.23%
02/09/2012, 8.01%, 3.01%, 0.1%
02/10/2012, 7.18%, 2.22%, -0.76%
02/13/2012, 7.96%, 2.96%, 0.72%
02/14/2012, 7.8%, 2.81%, -0.15%
02/15/2012, 7.41%, 2.44%, -0.36%
02/16/2012, 8.55%, 3.53%, 1.06%
02/17/2012, 8.73%, 3.7%, 0.16%
02/21/2012, 8.69%, 3.66%, -0.04%
02/22/2012, 8.37%, 3.35%, -0.29%
02/23/2012, 8.94%, 3.89%, 0.52%
02/24/2012, 9.14%, 4.08%, 0.18%
02/27/2012, 9.16%, 4.11%, 0.03%
02/28/2012, 9.49%, 4.42%, 0.3%
02/29/2012, 8.93%, 3.88%, -0.51%
03/01/2012, 9.59%, 0.6%, 0.6%
03/02/2012, 9.13%, 0.18%, -0.41%
03/05/2012, 8.7%, -0.21%, -0.39%
03/06/2012, 6.97%, -1.77%, -1.57%
03/07/2012, 7.75%, -1.07%, 0.71%
03/08/2012, 8.86%, -0.06%, 1.03%
03/09/2012, 9.25%, 0.29%, 0.35%
03/12/2012, 9.16%, 0.21%, -0.08%
03/13/2012, 10.93%, 1.82%, 1.6%
03/14/2012, 10.59%, 1.51%, -0.3%
03/15/2012, 11.26%, 2.12%, 0.6%
03/16/2012, 11.39%, 2.24%, 0.12%
03/19/2012, 11.78%, 2.59%, 0.34%
03/20/2012, 11.3%, 2.15%, -0.42%
03/21/2012, 11.16%, 2.03%, -0.12%
03/22/2012, 10.39%, 1.33%, -0.69%
03/23/2012, 10.41%, 1.35%, 0.02%
03/26/2012, 11.83%, 2.64%, 1.27%
03/27/2012, 11.5%, 2.34%, -0.29%
03/28/2012, 10.98%, 1.87%, -0.46%
03/29/2012, 10.8%, 1.71%, -0.16%
03/30/2012, 11.09%, 1.97%, 0.25%
04/02/2012, 11.93%, 0.75%, 0.75%
04/03/2012, 11.46%, 0.33%, -0.42%
04/04/2012, 10.25%, -0.75%, -1.07%
04/05/2012, 10.17%, -0.82%, -0.07%
04/09/2012, 9.12%, -1.75%, -0.94%
04/10/2012, 7.31%, -3.36%, -1.64%
04/11/2012, 8.14%, -2.62%, 0.77%
04/12/2012, 9.57%, -1.35%, 1.31%
04/13/2012, 8.32%, -2.46%, -1.13%
04/16/2012, 8.31%, -2.47%, -0.01%
04/17/2012, 9.82%, -1.13%, 1.38%
04/18/2012, 9.37%, -1.52%, -0.4%
04/19/2012, 8.88%, -1.96%, -0.45%
04/20/2012, 9.07%, -1.79%, 0.18%
04/23/2012, 8.12%, -2.64%, -0.87%
04/24/2012, 8.47%, -2.32%, 0.32%
04/25/2012, 9.88%, -1.07%, 1.28%
04/26/2012, 10.57%, -0.46%, 0.63%
04/27/2012, 10.87%, -0.19%, 0.27%
04/30/2012, 10.43%, -0.58%, -0.39%
05/01/2012, 10.89%, 0.41%, 0.41%
05/02/2012, 10.72%, 0.26%, -0.15%
05/03/2012, 9.85%, -0.52%, -0.77%
05/04/2012, 8.24%, -1.96%, -1.45%
05/07/2012, 8.32%, -1.89%, 0.08%
05/08/2012, 7.82%, -2.33%, -0.46%
05/09/2012, 7.19%, -2.91%, -0.59%
05/10/2012, 7.46%, -2.66%, 0.25%
05/11/2012, 7.18%, -2.91%, -0.26%
05/14/2012, 6%, -3.97%, -1.09%
05/15/2012, 5.43%, -4.48%, -0.54%
05/16/2012, 4.92%, -4.94%, -0.49%
05/17/2012, 3.4%, -6.3%, -1.44%
05/18/2012, 2.62%, -7%, -0.75%
05/21/2012, 4.23%, -5.56%, 1.56%
05/22/2012, 4.2%, -5.58%, -0.03%
05/23/2012, 4.34%, -5.46%, 0.13%
05/24/2012, 4.44%, -5.38%, 0.09%
05/25/2012, 4.26%, -5.53%, -0.17%
05/29/2012, 5.37%, -4.54%, 1.06%
05/30/2012, 3.92%, -5.84%, -1.38%
05/31/2012, 3.77%, -5.97%, -0.14%
06/01/2012, 1.41%, -2.26%, -2.26%
06/04/2012, 1.36%, -2.31%, -0.05%
06/05/2012, 1.98%, -1.71%, 0.62%
06/06/2012, 4.12%, 0.34%, 2.1%
06/07/2012, 4.05%, 0.28%, -0.07%
06/08/2012, 4.74%, 0.94%, 0.66%
06/11/2012, 3.45%, -0.3%, -1.23%
06/12/2012, 4.55%, 0.75%, 1.06%
06/13/2012, 3.87%, 0.11%, -0.64%
06/14/2012, 4.82%, 1.02%, 0.91%
06/15/2012, 5.85%, 2%, 0.97%
06/18/2012, 6.07%, 2.21%, 0.21%
06/19/2012, 7.11%, 3.22%, 0.98%
06/20/2012, 7%, 3.12%, -0.1%
06/21/2012, 4.79%, 0.99%, -2.06%
06/22/2012, 5.01%, 1.2%, 0.21%
06/25/2012, 3.49%, -0.25%, -1.43%
06/26/2012, 3.95%, 0.18%, 0.43%
06/27/2012, 4.83%, 1.03%, 0.85%
06/28/2012, 4.66%, 0.87%, -0.16%
06/29/2012, 7.17%, 3.28%, 2.39%
07/02/2012, 7.56%, 0.36%, 0.36%
07/03/2012, 8.33%, 1.08%, 0.71%
07/05/2012, 7.87%, 0.65%, -0.42%
07/06/2012, 6.92%, -0.23%, -0.88%
07/09/2012, 6.72%, -0.42%, -0.19%
07/10/2012, 5.92%, -1.16%, -0.74%
07/11/2012, 5.89%, -1.18%, -0.03%
07/12/2012, 5.38%, -1.66%, -0.48%
07/13/2012, 6.91%, -0.24%, 1.45%
07/16/2012, 6.68%, -0.45%, -0.21%
07/17/2012, 7.32%, 0.14%, 0.59%
07/18/2012, 7.95%, 0.73%, 0.59%
07/19/2012, 8.25%, 1.01%, 0.28%
07/20/2012, 7.19%, 0.02%, -0.97%
07/23/2012, 6.17%, -0.93%, -0.96%
07/24/2012, 5.23%, -1.8%, -0.88%
07/25/2012, 5.29%, -1.74%, 0.06%
07/26/2012, 6.87%, -0.27%, 1.5%
07/27/2012, 8.72%, 1.44%, 1.72%
07/30/2012, 8.68%, 1.4%, -0.03%
07/31/2012, 8.24%, 0.99%, -0.41%
08/01/2012, 7.79%, -0.41%, -0.41%
08/02/2012, 7.08%, -1.06%, -0.65%
08/03/2012, 9.04%, 0.74%, 1.82%
08/06/2012, 9.36%, 1.03%, 0.29%
08/07/2012, 9.95%, 1.57%, 0.53%
08/08/2012, 10%, 1.62%, 0.05%
08/09/2012, 10.15%, 1.75%, 0.13%
08/10/2012, 10.35%, 1.94%, 0.18%
08/13/2012, 10.18%, 1.79%, -0.15%
08/14/2012, 10.13%, 1.74%, -0.05%
08/15/2012, 10.33%, 1.92%, 0.18%
08/16/2012, 11.11%, 2.63%, 0.7%
08/17/2012, 11.36%, 2.86%, 0.22%
08/20/2012, 11.3%, 2.81%, -0.05%
08/21/2012, 11.06%, 2.59%, -0.21%
08/22/2012, 11.11%, 2.64%, 0.05%
08/23/2012, 10.36%, 1.95%, -0.67%
08/24/2012, 10.9%, 2.45%, 0.49%
08/27/2012, 10.84%, 2.39%, -0.06%
08/28/2012, 10.82%, 2.37%, -0.02%
08/29/2012, 10.92%, 2.46%, 0.09%
08/30/2012, 10.12%, 1.73%, -0.71%
08/31/2012, 10.7%, 2.26%, 0.52%
09/04/2012, 10.7%, -0%, -0%
09/05/2012, 10.59%, -0.11%, -0.11%
09/06/2012, 12.63%, 1.73%, 1.83%
09/07/2012, 13.18%, 2.22%, 0.49%
09/10/2012, 12.58%, 1.69%, -0.52%
09/11/2012, 12.95%, 2.02%, 0.32%
09/12/2012, 13.23%, 2.26%, 0.24%
09/13/2012, 14.84%, 3.71%, 1.41%
09/14/2012, 15.43%, 4.23%, 0.5%
09/17/2012, 15%, 3.85%, -0.36%
09/18/2012, 14.8%, 3.68%, -0.17%
09/19/2012, 14.95%, 3.81%, 0.13%
09/20/2012, 14.76%, 3.64%, -0.16%
09/21/2012, 14.21%, 3.14%, -0.48%
09/24/2012, 13.93%, 2.9%, -0.23%
09/25/2012, 12.82%, 1.9%, -0.96%
09/26/2012, 12.23%, 1.37%, -0.52%
09/27/2012, 13.27%, 2.31%, 0.92%
09/28/2012, 12.76%, 1.85%, -0.45%
10/01/2012, 13.04%, 0.25%, 0.25%
10/02/2012, 13.16%, 0.35%, 0.1%
10/03/2012, 13.44%, 0.6%, 0.25%
10/04/2012, 14.19%, 1.25%, 0.65%
10/05/2012, 14.16%, 1.22%, -0.03%
10/08/2012, 13.76%, 0.87%, -0.35%
10/09/2012, 12.72%, -0.05%, -0.9%
10/10/2012, 12.14%, -0.55%, -0.5%
10/11/2012, 12.32%, -0.39%, 0.16%
10/12/2012, 11.98%, -0.69%, -0.3%
10/15/2012, 12.77%, 0.01%, 0.71%
10/16/2012, 13.84%, 0.95%, 0.94%
10/17/2012, 14.32%, 1.36%, 0.41%
10/18/2012, 14.07%, 1.14%, -0.22%
10/19/2012, 12.43%, -0.29%, -1.42%
10/22/2012, 12.47%, -0.25%, 0.03%
10/23/2012, 11.12%, -1.44%, -1.19%
10/24/2012, 10.83%, -1.7%, -0.26%
10/25/2012, 11.12%, -1.44%, 0.27%
10/26/2012, 11.02%, -1.52%, -0.09%
10/29/2012, 11.02%, -1.52%, 0%
10/30/2012, 11.02%, -1.52%, 0%
10/31/2012, 11.18%, -1.38%, 0.14%
11/01/2012, 12.36%, 1.05%, 1.05%
11/02/2012, 11.34%, 0.14%, -0.9%
11/05/2012, 11.58%, 0.36%, 0.22%
11/06/2012, 12.38%, 1.06%, 0.7%
11/07/2012, 10.16%, -0.91%, -1.94%
11/08/2012, 9%, -1.94%, -1.05%
11/09/2012, 9.14%, -1.82%, 0.13%
11/12/2012, 9.13%, -1.82%, -0%
11/13/2012, 8.74%, -2.17%, -0.36%
11/14/2012, 7.36%, -3.4%, -1.26%
11/15/2012, 7.19%, -3.55%, -0.16%
11/16/2012, 7.68%, -3.12%, 0.46%
11/19/2012, 9.6%, -1.41%, 1.77%
11/20/2012, 9.66%, -1.36%, 0.05%
11/21/2012, 9.94%, -1.11%, 0.26%
11/23/2012, 11.26%, 0.07%, 1.19%
11/26/2012, 11.1%, -0.07%, -0.14%
11/27/2012, 10.65%, -0.48%, -0.4%
11/28/2012, 11.44%, 0.23%, 0.71%
11/29/2012, 11.99%, 0.73%, 0.5%
11/30/2012, 12.04%, 0.76%, 0.04%
12/03/2012, 11.64%, -0.35%, -0.35%
12/04/2012, 11.56%, -0.42%, -0.07%
12/05/2012, 11.75%, -0.25%, 0.17%
12/06/2012, 12.08%, 0.04%, 0.29%
12/07/2012, 12.34%, 0.27%, 0.23%
12/10/2012, 12.46%, 0.37%, 0.11%
12/11/2012, 13.11%, 0.95%, 0.57%
12/12/2012, 13.13%, 0.97%, 0.02%
12/13/2012, 12.51%, 0.42%, -0.54%
12/14/2012, 12.23%, 0.17%, -0.25%
12/17/2012, 13.31%, 1.12%, 0.95%
12/18/2012, 14.48%, 2.15%, 1.02%
12/19/2012, 13.1%, 0.94%, -1.18%
12/20/2012, 13.69%, 1.46%, 0.51%
12/21/2012, 12.73%, 0.61%, -0.83%
12/24/2012, 12.51%, 0.41%, -0.2%
12/26/2012, 12.04%, 0%, -0.41%
12/27/2012, 12.01%, -0.03%, -0.03%
12/28/2012, 11.03%, -0.89%, -0.87%
12/31/2012, 12.66%, 0.55%, 1.46%
