Date, YTD, MTD, Day
01/03/2011, 0.26%, 0.26%, 0.26%
01/04/2011, 0.23%, 0.23%, -0.03%
01/05/2011, -0.01%, -0.01%, -0.25%
01/06/2011, 0.01%, 0.01%, 0.02%
01/07/2011, 0.17%, 0.17%, 0.17%
01/10/2011, 0.2%, 0.2%, 0.02%
01/11/2011, 0.24%, 0.24%, 0.05%
01/12/2011, 0.56%, 0.56%, 0.32%
01/13/2011, 0.71%, 0.71%, 0.15%
01/14/2011, 0.88%, 0.88%, 0.16%
01/18/2011, 0.9%, 0.9%, 0.02%
01/19/2011, 0.58%, 0.58%, -0.31%
01/20/2011, 0.19%, 0.19%, -0.39%
01/21/2011, 0.3%, 0.3%, 0.11%
01/24/2011, 0.52%, 0.52%, 0.22%
01/25/2011, 0.7%, 0.7%, 0.18%
01/26/2011, 0.74%, 0.74%, 0.04%
01/27/2011, 0.95%, 0.95%, 0.21%
01/28/2011, 0.41%, 0.41%, -0.52%
01/31/2011, 0.54%, 0.54%, 0.12%
02/01/2011, 1%, 0.44%, 0.44%
02/02/2011, 0.87%, 0.32%, -0.12%
02/03/2011, 0.75%, 0.2%, -0.12%
02/04/2011, 0.59%, 0.03%, -0.17%
02/07/2011, 0.79%, 0.23%, 0.2%
02/08/2011, 0.71%, 0.15%, -0.09%
02/09/2011, 0.77%, 0.21%, 0.07%
02/10/2011, 0.56%, -0%, -0.22%
02/11/2011, 0.95%, 0.39%, 0.39%
02/14/2011, 1.14%, 0.57%, 0.18%
02/15/2011, 1.07%, 0.5%, -0.06%
02/16/2011, 1.35%, 0.78%, 0.27%
02/17/2011, 1.62%, 1.04%, 0.26%
02/18/2011, 1.69%, 1.11%, 0.07%
02/22/2011, 1.1%, 0.54%, -0.54%
02/23/2011, 0.87%, 0.31%, -0.22%
02/24/2011, 0.91%, 0.36%, 0.05%
02/25/2011, 1.44%, 0.88%, 0.51%
02/28/2011, 1.71%, 1.14%, 0.26%
03/01/2011, 1.23%, -0.45%, -0.45%
03/02/2011, 1.14%, -0.55%, -0.1%
03/03/2011, 1.49%, -0.22%, 0.33%
03/04/2011, 1.51%, -0.19%, 0.04%
03/07/2011, 1.12%, -0.57%, -0.38%
03/08/2011, 1.28%, -0.42%, 0.15%
03/09/2011, 1.41%, -0.29%, 0.13%
03/10/2011, 0.97%, -0.69%, -0.4%
03/11/2011, 1.12%, -0.55%, 0.14%
03/14/2011, 0.92%, -0.74%, -0.19%
03/15/2011, 0.52%, -1.11%, -0.39%
03/16/2011, 0.14%, -1.46%, -0.37%
03/17/2011, 0.49%, -1.14%, 0.35%
03/18/2011, 0.72%, -0.92%, 0.23%
03/21/2011, 1.13%, -0.54%, 0.4%
03/22/2011, 0.96%, -0.7%, -0.16%
03/23/2011, 1.05%, -0.61%, 0.09%
03/24/2011, 1.15%, -0.53%, 0.09%
03/25/2011, 1.11%, -0.58%, -0.05%
03/28/2011, 1.02%, -0.66%, -0.08%
03/29/2011, 1.15%, -0.54%, 0.12%
03/30/2011, 1.59%, -0.12%, 0.43%
03/31/2011, 1.5%, -0.2%, -0.09%
04/01/2011, 1.74%, 0.22%, 0.22%
04/04/2011, 1.9%, 0.38%, 0.16%
04/05/2011, 1.72%, 0.21%, -0.18%
04/06/2011, 1.7%, 0.18%, -0.03%
04/07/2011, 1.61%, 0.09%, -0.09%
04/08/2011, 1.48%, -0.03%, -0.13%
04/11/2011, 1.33%, -0.18%, -0.14%
04/12/2011, 1.24%, -0.25%, -0.07%
04/13/2011, 1.36%, -0.13%, 0.12%
04/14/2011, 1.34%, -0.16%, -0.03%
04/15/2011, 1.71%, 0.22%, 0.37%
04/18/2011, 1.35%, -0.12%, -0.34%
04/19/2011, 1.62%, 0.14%, 0.26%
04/20/2011, 2.09%, 0.58%, 0.45%
04/21/2011, 2.31%, 0.79%, 0.2%
04/25/2011, 2.38%, 0.86%, 0.08%
04/26/2011, 2.83%, 1.29%, 0.42%
04/27/2011, 3.02%, 1.47%, 0.18%
04/28/2011, 3.28%, 1.72%, 0.25%
