Date, YTD, MTD, Day
01/02/2015, 0.14%, 0.14%, 0.14%
01/05/2015, -0.31%, -0.31%, -0.46%
01/06/2015, -0.4%, -0.4%, -0.1%
01/07/2015, -0.02%, -0.02%, 0.39%
01/08/2015, 0.39%, 0.39%, 0.42%
01/09/2015, 0.3%, 0.3%, -0.09%
01/12/2015, 0.19%, 0.19%, -0.11%
01/13/2015, 0.16%, 0.16%, -0.02%
01/14/2015, 0.11%, 0.11%, -0.06%
01/15/2015, 0.17%, 0.17%, 0.05%
01/16/2015, 0.3%, 0.3%, 0.15%
01/20/2015, 0.46%, 0.46%, 0.16%
01/21/2015, 0.46%, 0.46%, 0%
01/22/2015, 0.87%, 0.87%, 0.42%
01/23/2015, 0.95%, 0.95%, 0.08%
01/26/2015, 1.07%, 1.07%, 0.12%
01/27/2015, 0.74%, 0.74%, -0.33%
01/28/2015, 0.59%, 0.59%, -0.15%
01/29/2015, 0.77%, 0.77%, 0.19%
01/30/2015, 0.61%, 0.61%, -0.17%
02/02/2015, 0.96%, 0.35%, 0.35%
02/03/2015, 1.18%, 0.59%, 0.23%
02/04/2015, 1.09%, 0.5%, -0.09%
02/05/2015, 1.35%, 0.77%, 0.26%
02/06/2015, 0.76%, 0.19%, -0.58%
02/09/2015, 0.61%, 0.03%, -0.15%
02/10/2015, 0.81%, 0.24%, 0.2%
02/11/2015, 0.78%, 0.21%, -0.03%
02/12/2015, 1.16%, 0.61%, 0.38%
02/13/2015, 1.23%, 0.68%, 0.06%
02/17/2015, 1.06%, 0.51%, -0.17%
02/18/2015, 1.28%, 0.73%, 0.22%
02/19/2015, 1.14%, 0.59%, -0.14%
02/20/2015, 1.36%, 0.82%, 0.22%
02/23/2015, 1.51%, 0.96%, 0.15%
02/24/2015, 1.86%, 1.31%, 0.34%
02/25/2015, 1.93%, 1.38%, 0.07%
02/26/2015, 1.64%, 1.1%, -0.29%
02/27/2015, 1.73%, 1.18%, 0.09%
03/02/2015, 1.61%, -0.12%, -0.12%
03/03/2015, 1.39%, -0.34%, -0.22%
03/04/2015, 1.24%, -0.48%, -0.15%
03/05/2015, 1.29%, -0.43%, 0.05%
03/06/2015, 0.45%, -1.26%, -0.83%
03/09/2015, 0.66%, -1.04%, 0.22%
03/10/2015, 0.24%, -1.45%, -0.41%
03/11/2015, 0.3%, -1.39%, 0.06%
03/12/2015, 0.75%, -0.96%, 0.45%
03/13/2015, 0.47%, -1.23%, -0.28%
03/16/2015, 1.02%, -0.69%, 0.55%
03/17/2015, 0.95%, -0.76%, -0.07%
03/18/2015, 1.86%, 0.13%, 0.9%
03/19/2015, 1.54%, -0.18%, -0.32%
03/20/2015, 2.05%, 0.31%, 0.5%
03/23/2015, 2.09%, 0.36%, 0.04%
03/24/2015, 1.9%, 0.17%, -0.19%
03/25/2015, 1.23%, -0.48%, -0.65%
03/26/2015, 0.87%, -0.83%, -0.35%
03/27/2015, 1.15%, -0.56%, 0.27%
03/30/2015, 1.53%, -0.19%, 0.38%
03/31/2015, 1.29%, -0.42%, -0.23%
04/01/2015, 1.47%, 0.18%, 0.18%
04/02/2015, 1.53%, 0.23%, 0.05%
