Date, YTD, MTD, Day
01/03/2011, 0.89%, 0.89%, 0.89%
01/04/2011, 0.74%, 0.74%, -0.14%
01/05/2011, 0.71%, 0.71%, -0.03%
01/06/2011, 0.31%, 0.31%, -0.4%
01/07/2011, -0%, -0%, -0.31%
01/10/2011, -0.21%, -0.21%, -0.21%
01/11/2011, 0.39%, 0.39%, 0.61%
01/12/2011, 1.67%, 1.67%, 1.28%
01/13/2011, 1.68%, 1.68%, 0.01%
01/14/2011, 2.19%, 2.19%, 0.49%
01/18/2011, 2.47%, 2.47%, 0.28%
01/19/2011, 1.66%, 1.66%, -0.79%
01/20/2011, 1.01%, 1.01%, -0.63%
01/21/2011, 1.17%, 1.17%, 0.15%
01/24/2011, 1.78%, 1.78%, 0.6%
01/25/2011, 1.73%, 1.73%, -0.04%
01/26/2011, 2.34%, 2.34%, 0.6%
01/27/2011, 2.56%, 2.56%, 0.21%
01/28/2011, 0.77%, 0.77%, -1.75%
01/31/2011, 1.37%, 1.37%, 0.6%
02/01/2011, 3.21%, 1.82%, 1.82%
02/02/2011, 3.14%, 1.75%, -0.07%
02/03/2011, 3.17%, 1.78%, 0.03%
02/04/2011, 3.27%, 1.87%, 0.09%
02/07/2011, 3.69%, 2.28%, 0.41%
02/08/2011, 4.06%, 2.64%, 0.35%
02/09/2011, 3.69%, 2.28%, -0.36%
02/10/2011, 3.24%, 1.84%, -0.43%
02/11/2011, 3.68%, 2.27%, 0.42%
02/14/2011, 4.07%, 2.65%, 0.38%
02/15/2011, 3.77%, 2.36%, -0.28%
02/16/2011, 4.64%, 3.21%, 0.84%
02/17/2011, 5.06%, 3.63%, 0.41%
02/18/2011, 5.32%, 3.88%, 0.24%
02/22/2011, 2.97%, 1.57%, -2.22%
02/23/2011, 2.56%, 1.17%, -0.39%
02/24/2011, 2.48%, 1.09%, -0.08%
02/25/2011, 3.75%, 2.34%, 1.24%
02/28/2011, 4.42%, 3.01%, 0.66%
03/01/2011, 3.22%, -1.15%, -1.15%
03/02/2011, 3.49%, -0.89%, 0.26%
03/03/2011, 4.9%, 0.46%, 1.36%
03/04/2011, 4.43%, 0.01%, -0.45%
03/07/2011, 3.56%, -0.82%, -0.83%
03/08/2011, 4.11%, -0.3%, 0.52%
03/09/2011, 4%, -0.41%, -0.11%
03/10/2011, 1.91%, -2.41%, -2.01%
03/11/2011, 2.28%, -2.05%, 0.37%
03/14/2011, 1.37%, -2.92%, -0.9%
03/15/2011, -0.16%, -4.39%, -1.52%
03/16/2011, -1.83%, -5.98%, -1.67%
03/17/2011, -0.31%, -4.53%, 1.56%
03/18/2011, 0.51%, -3.74%, 0.83%
03/21/2011, 2.22%, -2.11%, 1.7%
03/22/2011, 2.05%, -2.27%, -0.16%
03/23/2011, 2.28%, -2.05%, 0.22%
03/24/2011, 3.01%, -1.35%, 0.72%
03/25/2011, 2.95%, -1.42%, -0.07%
03/28/2011, 2.76%, -1.6%, -0.18%
03/29/2011, 3.36%, -1.03%, 0.58%
03/30/2011, 4.33%, -0.09%, 0.95%
03/31/2011, 4.23%, -0.19%, -0.1%
04/01/2011, 5.04%, 0.78%, 0.78%
04/04/2011, 5.17%, 0.91%, 0.12%
04/05/2011, 5.13%, 0.87%, -0.04%
04/06/2011, 5.55%, 1.28%, 0.4%
04/07/2011, 5.25%, 0.98%, -0.29%
04/08/2011, 5.49%, 1.22%, 0.23%
04/11/2011, 5%, 0.76%, -0.46%
04/12/2011, 4.01%, -0.2%, -0.95%
04/13/2011, 4.31%, 0.09%, 0.29%
04/14/2011, 4.44%, 0.22%, 0.13%
04/15/2011, 4.65%, 0.41%, 0.2%
04/18/2011, 3.12%, -1.06%, -1.46%
04/19/2011, 3.77%, -0.43%, 0.64%
04/20/2011, 5.64%, 1.37%, 1.8%
04/21/2011, 6.25%, 1.95%, 0.58%
04/25/2011, 6.15%, 1.85%, -0.09%
04/26/2011, 6.93%, 2.6%, 0.73%
04/27/2011, 7.67%, 3.31%, 0.69%
04/28/2011, 8.06%, 3.68%, 0.36%
04/29/2011, 8.34%, 3.96%, 0.26%
05/02/2011, 8.14%, -0.19%, -0.19%
05/03/2011, 7.42%, -0.85%, -0.66%
05/04/2011, 6.46%, -1.73%, -0.9%
05/05/2011, 5.2%, -2.89%, -1.18%
05/06/2011, 5.63%, -2.5%, 0.41%
05/09/2011, 6.13%, -2.04%, 0.47%
05/10/2011, 6.95%, -1.29%, 0.77%
05/11/2011, 5.72%, -2.42%, -1.15%
05/12/2011, 5.88%, -2.27%, 0.15%
05/13/2011, 4.8%, -3.26%, -1.01%
05/16/2011, 4.29%, -3.73%, -0.49%
05/17/2011, 4.27%, -3.75%, -0.02%
05/18/2011, 5.13%, -2.96%, 0.82%
05/19/2011, 5.45%, -2.66%, 0.31%
05/20/2011, 4.61%, -3.44%, -0.8%
05/23/2011, 2.88%, -5.02%, -1.65%
05/24/2011, 3.17%, -4.76%, 0.28%
05/25/2011, 3.55%, -4.41%, 0.37%
05/26/2011, 4.25%, -3.76%, 0.68%
05/27/2011, 4.96%, -3.11%, 0.68%
05/31/2011, 6.32%, -1.86%, 1.3%
06/01/2011, 4.3%, -1.89%, -1.89%
06/02/2011, 4.29%, -1.89%, -0.01%
06/03/2011, 3.75%, -2.39%, -0.51%
06/06/2011, 2.66%, -3.42%, -1.06%
06/07/2011, 3.01%, -3.09%, 0.34%
06/08/2011, 2.24%, -3.82%, -0.75%
06/09/2011, 2.84%, -3.25%, 0.59%
06/10/2011, 1.16%, -4.83%, -1.63%
06/13/2011, 1.28%, -4.71%, 0.12%
06/14/2011, 2.53%, -3.54%, 1.24%
06/15/2011, 0.56%, -5.39%, -1.92%
06/16/2011, 0.3%, -5.64%, -0.26%
06/17/2011, 0.71%, -5.26%, 0.41%
06/20/2011, 0.81%, -5.16%, 0.1%
06/21/2011, 2.41%, -3.66%, 1.59%
06/22/2011, 1.83%, -4.21%, -0.57%
