Date, YTD, MTD, Day
01/03/2017, 0.53%, 0.53%, 0.53%
01/04/2017, 1.18%, 1.18%, 0.65%
01/05/2017, 1.61%, 1.61%, 0.42%
01/06/2017, 1.47%, 1.47%, -0.13%
01/09/2017, 1.32%, 1.32%, -0.15%
01/10/2017, 1.41%, 1.41%, 0.08%
01/11/2017, 1.78%, 1.78%, 0.37%
01/12/2017, 1.72%, 1.72%, -0.06%
01/13/2017, 1.9%, 1.9%, 0.18%
01/17/2017, 1.76%, 1.76%, -0.14%
01/18/2017, 1.55%, 1.55%, -0.21%
01/19/2017, 1.31%, 1.31%, -0.24%
01/20/2017, 1.58%, 1.58%, 0.27%
01/23/2017, 1.69%, 1.69%, 0.1%
01/24/2017, 2.08%, 2.08%, 0.39%
01/25/2017, 2.61%, 2.61%, 0.51%
01/26/2017, 2.5%, 2.5%, -0.11%
01/27/2017, 2.43%, 2.43%, -0.07%
01/30/2017, 1.94%, 1.94%, -0.47%
01/31/2017, 2.08%, 2.08%, 0.14%
02/01/2017, 2.17%, 0.08%, 0.08%
02/02/2017, 2.22%, 0.13%, 0.05%
02/03/2017, 2.7%, 0.6%, 0.47%
02/06/2017, 2.5%, 0.41%, -0.18%
02/07/2017, 2.46%, 0.37%, -0.04%
02/08/2017, 2.69%, 0.6%, 0.22%
02/09/2017, 2.97%, 0.87%, 0.27%
02/10/2017, 3.24%, 1.13%, 0.26%
02/13/2017, 3.58%, 1.46%, 0.32%
02/14/2017, 3.67%, 1.55%, 0.09%
02/15/2017, 3.96%, 1.83%, 0.27%
02/16/2017, 4.03%, 1.9%, 0.07%
02/17/2017, 4.04%, 1.9%, 0.01%
02/21/2017, 4.41%, 2.27%, 0.35%
02/22/2017, 4.39%, 2.25%, -0.01%
02/23/2017, 4.45%, 2.3%, 0.05%
02/24/2017, 4.35%, 2.21%, -0.09%
02/27/2017, 4.28%, 2.15%, -0.07%
02/28/2017, 4.08%, 1.96%, -0.18%
03/01/2017, 4.77%, 0.65%, 0.65%
03/02/2017, 4.23%, 0.13%, -0.51%
03/03/2017, 4.42%, 0.3%, 0.18%
03/06/2017, 4.15%, 0.05%, -0.25%
03/07/2017, 3.92%, -0.17%, -0.22%
03/08/2017, 3.59%, -0.49%, -0.32%
03/09/2017, 3.51%, -0.57%, -0.08%
03/10/2017, 3.92%, -0.18%, 0.39%
03/13/2017, 4.13%, 0.02%, 0.19%
03/14/2017, 3.82%, -0.27%, -0.28%
03/15/2017, 4.85%, 0.71%, 0.98%
03/16/2017, 5%, 0.86%, 0.14%
03/17/2017, 5.11%, 0.96%, 0.1%
03/20/2017, 5.12%, 0.97%, 0.01%
03/21/2017, 4.46%, 0.35%, -0.61%
03/22/2017, 4.53%, 0.42%, 0.07%
03/23/2017, 4.28%, 0.18%, -0.24%
03/24/2017, 4.37%, 0.27%, 0.08%
03/27/2017, 4.5%, 0.39%, 0.12%
03/28/2017, 4.84%, 0.71%, 0.32%
03/29/2017, 4.99%, 0.85%, 0.14%
03/30/2017, 4.91%, 0.78%, -0.07%
03/31/2017, 4.79%, 0.66%, -0.11%
04/03/2017, 4.76%, -0.02%, -0.02%
04/04/2017, 4.78%, -0.01%, 0.02%
04/05/2017, 4.58%, -0.19%, -0.18%
04/06/2017, 4.63%, -0.14%, 0.05%
04/07/2017, 4.48%, -0.29%, -0.15%
04/10/2017, 4.53%, -0.24%, 0.05%
04/11/2017, 4.74%, -0.04%, 0.2%
04/12/2017, 4.65%, -0.12%, -0.08%
04/13/2017, 4.26%, -0.49%, -0.37%
04/17/2017, 4.81%, 0.03%, 0.52%
04/18/2017, 4.62%, -0.14%, -0.17%
04/19/2017, 4.36%, -0.38%, -0.24%
04/20/2017, 4.88%, 0.1%, 0.49%
04/21/2017, 4.74%, -0.03%, -0.13%
04/24/2017, 5.84%, 0.99%, 1.02%
04/25/2017, 6.3%, 1.42%, 0.42%
04/26/2017, 6.27%, 1.39%, -0.03%
04/27/2017, 6.29%, 1.41%, 0.02%
04/28/2017, 6.18%, 1.31%, -0.1%
05/01/2017, 6.28%, 0.08%, 0.08%
05/02/2017, 6.58%, 0.36%, 0.28%
05/03/2017, 6.33%, 0.13%, -0.23%
05/04/2017, 6.48%, 0.26%, 0.13%
05/05/2017, 6.97%, 0.71%, 0.45%
05/08/2017, 6.76%, 0.52%, -0.19%
05/09/2017, 6.7%, 0.46%, -0.05%
05/10/2017, 6.85%, 0.6%, 0.13%
05/11/2017, 6.75%, 0.5%, -0.09%
05/12/2017, 6.93%, 0.68%, 0.17%
05/15/2017, 7.33%, 1.05%, 0.36%
05/16/2017, 7.57%, 1.26%, 0.21%
05/17/2017, 6.6%, 0.37%, -0.87%
05/18/2017, 6.57%, 0.35%, -0.02%
05/19/2017, 7.27%, 0.99%, 0.64%
05/22/2017, 7.56%, 1.26%, 0.27%
05/23/2017, 7.55%, 1.24%, -0.02%
05/24/2017, 7.78%, 1.47%, 0.22%
05/25/2017, 7.99%, 1.66%, 0.2%
05/26/2017, 7.93%, 1.6%, -0.06%
05/30/2017, 7.86%, 1.54%, -0.06%
05/31/2017, 7.85%, 1.54%, -0.01%
06/01/2017, 8.44%, 0.54%, 0.54%
06/02/2017, 9%, 1.04%, 0.5%
06/05/2017, 8.8%, 0.86%, -0.18%
06/06/2017, 8.67%, 0.74%, -0.12%
06/07/2017, 8.64%, 0.72%, -0.03%
06/08/2017, 8.63%, 0.71%, -0.01%
06/09/2017, 8.47%, 0.56%, -0.14%
06/12/2017, 8.28%, 0.4%, -0.17%
06/13/2017, 8.77%, 0.83%, 0.43%
06/14/2017, 8.78%, 0.85%, 0.02%
06/15/2017, 8.3%, 0.43%, -0.42%
06/16/2017, 8.52%, 0.61%, 0.19%
06/19/2017, 9.01%, 1.06%, 0.45%
06/20/2017, 7.84%, 0.02%, -1.04%
06/21/2017, 7.79%, -0.03%, -0.04%
06/22/2017, 7.85%, 0.02%, 0.05%
06/23/2017, 8.07%, 0.23%, 0.2%
06/26/2017, 8.21%, 0.35%, 0.12%
06/27/2017, 7.79%, -0.05%, -0.4%
06/28/2017, 8.42%, 0.52%, 0.57%
06/29/2017, 7.73%, -0.1%, -0.63%
06/30/2017, 7.76%, -0.08%, 0.02%
07/03/2017, 7.83%, 0.06%, 0.06%
07/05/2017, 7.83%, 0.06%, -0%
07/06/2017, 7.24%, -0.47%, -0.53%
07/07/2017, 7.49%, -0.25%, 0.23%
07/10/2017, 7.6%, -0.15%, 0.09%
07/11/2017, 7.73%, -0.03%, 0.12%
07/12/2017, 8.48%, 0.65%, 0.68%
07/13/2017, 8.68%, 0.82%, 0.17%
