Date, YTD, MTD, Day
01/02/2020, 0.68%, 0.68%, 0.68%
01/03/2020, 0.3%, 0.3%, -0.38%
01/06/2020, 0.37%, 0.37%, 0.08%
01/07/2020, 0.2%, 0.2%, -0.17%
01/08/2020, 0.31%, 0.31%, 0.11%
01/09/2020, 0.73%, 0.73%, 0.42%
01/10/2020, 0.65%, 0.65%, -0.09%
01/13/2020, 1.13%, 1.13%, 0.48%
01/14/2020, 1.15%, 1.15%, 0.02%
01/15/2020, 1.22%, 1.22%, 0.07%
01/16/2020, 1.65%, 1.65%, 0.42%
01/17/2020, 1.84%, 1.84%, 0.19%
01/21/2020, 1.5%, 1.5%, -0.34%
01/22/2020, 1.61%, 1.61%, 0.11%
01/23/2020, 1.58%, 1.58%, -0.04%
01/24/2020, 1.14%, 1.14%, -0.42%
01/27/2020, -0%, -0%, -1.14%
01/28/2020, 0.54%, 0.54%, 0.54%
01/29/2020, 0.54%, 0.54%, 0.01%
01/30/2020, 0.49%, 0.49%, -0.06%
01/31/2020, -0.62%, -0.62%, -1.11%
02/03/2020, -0.23%, 0.39%, 0.39%
02/04/2020, 0.78%, 1.42%, 1.03%
02/05/2020, 1.33%, 1.98%, 0.55%
02/06/2020, 1.6%, 2.26%, 0.27%
02/07/2020, 1.2%, 1.85%, -0.39%
02/10/2020, 1.54%, 2.18%, 0.33%
02/11/2020, 1.83%, 2.49%, 0.29%
02/12/2020, 2.18%, 2.85%, 0.35%
02/13/2020, 2.02%, 2.67%, -0.17%
02/14/2020, 2.06%, 2.72%, 0.04%
02/18/2020, 1.79%, 2.43%, -0.27%
02/19/2020, 2.16%, 2.81%, 0.36%
02/20/2020, 1.82%, 2.46%, -0.34%
02/21/2020, 1.36%, 1.99%, -0.44%
02/24/2020, -0.95%, -0.36%, -2.29%
02/25/2020, -2.46%, -1.89%, -1.54%
02/26/2020, -2.68%, -2.11%, -0.22%
02/27/2020, -4.95%, -4.41%, -2.38%
02/28/2020, -5.28%, -4.76%, -0.39%
03/02/2020, -3.45%, 2.01%, 2.01%
03/03/2020, -4.44%, 0.9%, -1.06%
