Date, YTD, MTD, Day
01/02/2019, 0.08%, 0.08%, 0.08%
01/03/2019, 0.2%, 0.2%, 0.12%
01/04/2019, 0.36%, 0.36%, 0.17%
01/07/2019, 0.31%, 0.31%, -0.05%
01/08/2019, 0.36%, 0.36%, 0.05%
01/09/2019, 0.56%, 0.56%, 0.2%
01/10/2019, 0.55%, 0.55%, -0.02%
01/11/2019, 0.62%, 0.62%, 0.07%
01/14/2019, 0.53%, 0.53%, -0.08%
01/15/2019, 0.6%, 0.6%, 0.06%
01/16/2019, 0.64%, 0.64%, 0.04%
01/17/2019, 0.74%, 0.74%, 0.1%
01/18/2019, 0.77%, 0.77%, 0.01%
01/22/2019, 0.71%, 0.71%, -0.04%
01/23/2019, 0.82%, 0.82%, 0.11%
01/24/2019, 1.03%, 1.03%, 0.2%
01/25/2019, 1.1%, 1.1%, 0.07%
01/28/2019, 0.99%, 0.99%, -0.1%
01/29/2019, 1.16%, 1.16%, 0.16%
01/30/2019, 1.46%, 1.46%, 0.29%
01/31/2019, 1.9%, 1.9%, 0.43%
02/01/2019, 1.66%, -0.23%, -0.23%
02/04/2019, 1.67%, -0.23%, 0.01%
02/05/2019, 1.93%, 0.02%, 0.25%
02/06/2019, 1.88%, -0.03%, -0.05%
02/07/2019, 1.88%, -0.01%, 0.02%
02/08/2019, 1.95%, 0.06%, 0.07%
02/11/2019, 1.88%, -0.01%, -0.07%
02/12/2019, 2%, 0.09%, 0.1%
02/13/2019, 1.87%, -0.04%, -0.13%
02/14/2019, 2.01%, 0.1%, 0.14%
02/15/2019, 2.27%, 0.34%, 0.24%
02/19/2019, 2.39%, 0.46%, 0.12%
02/20/2019, 2.36%, 0.43%, -0.03%
02/21/2019, 2.14%, 0.22%, -0.21%
02/22/2019, 2.42%, 0.48%, 0.26%
02/25/2019, 2.37%, 0.43%, -0.05%
02/26/2019, 2.53%, 0.59%, 0.16%
02/27/2019, 2.27%, 0.33%, -0.25%
02/28/2019, 2.14%, 0.2%, -0.13%
03/01/2019, 1.99%, -0.15%, -0.15%
03/04/2019, 2.09%, -0.05%, 0.11%
03/05/2019, 2.16%, 0.03%, 0.07%
03/06/2019, 2.13%, 0.01%, -0.02%
03/07/2019, 2.23%, 0.12%, 0.11%
03/08/2019, 2.19%, 0.08%, -0.04%
03/11/2019, 2.41%, 0.28%, 0.2%
03/12/2019, 2.62%, 0.48%, 0.2%
03/13/2019, 2.73%, 0.58%, 0.1%
03/14/2019, 2.54%, 0.39%, -0.18%
03/15/2019, 2.8%, 0.65%, 0.25%
03/18/2019, 2.89%, 0.72%, 0.07%
03/19/2019, 2.88%, 0.72%, -0%
03/20/2019, 3.17%, 1.01%, 0.29%
03/21/2019, 3.3%, 1.13%, 0.12%
03/22/2019, 3.29%, 1.15%, 0.03%
03/25/2019, 3.44%, 1.31%, 0.15%
03/26/2019, 3.56%, 1.41%, 0.11%
03/27/2019, 3.65%, 1.51%, 0.1%
03/28/2019, 3.71%, 1.56%, 0.04%
03/29/2019, 3.73%, 1.57%, 0.01%
04/01/2019, 3.6%, -0.14%, -0.14%
04/02/2019, 3.68%, -0.06%, 0.08%
04/03/2019, 3.59%, -0.16%, -0.1%
04/04/2019, 3.61%, -0.14%, 0.02%
04/05/2019, 3.77%, 0.01%, 0.15%
04/08/2019, 3.7%, -0.06%, -0.06%
04/09/2019, 3.69%, -0.06%, -0.01%
04/10/2019, 3.92%, 0.16%, 0.23%
04/11/2019, 3.74%, -0.01%, -0.18%
04/12/2019, 3.69%, -0.08%, -0.07%
04/15/2019, 3.76%, -0%, 0.07%
04/16/2019, 3.62%, -0.15%, -0.15%
04/17/2019, 3.58%, -0.18%, -0.03%
04/18/2019, 3.76%, -0.01%, 0.17%
04/22/2019, 3.59%, -0.17%, -0.16%
04/23/2019, 3.81%, 0.03%, 0.19%
04/24/2019, 3.9%, 0.13%, 0.1%
04/25/2019, 3.88%, 0.11%, -0.02%
04/26/2019, 4.13%, 0.34%, 0.24%
04/29/2019, 4%, 0.21%, -0.13%
04/30/2019, 4.17%, 0.38%, 0.17%
05/01/2019, 4.05%, -0.11%, -0.11%
05/02/2019, 3.86%, -0.29%, -0.18%
05/03/2019, 4.12%, -0.06%, 0.23%
05/06/2019, 4.1%, -0.07%, -0.01%
05/07/2019, 3.98%, -0.15%, -0.08%
05/08/2019, 3.79%, -0.33%, -0.18%
05/09/2019, 3.88%, -0.24%, 0.09%
05/10/2019, 3.86%, -0.26%, -0.02%
05/13/2019, 3.7%, -0.37%, -0.12%
05/14/2019, 3.77%, -0.32%, 0.05%
05/15/2019, 4.02%, -0.09%, 0.24%
05/16/2019, 4.06%, -0.06%, 0.03%
05/17/2019, 3.94%, -0.16%, -0.11%
05/20/2019, 3.76%, -0.33%, -0.17%
05/21/2019, 3.82%, -0.29%, 0.04%
05/22/2019, 3.92%, -0.18%, 0.11%
05/23/2019, 4.04%, -0.03%, 0.14%
05/24/2019, 4.03%, -0.06%, -0.02%
05/28/2019, 4.07%, 0%, 0.05%
05/29/2019, 3.96%, -0.09%, -0.1%
05/30/2019, 4.24%, 0.18%, 0.27%
05/31/2019, 4.48%, 0.43%, 0.24%
06/03/2019, 4.73%, 0.24%, 0.24%
06/04/2019, 4.79%, 0.28%, 0.04%
06/05/2019, 4.87%, 0.36%, 0.07%
06/06/2019, 4.87%, 0.35%, -0.01%
06/07/2019, 5.28%, 0.74%, 0.39%
06/10/2019, 5.11%, 0.57%, -0.17%
06/11/2019, 5.13%, 0.59%, 0.02%
06/12/2019, 5.24%, 0.7%, 0.11%
06/13/2019, 5.39%, 0.84%, 0.13%
06/14/2019, 5.28%, 0.74%, -0.1%
06/17/2019, 5.29%, 0.74%, 0.01%
06/18/2019, 5.64%, 1.08%, 0.33%
06/19/2019, 5.96%, 1.38%, 0.3%
06/20/2019, 6.23%, 1.64%, 0.25%
06/21/2019, 5.95%, 1.37%, -0.27%
06/24/2019, 6.16%, 1.57%, 0.2%
06/25/2019, 6.09%, 1.51%, -0.05%
06/26/2019, 5.84%, 1.27%, -0.24%
06/27/2019, 6.18%, 1.59%, 0.32%
06/28/2019, 6.28%, 1.69%, 0.09%
07/01/2019, 6.39%, 0.1%, 0.1%
07/02/2019, 6.6%, 0.29%, 0.19%
07/03/2019, 6.88%, 0.55%, 0.26%
