Date, YTD, MTD, Day
01/02/2015, -0.02%, -0.02%, -0.02%
01/05/2015, -1.58%, -1.58%, -1.56%
01/06/2015, -2.4%, -2.4%, -0.83%
01/07/2015, -1.36%, -1.36%, 1.08%
01/08/2015, 0.17%, 0.17%, 1.55%
01/09/2015, -0.54%, -0.54%, -0.7%
01/12/2015, -1.2%, -1.2%, -0.67%
01/13/2015, -1.37%, -1.37%, -0.18%
01/14/2015, -1.84%, -1.84%, -0.48%
01/15/2015, -2.7%, -2.7%, -0.88%
01/16/2015, -1.55%, -1.55%, 1.2%
01/20/2015, -1.46%, -1.46%, 0.09%
01/21/2015, -1.08%, -1.08%, 0.38%
01/22/2015, 0.3%, 0.3%, 1.41%
01/23/2015, -0.1%, -0.1%, -0.4%
01/26/2015, 0.28%, 0.28%, 0.38%
01/27/2015, -0.79%, -0.79%, -1.06%
01/28/2015, -1.96%, -1.96%, -1.19%
01/29/2015, -1.14%, -1.14%, 0.84%
01/30/2015, -2.28%, -2.28%, -1.16%
02/02/2015, -1.25%, 1.07%, 1.07%
02/03/2015, 0.03%, 2.39%, 1.3%
02/04/2015, -0.31%, 2.04%, -0.34%
02/05/2015, 0.67%, 3.04%, 0.98%
02/06/2015, 0.33%, 2.69%, -0.34%
02/09/2015, -0.07%, 2.28%, -0.4%
02/10/2015, 0.81%, 3.19%, 0.89%
02/11/2015, 0.83%, 3.21%, 0.02%
02/12/2015, 1.74%, 4.14%, 0.9%
02/13/2015, 2.14%, 4.56%, 0.39%
02/17/2015, 2.26%, 4.68%, 0.12%
02/18/2015, 2.32%, 4.74%, 0.06%
02/19/2015, 2.23%, 4.65%, -0.09%
02/20/2015, 2.81%, 5.25%, 0.56%
02/23/2015, 2.8%, 5.24%, -0.01%
02/24/2015, 3.05%, 5.49%, 0.24%
02/25/2015, 3.06%, 5.5%, 0.01%
02/26/2015, 2.92%, 5.35%, -0.14%
02/27/2015, 2.63%, 5.06%, -0.28%
03/02/2015, 3.18%, 0.53%, 0.53%
03/03/2015, 2.77%, 0.13%, -0.4%
03/04/2015, 2.38%, -0.24%, -0.37%
03/05/2015, 2.52%, -0.11%, 0.14%
03/06/2015, 1.19%, -1.4%, -1.29%
03/09/2015, 1.56%, -1.04%, 0.36%
03/10/2015, 0.12%, -2.44%, -1.41%
03/11/2015, 0.1%, -2.46%, -0.03%
03/12/2015, 1.27%, -1.33%, 1.17%
03/13/2015, 0.73%, -1.84%, -0.53%
03/16/2015, 1.9%, -0.71%, 1.16%
03/17/2015, 1.69%, -0.91%, -0.21%
03/18/2015, 2.84%, 0.2%, 1.13%
03/19/2015, 2.45%, -0.17%, -0.37%
03/20/2015, 3.29%, 0.65%, 0.82%
03/23/2015, 3.13%, 0.49%, -0.16%
03/24/2015, 2.2%, -0.41%, -0.89%
03/25/2015, 0.76%, -1.81%, -1.41%
03/26/2015, 0.54%, -2.04%, -0.23%
03/27/2015, 0.86%, -1.72%, 0.32%
03/30/2015, 1.99%, -0.62%, 1.12%
03/31/2015, 1.29%, -1.3%, -0.69%
04/01/2015, 0.99%, -0.29%, -0.29%
04/02/2015, 1.31%, 0.02%, 0.31%
04/06/2015, 1.9%, 0.6%, 0.59%
04/07/2015, 1.66%, 0.37%, -0.23%
04/08/2015, 2%, 0.7%, 0.33%
04/09/2015, 2.27%, 0.97%, 0.27%
04/10/2015, 2.73%, 1.43%, 0.45%
04/13/2015, 2.38%, 1.08%, -0.35%
04/14/2015, 2.52%, 1.22%, 0.14%
04/15/2015, 3.02%, 1.71%, 0.49%
04/16/2015, 2.95%, 1.65%, -0.07%
04/17/2015, 1.86%, 0.57%, -1.06%
04/20/2015, 2.67%, 1.36%, 0.79%
04/21/2015, 2.57%, 1.27%, -0.09%
04/22/2015, 2.95%, 1.64%, 0.37%
04/23/2015, 3.23%, 1.92%, 0.27%
04/24/2015, 3.35%, 2.04%, 0.12%
04/27/2015, 2.86%, 1.55%, -0.48%
04/28/2015, 3.07%, 1.76%, 0.21%
04/29/2015, 2.64%, 1.34%, -0.42%
04/30/2015, 1.62%, 0.32%, -1%
05/01/2015, 2.52%, 0.89%, 0.89%
05/04/2015, 2.78%, 1.15%, 0.25%
05/05/2015, 1.64%, 0.02%, -1.11%
05/06/2015, 1.33%, -0.28%, -0.3%
05/07/2015, 1.73%, 0.12%, 0.4%
05/08/2015, 2.9%, 1.27%, 1.15%
05/11/2015, 2.46%, 0.83%, -0.43%
05/12/2015, 2.22%, 0.59%, -0.24%
05/13/2015, 2.19%, 0.57%, -0.03%
05/14/2015, 3.19%, 1.54%, 0.97%
05/15/2015, 3.32%, 1.68%, 0.13%
05/18/2015, 3.67%, 2.02%, 0.33%
05/19/2015, 3.56%, 1.91%, -0.1%
05/20/2015, 3.52%, 1.87%, -0.04%
05/21/2015, 3.77%, 2.11%, 0.24%
05/22/2015, 3.56%, 1.9%, -0.2%
05/26/2015, 2.63%, 1%, -0.89%
05/27/2015, 3.49%, 1.84%, 0.83%
05/28/2015, 3.4%, 1.75%, -0.08%
05/29/2015, 2.82%, 1.19%, -0.55%
06/01/2015, 2.99%, 0.16%, 0.16%
06/02/2015, 2.9%, 0.07%, -0.09%
06/03/2015, 3.15%, 0.31%, 0.24%
06/04/2015, 2.38%, -0.44%, -0.75%
06/05/2015, 2.31%, -0.5%, -0.06%
06/08/2015, 1.73%, -1.07%, -0.57%
06/09/2015, 1.71%, -1.09%, -0.02%
06/10/2015, 2.78%, -0.05%, 1.05%
06/11/2015, 3.04%, 0.2%, 0.25%
06/12/2015, 2.43%, -0.38%, -0.58%
06/15/2015, 2.02%, -0.78%, -0.4%
06/16/2015, 2.57%, -0.25%, 0.53%
06/17/2015, 2.72%, -0.1%, 0.15%
06/18/2015, 3.66%, 0.8%, 0.9%
06/19/2015, 3.25%, 0.41%, -0.39%
06/22/2015, 3.74%, 0.89%, 0.47%
06/23/2015, 3.83%, 0.97%, 0.08%
06/24/2015, 3.1%, 0.26%, -0.7%
06/25/2015, 2.42%, -0.4%, -0.66%
06/26/2015, 2.35%, -0.46%, -0.06%
06/29/2015, 0.45%, -2.31%, -1.85%
06/30/2015, 0.73%, -2.03%, 0.29%
07/01/2015, 1.29%, 0.55%, 0.55%
07/02/2015, 1.22%, 0.48%, -0.07%
07/06/2015, 0.94%, 0.21%, -0.27%
07/07/2015, 1.47%, 0.73%, 0.52%
07/08/2015, -0.02%, -0.75%, -1.46%
07/09/2015, 0.15%, -0.58%, 0.17%
07/10/2015, 1.23%, 0.49%, 1.08%
07/13/2015, 2.21%, 1.46%, 0.96%
07/14/2015, 2.66%, 1.91%, 0.44%
07/15/2015, 2.52%, 1.77%, -0.13%
07/16/2015, 3.21%, 2.45%, 0.67%
07/17/2015, 3.23%, 2.47%, 0.02%
07/20/2015, 3.21%, 2.45%, -0.02%
07/21/2015, 2.81%, 2.06%, -0.38%
07/22/2015, 2.68%, 1.93%, -0.13%
07/23/2015, 2.16%, 1.41%, -0.51%
07/24/2015, 1.15%, 0.41%, -0.99%
07/27/2015, 0.57%, -0.16%, -0.57%
07/28/2015, 1.65%, 0.91%, 1.07%
07/29/2015, 2.3%, 1.56%, 0.64%
07/30/2015, 2.37%, 1.62%, 0.06%
07/31/2015, 2.29%, 1.54%, -0.07%
08/03/2015, 2.01%, -0.27%, -0.27%
08/04/2015, 1.78%, -0.49%, -0.22%
08/05/2015, 2.1%, -0.19%, 0.31%
