Date, YTD, MTD, Day
01/02/2013, 2.3%, 2.3%, 2.3%
01/03/2013, 2.13%, 2.13%, -0.17%
01/04/2013, 2.63%, 2.63%, 0.49%
01/07/2013, 2.36%, 2.36%, -0.26%
01/08/2013, 2.12%, 2.12%, -0.24%
01/09/2013, 2.41%, 2.41%, 0.29%
01/10/2013, 3.03%, 3.03%, 0.61%
01/11/2013, 3.05%, 3.05%, 0.02%
01/14/2013, 2.98%, 2.98%, -0.07%
01/15/2013, 3.15%, 3.15%, 0.17%
01/16/2013, 3.14%, 3.14%, -0.02%
01/17/2013, 3.69%, 3.69%, 0.53%
01/18/2013, 4%, 4%, 0.3%
01/22/2013, 4.47%, 4.47%, 0.44%
01/23/2013, 4.57%, 4.57%, 0.1%
01/24/2013, 4.63%, 4.63%, 0.06%
01/25/2013, 5.15%, 5.15%, 0.49%
01/28/2013, 4.99%, 4.99%, -0.15%
01/29/2013, 5.39%, 5.39%, 0.37%
01/30/2013, 4.96%, 4.96%, -0.4%
01/31/2013, 4.86%, 4.86%, -0.1%
02/01/2013, 5.78%, 0.88%, 0.88%
02/04/2013, 4.72%, -0.13%, -1%
02/05/2013, 5.67%, 0.77%, 0.9%
02/06/2013, 5.8%, 0.89%, 0.13%
02/07/2013, 5.65%, 0.75%, -0.14%
02/08/2013, 6.23%, 1.3%, 0.55%
02/11/2013, 6.15%, 1.23%, -0.07%
02/12/2013, 6.32%, 1.39%, 0.16%
02/13/2013, 6.43%, 1.49%, 0.1%
02/14/2013, 6.55%, 1.6%, 0.11%
02/15/2013, 6.45%, 1.51%, -0.09%
02/19/2013, 7.17%, 2.19%, 0.67%
02/20/2013, 5.86%, 0.95%, -1.21%
02/21/2013, 5.21%, 0.34%, -0.61%
02/22/2013, 6.09%, 1.17%, 0.83%
02/25/2013, 4.37%, -0.46%, -1.61%
02/26/2013, 4.94%, 0.08%, 0.54%
02/27/2013, 6.15%, 1.22%, 1.14%
02/28/2013, 6.11%, 1.19%, -0.04%
03/01/2013, 6.32%, 0.2%, 0.2%
03/04/2013, 6.74%, 0.59%, 0.39%
03/05/2013, 7.7%, 1.49%, 0.89%
03/06/2013, 7.83%, 1.61%, 0.12%
03/07/2013, 8.03%, 1.8%, 0.18%
03/08/2013, 8.53%, 2.27%, 0.46%
03/11/2013, 8.82%, 2.54%, 0.26%
03/12/2013, 8.6%, 2.33%, -0.2%
03/13/2013, 8.8%, 2.52%, 0.18%
03/14/2013, 9.41%, 3.09%, 0.55%
03/15/2013, 9.24%, 2.93%, -0.15%
03/18/2013, 8.73%, 2.45%, -0.46%
03/19/2013, 8.49%, 2.23%, -0.22%
03/20/2013, 9.17%, 2.87%, 0.63%
03/21/2013, 7.92%, 1.7%, -1.14%
03/22/2013, 8.55%, 2.29%, 0.58%
03/25/2013, 8.25%, 2%, -0.28%
03/26/2013, 9.01%, 2.71%, 0.69%
03/27/2013, 9.03%, 2.73%, 0.02%
03/28/2013, 9.39%, 3.07%, 0.33%
04/01/2013, 8.86%, -0.47%, -0.47%
04/02/2013, 9.18%, -0.18%, 0.29%
04/03/2013, 8.09%, -1.17%, -0.99%
04/04/2013, 8.55%, -0.75%, 0.42%
04/05/2013, 8.22%, -1.05%, -0.3%
04/08/2013, 8.88%, -0.45%, 0.61%
04/09/2013, 9.16%, -0.2%, 0.25%
04/10/2013, 10.4%, 0.92%, 1.12%
04/11/2013, 10.76%, 1.25%, 0.33%
04/12/2013, 10.51%, 1.02%, -0.22%
04/15/2013, 7.99%, -1.25%, -2.25%
04/16/2013, 9.42%, 0.04%, 1.31%
04/17/2013, 7.98%, -1.26%, -1.3%
04/18/2013, 7.34%, -1.85%, -0.59%
04/19/2013, 8.26%, -1.01%, 0.85%
04/22/2013, 8.7%, -0.61%, 0.4%
04/23/2013, 9.78%, 0.36%, 0.98%
04/24/2013, 9.85%, 0.43%, 0.07%
04/25/2013, 10.31%, 0.84%, 0.41%
04/26/2013, 10.1%, 0.65%, -0.19%
04/29/2013, 10.83%, 1.32%, 0.66%
04/30/2013, 11.15%, 1.6%, 0.28%
05/01/2013, 10.09%, -0.94%, -0.94%
05/02/2013, 11.09%, -0.05%, 0.9%
05/03/2013, 12.13%, 0.87%, 0.92%
05/06/2013, 12.38%, 1.1%, 0.22%
05/07/2013, 12.96%, 1.6%, 0.5%
05/08/2013, 13.41%, 2.01%, 0.4%
05/09/2013, 13.05%, 1.68%, -0.32%
05/10/2013, 13.53%, 2.11%, 0.41%
05/13/2013, 13.49%, 2.07%, -0.03%
05/14/2013, 14.58%, 3.05%, 0.95%
05/15/2013, 15.12%, 3.53%, 0.46%
05/16/2013, 14.61%, 3.07%, -0.44%
05/17/2013, 15.67%, 4.01%, 0.91%
05/20/2013, 15.61%, 3.96%, -0.05%
05/21/2013, 15.81%, 4.13%, 0.17%
05/22/2013, 14.73%, 3.18%, -0.92%
05/23/2013, 14.51%, 2.97%, -0.19%
05/24/2013, 14.41%, 2.88%, -0.09%
05/28/2013, 15.05%, 3.45%, 0.54%
05/29/2013, 14.29%, 2.77%, -0.65%
05/30/2013, 14.76%, 3.19%, 0.4%
05/31/2013, 13.33%, 1.92%, -1.22%
06/03/2013, 13.84%, 0.44%, 0.44%
06/04/2013, 13.21%, -0.11%, -0.54%
06/05/2013, 11.84%, -1.29%, -1.19%
06/06/2013, 12.78%, -0.48%, 0.82%
06/07/2013, 14%, 0.58%, 1.07%
06/10/2013, 14.01%, 0.58%, 0%
06/11/2013, 12.93%, -0.35%, -0.93%
06/12/2013, 12.05%, -1.13%, -0.78%
06/13/2013, 13.68%, 0.29%, 1.44%
06/14/2013, 13.1%, -0.2%, -0.49%
06/17/2013, 13.83%, 0.42%, 0.63%
06/18/2013, 14.68%, 1.16%, 0.73%
06/19/2013, 13.18%, -0.15%, -1.29%
06/20/2013, 10.53%, -2.46%, -2.32%
06/21/2013, 10.21%, -2.74%, -0.29%
06/24/2013, 8.95%, -3.85%, -1.13%
06/25/2013, 9.95%, -2.98%, 0.9%
06/26/2013, 10.91%, -2.14%, 0.87%
06/27/2013, 11.76%, -1.4%, 0.76%
06/28/2013, 11.39%, -1.72%, -0.32%
07/01/2013, 12.08%, 0.61%, 0.61%
07/02/2013, 12.03%, 0.57%, -0.04%
07/03/2013, 12.09%, 0.63%, 0.06%
07/05/2013, 13.08%, 1.48%, 0.85%
07/08/2013, 13.65%, 1.99%, 0.5%
07/09/2013, 14.44%, 2.69%, 0.69%
07/10/2013, 14.47%, 2.72%, 0.02%
07/11/2013, 15.93%, 4.01%, 1.26%
07/12/2013, 16.28%, 4.33%, 0.3%
07/15/2013, 16.5%, 4.52%, 0.19%
07/16/2013, 16.08%, 4.15%, -0.35%
07/17/2013, 16.43%, 4.46%, 0.3%
07/18/2013, 17.02%, 4.98%, 0.49%
07/19/2013, 17.19%, 5.14%, 0.16%
07/22/2013, 17.43%, 5.35%, 0.2%
07/23/2013, 17.24%, 5.19%, -0.16%
07/24/2013, 16.76%, 4.76%, -0.41%
07/25/2013, 17.19%, 5.14%, 0.36%
07/26/2013, 17.2%, 5.14%, 0.01%
07/29/2013, 16.76%, 4.76%, -0.37%
07/30/2013, 16.91%, 4.88%, 0.12%
07/31/2013, 16.94%, 4.91%, 0.03%
08/01/2013, 18.33%, 1.16%, 1.16%
08/02/2013, 18.56%, 1.35%, 0.19%
08/05/2013, 18.44%, 1.25%, -0.1%
08/06/2013, 17.7%, 0.64%, -0.61%
08/07/2013, 17.28%, 0.29%, -0.35%
08/08/2013, 17.77%, 0.7%, 0.41%
08/09/2013, 17.47%, 0.44%, -0.25%
08/12/2013, 17.41%, 0.39%, -0.05%
