Date, YTD, MTD, Day
01/03/2012, 1.48%, 1.48%, 1.48%
01/04/2012, 1.39%, 1.39%, -0.1%
01/05/2012, 1.43%, 1.43%, 0.05%
01/06/2012, 1.17%, 1.17%, -0.25%
01/09/2012, 1.44%, 1.44%, 0.26%
01/10/2012, 2.35%, 2.35%, 0.9%
01/11/2012, 2.43%, 2.43%, 0.07%
01/12/2012, 2.69%, 2.69%, 0.25%
01/13/2012, 2.23%, 2.23%, -0.45%
01/17/2012, 2.68%, 2.68%, 0.45%
01/18/2012, 3.79%, 3.79%, 1.07%
01/19/2012, 4.32%, 4.32%, 0.51%
01/20/2012, 4.39%, 4.39%, 0.07%
01/23/2012, 4.52%, 4.52%, 0.12%
01/24/2012, 4.44%, 4.44%, -0.08%
01/25/2012, 5.33%, 5.33%, 0.85%
01/26/2012, 5.01%, 5.01%, -0.3%
01/27/2012, 5.09%, 5.09%, 0.07%
01/30/2012, 4.7%, 4.7%, -0.36%
01/31/2012, 4.8%, 4.8%, 0.09%
02/01/2012, 5.85%, 1%, 1%
02/02/2012, 6.07%, 1.2%, 0.2%
02/03/2012, 7.4%, 2.46%, 1.24%
02/06/2012, 7.3%, 2.37%, -0.09%
02/07/2012, 7.46%, 2.52%, 0.15%
02/08/2012, 7.71%, 2.76%, 0.23%
02/09/2012, 7.82%, 2.86%, 0.09%
02/10/2012, 6.95%, 2.05%, -0.79%
02/13/2012, 7.72%, 2.77%, 0.71%
02/14/2012, 7.52%, 2.59%, -0.18%
02/15/2012, 7.22%, 2.29%, -0.29%
02/16/2012, 8.27%, 3.29%, 0.97%
02/17/2012, 8.45%, 3.46%, 0.16%
02/21/2012, 8.44%, 3.44%, -0.02%
02/22/2012, 8.17%, 3.19%, -0.24%
02/23/2012, 8.71%, 3.7%, 0.49%
02/24/2012, 8.94%, 3.92%, 0.21%
02/27/2012, 8.9%, 3.89%, -0.03%
02/28/2012, 9.28%, 4.25%, 0.34%
02/29/2012, 8.73%, 3.72%, -0.5%
03/01/2012, 9.36%, 0.57%, 0.57%
03/02/2012, 8.91%, 0.17%, -0.4%
03/05/2012, 8.47%, -0.24%, -0.4%
03/06/2012, 6.72%, -1.82%, -1.59%
03/07/2012, 7.45%, -1.16%, 0.68%
03/08/2012, 8.59%, -0.12%, 1.05%
03/09/2012, 8.89%, 0.14%, 0.27%
03/12/2012, 8.77%, 0.04%, -0.1%
03/13/2012, 10.38%, 1.5%, 1.45%
03/14/2012, 9.99%, 1.14%, -0.35%
03/15/2012, 10.62%, 1.71%, 0.56%
03/16/2012, 10.8%, 1.87%, 0.15%
03/19/2012, 11.12%, 2.16%, 0.28%
03/20/2012, 10.6%, 1.69%, -0.46%
03/21/2012, 10.46%, 1.57%, -0.12%
03/22/2012, 9.73%, 0.91%, -0.65%
03/23/2012, 9.83%, 1%, 0.09%
03/26/2012, 11.15%, 2.19%, 1.18%
03/27/2012, 10.83%, 1.91%, -0.27%
03/28/2012, 10.33%, 1.45%, -0.45%
03/29/2012, 10.12%, 1.27%, -0.18%
03/30/2012, 10.41%, 1.52%, 0.25%
04/02/2012, 11.23%, 0.73%, 0.73%
04/03/2012, 10.68%, 0.24%, -0.48%
04/04/2012, 9.45%, -0.85%, -1.09%
04/05/2012, 9.37%, -0.92%, -0.07%
04/09/2012, 8.47%, -1.71%, -0.8%
04/10/2012, 6.77%, -3.23%, -1.55%
04/11/2012, 7.56%, -2.53%, 0.73%
04/12/2012, 8.93%, -1.3%, 1.26%
04/13/2012, 7.72%, -2.38%, -1.09%
04/16/2012, 7.76%, -2.34%, 0.04%
04/17/2012, 9.16%, -1.1%, 1.28%
04/18/2012, 8.74%, -1.48%, -0.39%
04/19/2012, 8.28%, -1.88%, -0.41%
04/20/2012, 8.52%, -1.67%, 0.21%
04/23/2012, 7.55%, -2.53%, -0.88%
04/24/2012, 7.9%, -2.22%, 0.32%
04/25/2012, 9.2%, -1.06%, 1.19%
04/26/2012, 9.83%, -0.51%, 0.57%
04/27/2012, 10.12%, -0.24%, 0.26%
04/30/2012, 9.72%, -0.6%, -0.36%
05/01/2012, 10.13%, 0.37%, 0.37%
05/02/2012, 9.94%, 0.2%, -0.17%
05/03/2012, 9.14%, -0.52%, -0.71%
05/04/2012, 7.63%, -1.87%, -1.36%
05/07/2012, 7.74%, -1.77%, 0.1%
05/08/2012, 7.18%, -2.28%, -0.52%
05/09/2012, 6.52%, -2.87%, -0.61%
