Date, YTD, MTD, Day
01/02/2020, 0.34%, 0.34%, 0.34%
01/03/2020, 0.56%, 0.56%, 0.22%
01/06/2020, 0.53%, 0.53%, -0.03%
01/07/2020, 0.34%, 0.34%, -0.19%
01/08/2020, 0.26%, 0.26%, -0.08%
01/09/2020, 0.43%, 0.43%, 0.17%
01/10/2020, 0.54%, 0.54%, 0.11%
01/13/2020, 0.57%, 0.57%, 0.03%
01/14/2020, 0.72%, 0.72%, 0.14%
01/15/2020, 0.83%, 0.83%, 0.11%
01/16/2020, 0.89%, 0.89%, 0.06%
01/17/2020, 0.85%, 0.85%, -0.03%
01/21/2020, 1.04%, 1.04%, 0.19%
01/22/2020, 1.13%, 1.13%, 0.08%
01/23/2020, 1.3%, 1.3%, 0.17%
01/24/2020, 1.31%, 1.31%, 0.01%
01/27/2020, 1.38%, 1.38%, 0.08%
01/28/2020, 1.38%, 1.38%, -0%
01/29/2020, 1.59%, 1.59%, 0.21%
01/30/2020, 1.64%, 1.64%, 0.05%
01/31/2020, 1.6%, 1.6%, -0.04%
02/03/2020, 1.73%, 0.12%, 0.12%
02/04/2020, 1.65%, 0.06%, -0.07%
02/05/2020, 1.58%, -0.02%, -0.08%
02/06/2020, 1.7%, 0.1%, 0.12%
02/07/2020, 1.92%, 0.32%, 0.22%
02/10/2020, 2.11%, 0.51%, 0.19%
02/11/2020, 1.99%, 0.4%, -0.11%
02/12/2020, 1.94%, 0.34%, -0.06%
02/13/2020, 2.01%, 0.41%, 0.07%
02/14/2020, 2.11%, 0.52%, 0.1%
02/18/2020, 2.23%, 0.63%, 0.12%
02/19/2020, 2.31%, 0.71%, 0.07%
02/20/2020, 2.42%, 0.82%, 0.11%
02/21/2020, 2.49%, 0.88%, 0.07%
02/24/2020, 2.28%, 0.67%, -0.19%
02/25/2020, 1.97%, 0.35%, -0.31%
02/26/2020, 1.74%, 0.12%, -0.23%
02/27/2020, 1.35%, -0.28%, -0.42%
02/28/2020, 1.69%, 0.06%, 0.32%
03/02/2020, 2.13%, 0.5%, 0.5%
03/03/2020, 2.44%, 0.75%, 0.27%
03/04/2020, 2.85%, 1.22%, 0.46%
03/05/2020, 2.82%, 1.13%, -0.06%
03/06/2020, 3.26%, 1.53%, 0.4%
03/09/2020, 2.11%, 0.27%, -1.25%
03/10/2020, 1.55%, -0.19%, -0.39%
03/11/2020, 0.34%, -1.45%, -1.28%
03/12/2020, -1.73%, -3.59%, -2.27%
03/13/2020, -1.17%, -2.92%, 0.9%
03/16/2020, -1.93%, -3.84%, -1.09%
03/17/2020, -2.76%, -4.57%, -0.56%
03/18/2020, -4.82%, -6.65%, -2.25%
03/19/2020, -5.38%, -7.17%, -0.51%
03/20/2020, -4.68%, -6.55%, 0.55%
03/23/2020, -4.28%, -6.2%, 0.28%
03/24/2020, -3.31%, -5.15%, 1.42%
03/25/2020, -2.91%, -4.74%, 0.44%
03/26/2020, -1.66%, -3.45%, 1.47%
03/27/2020, -1.3%, -3.15%, 0.25%
03/30/2020, -0.93%, -2.75%, 0.47%
03/31/2020, -0.96%, -2.8%, -0.08%
04/01/2020, -1.35%, -0.55%, -0.55%
04/02/2020, -1.05%, -0.18%, 0.38%
04/03/2020, -1.24%, -0.42%, -0.25%
04/06/2020, -0.5%, 0.53%, 1%
04/07/2020, -0.51%, 0.53%, -0.01%
04/08/2020, -0.15%, 1%, 0.47%
04/09/2020, 0.61%, 1.81%, 0.79%
04/13/2020, 0.62%, 1.78%, -0.03%
04/14/2020, 1.15%, 2.41%, 0.6%
04/15/2020, 1.31%, 2.47%, 0.1%
04/16/2020, 1.53%, 2.7%, 0.22%
04/17/2020, 1.66%, 2.94%, 0.21%
04/20/2020, 1.51%, 2.73%, -0.18%
04/21/2020, 1.2%, 2.3%, -0.38%
04/22/2020, 1.4%, 2.59%, 0.26%
04/23/2020, 1.49%, 2.67%, 0.08%
04/24/2020, 1.74%, 2.97%, 0.28%
04/27/2020, 1.59%, 2.9%, -0.1%
04/28/2020, 1.77%, 3.06%, 0.17%
04/29/2020, 2.23%, 3.62%, 0.51%
04/30/2020, 1.92%, 3.26%, -0.33%
05/01/2020, 1.6%, -0.37%, -0.37%
05/04/2020, 1.58%, -0.37%, -0%
05/05/2020, 1.63%, -0.31%, 0.07%
05/06/2020, 1.24%, -0.7%, -0.39%
05/07/2020, 1.72%, -0.2%, 0.5%
05/08/2020, 1.67%, -0.22%, -0.01%
05/11/2020, 1.43%, -0.44%, -0.23%
05/12/2020, 1.29%, -0.62%, -0.18%
05/13/2020, 1.19%, -0.77%, -0.14%
05/14/2020, 1.49%, -0.45%, 0.32%
05/15/2020, 1.56%, -0.38%, 0.08%
05/18/2020, 1.77%, -0.1%, 0.29%
05/19/2020, 1.86%, -0.04%, 0.06%
05/20/2020, 2.26%, 0.38%, 0.42%
05/21/2020, 2.24%, 0.35%, -0.02%
05/22/2020, 2.36%, 0.48%, 0.12%
05/26/2020, 2.48%, 0.62%, 0.13%
05/27/2020, 2.69%, 0.86%, 0.24%
05/28/2020, 2.64%, 0.8%, -0.05%
05/29/2020, 2.94%, 1.1%, 0.29%
06/01/2020, 3.02%, 0.08%, 0.08%
06/02/2020, 3.14%, 0.21%, 0.13%
06/03/2020, 3.12%, 0.22%, 0.01%
06/04/2020, 2.92%, 0.02%, -0.2%
06/05/2020, 3.23%, 0.35%, 0.32%
06/08/2020, 3.58%, 0.71%, 0.35%
06/09/2020, 3.67%, 0.78%, 0.08%
06/10/2020, 3.87%, 0.97%, 0.19%
06/11/2020, 3.06%, 0.09%, -0.83%
06/12/2020, 3.11%, 0.16%, 0.07%
06/15/2020, 3.17%, 0.24%, 0.08%
06/16/2020, 3.52%, 0.6%, 0.36%
06/17/2020, 3.46%, 0.53%, -0.07%
06/18/2020, 3.62%, 0.69%, 0.16%
06/19/2020, 3.62%, 0.68%, -0.01%
06/22/2020, 3.64%, 0.71%, 0.03%
06/23/2020, 3.62%, 0.7%, -0.01%
06/24/2020, 3.25%, 0.29%, -0.39%
06/25/2020, 3.41%, 0.47%, 0.18%
06/26/2020, 3.3%, 0.33%, -0.14%
06/29/2020, 3.44%, 0.48%, 0.16%
06/30/2020, 3.66%, 0.72%, 0.23%
07/01/2020, 3.73%, 0.07%, 0.07%
07/02/2020, 3.95%, 0.29%, 0.22%
07/06/2020, 4.1%, 0.45%, 0.16%
07/07/2020, 4.24%, 0.57%, 0.13%
07/08/2020, 4.29%, 0.63%, 0.05%
07/09/2020, 4.43%, 0.76%, 0.13%
07/10/2020, 4.44%, 0.78%, 0.02%
07/13/2020, 4.35%, 0.67%, -0.1%
07/14/2020, 4.55%, 0.88%, 0.21%
07/15/2020, 4.72%, 1.06%, 0.18%
07/16/2020, 4.82%, 1.15%, 0.09%
07/17/2020, 4.87%, 1.2%, 0.05%
07/20/2020, 5.07%, 1.41%, 0.2%
07/21/2020, 5.18%, 1.51%, 0.1%
07/22/2020, 5.42%, 1.75%, 0.23%
07/23/2020, 5.4%, 1.72%, -0.03%
07/24/2020, 5.21%, 1.52%, -0.19%
07/27/2020, 5.26%, 1.58%, 0.06%
07/28/2020, 5.31%, 1.62%, 0.04%
07/29/2020, 5.51%, 1.84%, 0.21%
07/30/2020, 5.54%, 1.86%, 0.02%
07/31/2020, 5.7%, 2.02%, 0.16%
08/03/2020, 5.84%, 0.13%, 0.13%
08/04/2020, 6.05%, 0.33%, 0.2%
08/05/2020, 6.01%, 0.3%, -0.03%
08/06/2020, 6.24%, 0.52%, 0.22%
08/07/2020, 6.18%, 0.46%, -0.06%
08/10/2020, 6.06%, 0.35%, -0.11%
08/11/2020, 5.7%, 0.01%, -0.34%
08/12/2020, 5.68%, 0%, -0.01%
08/13/2020, 5.44%, -0.23%, -0.23%
08/14/2020, 5.35%, -0.3%, -0.08%
08/17/2020, 5.42%, -0.24%, 0.06%
08/18/2020, 5.52%, -0.14%, 0.1%
08/19/2020, 5.38%, -0.28%, -0.14%
08/20/2020, 5.58%, -0.08%, 0.19%
08/21/2020, 5.7%, 0.02%, 0.11%
08/24/2020, 5.77%, 0.1%, 0.07%
08/25/2020, 5.67%, 0.01%, -0.09%
08/26/2020, 5.74%, 0.08%, 0.07%
08/27/2020, 5.47%, -0.17%, -0.26%
08/28/2020, 5.58%, -0.06%, 0.1%
08/31/2020, 5.72%, 0.07%, 0.13%
09/01/2020, 6.16%, 0.42%, 0.42%
09/02/2020, 6.54%, 0.77%, 0.35%
09/03/2020, 6.03%, 0.3%, -0.46%
09/04/2020, 5.51%, -0.19%, -0.49%
09/08/2020, 5.13%, -0.53%, -0.35%
09/09/2020, 5.29%, -0.39%, 0.16%
09/10/2020, 5.11%, -0.55%, -0.17%
09/11/2020, 5.18%, -0.48%, 0.07%
09/14/2020, 5.43%, -0.26%, 0.24%
09/15/2020, 5.44%, -0.25%, 0.01%
09/16/2020, 5.39%, -0.3%, -0.05%
09/17/2020, 5.33%, -0.35%, -0.05%
09/18/2020, 5.11%, -0.56%, -0.21%
09/21/2020, 4.92%, -0.73%, -0.18%
09/22/2020, 5.07%, -0.59%, 0.15%
09/23/2020, 4.69%, -0.94%, -0.37%
09/24/2020, 4.59%, -1.04%, -0.1%
09/25/2020, 4.84%, -0.8%, 0.25%
09/28/2020, 5.02%, -0.64%, 0.18%
09/29/2020, 5.03%, -0.63%, 0.01%
09/30/2020, 5%, -0.67%, -0.03%
10/01/2020, 5.19%, 0.19%, 0.19%
10/02/2020, 4.99%, -0.01%, -0.2%
10/05/2020, 4.9%, -0.09%, -0.08%
10/06/2020, 4.85%, -0.14%, -0.04%
10/07/2020, 4.98%, -0.01%, 0.12%
10/08/2020, 5.19%, 0.19%, 0.2%
10/09/2020, 5.32%, 0.32%, 0.13%
10/12/2020, 5.64%, 0.62%, 0.29%
10/13/2020, 5.71%, 0.69%, 0.07%
10/14/2020, 5.68%, 0.66%, -0.02%
10/15/2020, 5.6%, 0.58%, -0.08%
10/16/2020, 5.59%, 0.57%, -0.01%
10/19/2020, 5.18%, 0.18%, -0.38%
10/20/2020, 5.09%, 0.09%, -0.09%
10/21/2020, 4.96%, -0.03%, -0.12%
10/22/2020, 4.91%, -0.08%, -0.05%
10/23/2020, 5.05%, 0.06%, 0.13%
10/26/2020, 4.9%, -0.09%, -0.14%
10/27/2020, 5%, 0.01%, 0.1%
10/28/2020, 4.46%, -0.51%, -0.51%
10/29/2020, 4.41%, -0.56%, -0.05%
10/30/2020, 3.97%, -0.98%, -0.42%
11/02/2020, 4.31%, 0.34%, 0.34%
11/03/2020, 4.54%, 0.55%, 0.21%
11/04/2020, 5.4%, 1.39%, 0.83%
11/05/2020, 5.89%, 1.87%, 0.46%
11/06/2020, 5.65%, 1.64%, -0.23%
11/09/2020, 5.52%, 1.52%, -0.13%
11/10/2020, 5.29%, 1.29%, -0.23%
11/11/2020, 5.49%, 1.49%, 0.19%
11/12/2020, 5.64%, 1.63%, 0.15%
11/13/2020, 5.86%, 1.85%, 0.21%
11/16/2020, 5.99%, 1.98%, 0.11%
11/17/2020, 6.18%, 2.16%, 0.19%
11/18/2020, 6.09%, 2.07%, -0.08%
11/19/2020, 6.26%, 2.23%, 0.16%
11/20/2020, 6.32%, 2.29%, 0.07%
11/23/2020, 6.38%, 2.35%, 0.05%
11/24/2020, 6.57%, 2.54%, 0.16%
11/25/2020, 6.48%, 2.45%, -0.08%
11/27/2020, 6.78%, 2.74%, 0.28%
11/30/2020, 6.68%, 2.64%, -0.09%
12/01/2020, 6.62%, -0.07%, -0.07%
12/02/2020, 6.56%, -0.12%, -0.06%
12/03/2020, 6.75%, 0.05%, 0.17%
12/04/2020, 6.62%, -0.09%, -0.14%
12/07/2020, 6.83%, 0.12%, 0.21%
12/08/2020, 6.9%, 0.18%, 0.06%
12/09/2020, 6.59%, -0.11%, -0.28%
12/10/2020, 6.77%, 0.06%, 0.17%
12/11/2020, 6.89%, 0.18%, 0.12%
12/14/2020, 6.76%, 0.06%, -0.12%
12/15/2020, 7%, 0.27%, 0.2%
12/16/2020, 6.94%, 0.21%, -0.05%
12/17/2020, 7.08%, 0.33%, 0.12%
12/18/2020, 7.04%, 0.3%, -0.03%
12/21/2020, 6.99%, 0.25%, -0.04%
12/22/2020, 6.99%, 0.26%, 0%
12/23/2020, 6.78%, 0.06%, -0.19%
12/24/2020, 6.91%, 0.18%, 0.11%
12/28/2020, 7%, 0.26%, 0.08%
12/29/2020, 6.93%, 0.2%, -0.06%
12/30/2020, 7.05%, 0.31%, 0.11%
12/31/2020, 7.22%, 0.46%, 0.15%
