Date, YTD, MTD, Day
01/03/2017, 0.12%, 0.12%, 0.12%
01/04/2017, 0.32%, 0.32%, 0.2%
01/05/2017, 0.69%, 0.69%, 0.37%
01/06/2017, 0.42%, 0.42%, -0.27%
01/09/2017, 0.6%, 0.6%, 0.18%
01/10/2017, 0.54%, 0.54%, -0.06%
01/11/2017, 0.66%, 0.66%, 0.12%
01/12/2017, 0.62%, 0.62%, -0.04%
01/13/2017, 0.5%, 0.5%, -0.12%
01/17/2017, 0.75%, 0.75%, 0.25%
01/18/2017, 0.31%, 0.31%, -0.44%
01/19/2017, 0.09%, 0.09%, -0.22%
01/20/2017, 0.22%, 0.22%, 0.13%
01/23/2017, 0.42%, 0.42%, 0.2%
01/24/2017, 0.3%, 0.3%, -0.12%
01/25/2017, 0.19%, 0.19%, -0.12%
01/26/2017, 0.25%, 0.25%, 0.06%
01/27/2017, 0.31%, 0.31%, 0.06%
01/30/2017, 0.2%, 0.2%, -0.1%
01/31/2017, 0.37%, 0.37%, 0.17%
02/01/2017, 0.21%, -0.16%, -0.16%
02/02/2017, 0.22%, -0.15%, 0.01%
02/03/2017, 0.43%, 0.05%, 0.2%
02/06/2017, 0.62%, 0.25%, 0.2%
02/07/2017, 0.7%, 0.33%, 0.07%
02/08/2017, 0.95%, 0.58%, 0.25%
02/09/2017, 0.74%, 0.37%, -0.21%
02/10/2017, 0.8%, 0.43%, 0.06%
02/13/2017, 0.8%, 0.42%, -0%
02/14/2017, 0.7%, 0.33%, -0.1%
02/15/2017, 0.62%, 0.25%, -0.08%
02/16/2017, 0.84%, 0.47%, 0.22%
02/17/2017, 0.95%, 0.57%, 0.11%
02/21/2017, 1.05%, 0.67%, 0.09%
02/22/2017, 1.11%, 0.73%, 0.06%
02/23/2017, 1.18%, 0.8%, 0.07%
02/24/2017, 1.52%, 1.14%, 0.34%
02/27/2017, 1.32%, 0.94%, -0.2%
02/28/2017, 1.33%, 0.96%, 0.02%
03/01/2017, 1.08%, -0.27%, -0.27%
03/02/2017, 0.89%, -0.45%, -0.18%
03/03/2017, 0.9%, -0.44%, 0.01%
03/06/2017, 0.76%, -0.57%, -0.14%
03/07/2017, 0.62%, -0.71%, -0.13%
03/08/2017, 0.34%, -0.98%, -0.28%
03/09/2017, 0.11%, -1.22%, -0.24%
03/10/2017, 0.24%, -1.09%, 0.13%
03/13/2017, 0.1%, -1.23%, -0.15%
03/14/2017, 0.12%, -1.21%, 0.03%
03/15/2017, 0.67%, -0.67%, 0.54%
03/16/2017, 0.57%, -0.77%, -0.1%
03/17/2017, 0.72%, -0.62%, 0.15%
03/20/2017, 0.84%, -0.49%, 0.12%
03/21/2017, 0.78%, -0.55%, -0.05%
03/22/2017, 0.88%, -0.45%, 0.1%
03/23/2017, 0.73%, -0.59%, -0.15%
03/24/2017, 0.8%, -0.52%, 0.07%
03/27/2017, 0.95%, -0.38%, 0.15%
03/28/2017, 0.82%, -0.51%, -0.13%
03/29/2017, 1.01%, -0.32%, 0.18%
03/30/2017, 0.9%, -0.43%, -0.11%
03/31/2017, 1.04%, -0.29%, 0.14%
04/03/2017, 1.23%, 0.2%, 0.2%
04/04/2017, 1.16%, 0.13%, -0.07%
04/05/2017, 1.18%, 0.14%, 0.02%
04/06/2017, 1.23%, 0.19%, 0.05%
04/07/2017, 0.98%, -0.06%, -0.25%
04/10/2017, 1.07%, 0.04%, 0.09%
04/11/2017, 1.39%, 0.35%, 0.32%
04/12/2017, 1.47%, 0.44%, 0.08%
04/13/2017, 1.52%, 0.5%, 0.05%
04/17/2017, 1.58%, 0.55%, 0.06%
04/18/2017, 1.86%, 0.83%, 0.28%
04/19/2017, 1.69%, 0.66%, -0.17%
04/20/2017, 1.66%, 0.62%, -0.04%
04/21/2017, 1.61%, 0.57%, -0.05%
04/24/2017, 1.62%, 0.58%, 0.01%
04/25/2017, 1.48%, 0.43%, -0.14%
04/26/2017, 1.56%, 0.52%, 0.08%
04/27/2017, 1.65%, 0.6%, 0.09%
04/28/2017, 1.68%, 0.63%, 0.03%
05/01/2017, 1.56%, -0.13%, -0.13%
05/02/2017, 1.64%, -0.04%, 0.09%
05/03/2017, 1.53%, -0.15%, -0.11%
05/04/2017, 1.45%, -0.23%, -0.08%
05/05/2017, 1.53%, -0.15%, 0.07%
05/08/2017, 1.36%, -0.32%, -0.17%
05/09/2017, 1.35%, -0.34%, -0.01%
05/10/2017, 1.3%, -0.38%, -0.05%
05/11/2017, 1.34%, -0.35%, 0.04%
05/12/2017, 1.63%, -0.06%, 0.29%
05/15/2017, 1.63%, -0.06%, 0%
05/16/2017, 1.7%, 0.02%, 0.07%
05/17/2017, 1.88%, 0.21%, 0.2%
05/18/2017, 1.86%, 0.19%, -0.02%
05/19/2017, 1.97%, 0.29%, 0.1%
05/22/2017, 1.98%, 0.29%, 0%
05/23/2017, 1.85%, 0.16%, -0.13%
05/24/2017, 2.05%, 0.36%, 0.2%
05/25/2017, 2.11%, 0.42%, 0.06%
05/26/2017, 2.12%, 0.42%, 0%
05/30/2017, 2.25%, 0.55%, 0.13%
05/31/2017, 2.24%, 0.55%, -0%
06/01/2017, 2.39%, 0.14%, 0.14%
06/02/2017, 2.69%, 0.43%, 0.29%
06/05/2017, 2.58%, 0.33%, -0.11%
06/06/2017, 2.7%, 0.44%, 0.12%
06/07/2017, 2.56%, 0.31%, -0.13%
06/08/2017, 2.51%, 0.25%, -0.05%
06/09/2017, 2.42%, 0.17%, -0.09%
06/12/2017, 2.41%, 0.15%, -0.01%
06/13/2017, 2.49%, 0.23%, 0.08%
06/14/2017, 2.79%, 0.53%, 0.29%
06/15/2017, 2.67%, 0.41%, -0.12%
06/16/2017, 2.67%, 0.41%, 0%
06/19/2017, 2.72%, 0.46%, 0.04%
06/20/2017, 2.69%, 0.43%, -0.02%
06/21/2017, 2.68%, 0.42%, -0.01%
06/22/2017, 2.68%, 0.42%, 0%
06/23/2017, 2.8%, 0.54%, 0.12%
06/26/2017, 2.81%, 0.55%, 0.01%
06/27/2017, 2.44%, 0.19%, -0.36%
06/28/2017, 2.59%, 0.33%, 0.14%
06/29/2017, 2.21%, -0.03%, -0.36%
06/30/2017, 2.16%, -0.09%, -0.06%
07/03/2017, 2.05%, -0.11%, -0.11%
07/05/2017, 2.06%, -0.1%, 0.01%
07/06/2017, 1.82%, -0.33%, -0.22%
07/07/2017, 1.85%, -0.3%, 0.03%
07/10/2017, 1.86%, -0.3%, 0%
07/11/2017, 1.93%, -0.22%, 0.08%
07/12/2017, 2.29%, 0.12%, 0.35%
07/13/2017, 2.16%, -0.01%, -0.13%
07/14/2017, 2.31%, 0.14%, 0.15%
07/17/2017, 2.4%, 0.22%, 0.08%
07/18/2017, 2.64%, 0.46%, 0.24%
07/19/2017, 2.74%, 0.55%, 0.09%
07/20/2017, 2.74%, 0.55%, -0%
07/21/2017, 2.89%, 0.7%, 0.15%
07/24/2017, 2.8%, 0.61%, -0.09%
07/25/2017, 2.54%, 0.35%, -0.26%
07/26/2017, 2.69%, 0.5%, 0.15%
07/27/2017, 2.58%, 0.4%, -0.1%
07/28/2017, 2.64%, 0.45%, 0.06%
07/31/2017, 2.62%, 0.44%, -0.01%
08/01/2017, 2.9%, 0.27%, 0.27%
08/02/2017, 2.8%, 0.18%, -0.09%
08/03/2017, 2.93%, 0.31%, 0.13%
08/04/2017, 2.81%, 0.18%, -0.12%
08/07/2017, 2.83%, 0.21%, 0.02%
08/08/2017, 2.71%, 0.09%, -0.12%
08/09/2017, 2.77%, 0.15%, 0.06%
08/10/2017, 2.61%, 0.01%, -0.14%
08/11/2017, 2.72%, 0.11%, 0.1%
08/14/2017, 2.73%, 0.11%, 0%
08/15/2017, 2.63%, 0.01%, -0.1%
08/16/2017, 2.74%, 0.12%, 0.11%
08/17/2017, 2.64%, 0.04%, -0.08%
08/18/2017, 2.61%, 0.02%, -0.02%
08/21/2017, 2.63%, 0.03%, 0.01%
08/22/2017, 2.71%, 0.1%, 0.07%
08/23/2017, 2.82%, 0.21%, 0.11%
08/24/2017, 2.72%, 0.12%, -0.1%
08/25/2017, 2.83%, 0.22%, 0.11%
08/28/2017, 2.84%, 0.23%, 0.01%
08/29/2017, 3.01%, 0.4%, 0.17%
08/30/2017, 3.02%, 0.4%, 0%
08/31/2017, 3.21%, 0.58%, 0.18%
09/01/2017, 3.09%, -0.12%, -0.12%
09/05/2017, 3.36%, 0.15%, 0.27%
09/06/2017, 3.24%, 0.04%, -0.11%
09/07/2017, 3.48%, 0.27%, 0.23%
09/08/2017, 3.38%, 0.18%, -0.09%
09/11/2017, 3.24%, 0.03%, -0.15%
09/12/2017, 3.15%, -0.07%, -0.1%
09/13/2017, 3.08%, -0.14%, -0.07%
09/14/2017, 3.15%, -0.07%, 0.07%
09/15/2017, 3.18%, -0.04%, 0.03%
09/18/2017, 3.14%, -0.08%, -0.04%
09/19/2017, 3.07%, -0.15%, -0.07%
09/20/2017, 3.01%, -0.21%, -0.06%
09/21/2017, 2.89%, -0.32%, -0.11%
09/22/2017, 2.99%, -0.22%, 0.1%
09/25/2017, 3.12%, -0.09%, 0.13%
09/26/2017, 3.05%, -0.17%, -0.07%
09/27/2017, 2.9%, -0.32%, -0.16%
09/28/2017, 2.92%, -0.3%, 0.02%
09/29/2017, 2.9%, -0.32%, -0.03%
10/02/2017, 2.98%, 0.07%, 0.07%
10/03/2017, 3.1%, 0.19%, 0.11%
10/04/2017, 3.12%, 0.2%, 0.02%
10/05/2017, 3.13%, 0.2%, 0%
10/06/2017, 3.04%, 0.11%, -0.09%
10/09/2017, 3.08%, 0.16%, 0.05%
10/10/2017, 3.12%, 0.19%, 0.03%
10/11/2017, 3.15%, 0.22%, 0.02%
10/12/2017, 3.2%, 0.27%, 0.06%
