Date, YTD, MTD, Day
01/04/2021, -0.11%, -0.11%, -0.11%
01/05/2021, -0.17%, -0.17%, -0.06%
01/06/2021, -0.56%, -0.56%, -0.39%
01/07/2021, -0.65%, -0.65%, -0.09%
01/08/2021, -0.67%, -0.67%, -0.02%
01/11/2021, -0.89%, -0.89%, -0.22%
01/12/2021, -0.85%, -0.85%, 0.04%
01/13/2021, -0.53%, -0.53%, 0.32%
01/14/2021, -0.68%, -0.68%, -0.15%
01/15/2021, -0.62%, -0.62%, 0.07%
01/19/2021, -0.45%, -0.45%, 0.17%
01/20/2021, -0.33%, -0.33%, 0.12%
01/21/2021, -0.49%, -0.49%, -0.16%
01/22/2021, -0.52%, -0.52%, -0.02%
01/25/2021, -0.26%, -0.26%, 0.26%
01/26/2021, -0.29%, -0.29%, -0.03%
01/27/2021, -0.55%, -0.55%, -0.25%
01/28/2021, -0.53%, -0.53%, 0.01%
01/29/2021, -0.88%, -0.88%, -0.35%
02/01/2021, -0.63%, 0.25%, 0.25%
02/02/2021, -0.65%, 0.23%, -0.02%
02/03/2021, -0.78%, 0.1%, -0.14%
02/04/2021, -0.68%, 0.2%, 0.1%
02/05/2021, -0.78%, 0.1%, -0.1%
02/08/2021, -0.68%, 0.2%, 0.09%
02/09/2021, -0.59%, 0.29%, 0.09%
02/10/2021, -0.44%, 0.44%, 0.15%
02/11/2021, -0.49%, 0.4%, -0.05%
02/12/2021, -0.74%, 0.13%, -0.27%
02/16/2021, -1.13%, -0.25%, -0.39%
02/17/2021, -1%, -0.12%, 0.14%
02/18/2021, -1.06%, -0.19%, -0.06%
02/19/2021, -1.35%, -0.48%, -0.29%
02/22/2021, -1.68%, -0.81%, -0.33%
02/23/2021, -1.76%, -0.89%, -0.08%
02/24/2021, -1.81%, -0.95%, -0.07%
02/25/2021, -2.69%, -1.83%, -0.88%
02/26/2021, -2.05%, -1.18%, 0.66%
03/01/2021, -1.96%, 0.08%, 0.08%
03/02/2021, -1.97%, 0.08%, -0%
03/03/2021, -2.33%, -0.28%, -0.36%
03/04/2021, -2.8%, -0.76%, -0.48%
03/05/2021, -2.71%, -0.68%, 0.09%
03/08/2021, -3.09%, -1.06%, -0.39%
03/09/2021, -2.69%, -0.67%, 0.4%
03/10/2021, -2.55%, -0.52%, 0.14%
03/11/2021, -2.41%, -0.39%, 0.13%
03/12/2021, -2.87%, -0.86%, -0.47%
03/15/2021, -2.73%, -0.72%, 0.14%
03/16/2021, -2.83%, -0.82%, -0.11%
03/17/2021, -2.87%, -0.87%, -0.05%
03/18/2021, -3.35%, -1.35%, -0.48%
03/19/2021, -3.27%, -1.26%, 0.09%
03/22/2021, -2.98%, -0.97%, 0.29%
03/23/2021, -2.88%, -0.86%, 0.12%
03/24/2021, -2.92%, -0.89%, -0.03%
03/25/2021, -2.93%, -0.91%, -0.02%
03/26/2021, -2.92%, -0.9%, -0%
03/29/2021, -3.12%, -1.11%, -0.2%
03/30/2021, -3.12%, -1.11%, -0%
03/31/2021, -3.16%, -1.15%, -0.04%
04/01/2021, -2.64%, 0.53%, 0.53%
04/05/2021, -2.67%, 0.49%, -0.04%
04/06/2021, -2.44%, 0.73%, 0.24%
04/07/2021, -2.53%, 0.64%, -0.09%
04/08/2021, -2.31%, 0.86%, 0.22%
04/09/2021, -2.33%, 0.83%, -0.03%
04/12/2021, -2.42%, 0.73%, -0.09%
04/13/2021, -2.14%, 1.02%, 0.28%
04/14/2021, -2.25%, 0.91%, -0.1%
04/15/2021, -1.75%, 1.42%, 0.5%
04/16/2021, -1.94%, 1.22%, -0.2%
04/19/2021, -2.01%, 1.16%, -0.06%
04/20/2021, -2.03%, 1.14%, -0.01%
04/21/2021, -1.84%, 1.33%, 0.18%
04/22/2021, -1.84%, 1.34%, 0.01%
04/23/2021, -1.78%, 1.38%, 0.04%
04/26/2021, -1.75%, 1.41%, 0.03%
04/27/2021, -1.99%, 1.17%, -0.24%
04/28/2021, -1.99%, 1.17%, 0%
04/29/2021, -1.95%, 1.21%, 0.04%
04/30/2021, -1.97%, 1.19%, -0.01%
05/03/2021, -1.94%, 0.03%, 0.03%
05/04/2021, -1.95%, 0.02%, -0.01%
05/05/2021, -1.86%, 0.12%, 0.09%
05/06/2021, -1.72%, 0.26%, 0.14%
05/07/2021, -1.62%, 0.35%, 0.09%
05/10/2021, -1.97%, -0%, -0.35%
05/11/2021, -2.21%, -0.24%, -0.24%
05/12/2021, -2.77%, -0.78%, -0.54%
05/13/2021, -2.58%, -0.61%, 0.18%
05/14/2021, -2.17%, -0.2%, 0.41%
05/17/2021, -2.27%, -0.31%, -0.1%
05/18/2021, -2.32%, -0.35%, -0.05%
05/19/2021, -2.53%, -0.55%, -0.2%
05/20/2021, -2.17%, -0.2%, 0.35%
05/21/2021, -2.18%, -0.21%, -0.01%
05/24/2021, -1.93%, 0.04%, 0.25%
05/25/2021, -1.71%, 0.26%, 0.22%
05/26/2021, -1.75%, 0.22%, -0.04%
05/27/2021, -1.88%, 0.08%, -0.13%
05/28/2021, -1.78%, 0.18%, 0.09%
06/01/2021, -1.84%, -0.06%, -0.06%
06/02/2021, -1.74%, 0.04%, 0.1%
06/03/2021, -1.95%, -0.17%, -0.21%
06/04/2021, -1.55%, 0.23%, 0.41%
06/07/2021, -1.61%, 0.17%, -0.07%
06/08/2021, -1.44%, 0.34%, 0.17%
06/09/2021, -1.24%, 0.55%, 0.21%
06/10/2021, -1.04%, 0.75%, 0.2%
06/11/2021, -1.09%, 0.7%, -0.05%
06/14/2021, -1.22%, 0.55%, -0.14%
06/15/2021, -1.33%, 0.45%, -0.1%
06/16/2021, -1.62%, 0.15%, -0.29%
06/17/2021, -1.33%, 0.46%, 0.3%
06/18/2021, -1.19%, 0.63%, 0.17%
06/21/2021, -1.35%, 0.44%, -0.18%
06/22/2021, -1.22%, 0.56%, 0.12%
06/23/2021, -1.34%, 0.45%, -0.11%
06/24/2021, -1.26%, 0.52%, 0.07%
06/25/2021, -1.37%, 0.4%, -0.12%
06/28/2021, -1.13%, 0.64%, 0.24%
06/29/2021, -1.06%, 0.72%, 0.08%
06/30/2021, -1.07%, 0.71%, -0.01%
07/01/2021, -1.02%, 0.04%, 0.04%
07/02/2021, -0.81%, 0.25%, 0.21%
07/06/2021, -0.54%, 0.53%, 0.28%
07/07/2021, -0.37%, 0.71%, 0.18%
