Date, YTD, MTD, Day
01/02/2019, 0.08%, 0.08%, 0.08%
01/03/2019, 0.18%, 0.18%, 0.1%
01/04/2019, 0.35%, 0.35%, 0.18%
01/07/2019, 0.31%, 0.31%, -0.04%
01/08/2019, 0.37%, 0.37%, 0.06%
01/09/2019, 0.56%, 0.56%, 0.18%
01/10/2019, 0.55%, 0.55%, -0.01%
01/11/2019, 0.62%, 0.62%, 0.07%
01/14/2019, 0.53%, 0.53%, -0.08%
01/15/2019, 0.6%, 0.6%, 0.06%
01/16/2019, 0.65%, 0.65%, 0.04%
01/17/2019, 0.76%, 0.76%, 0.1%
01/18/2019, 0.79%, 0.79%, 0.02%
01/22/2019, 0.73%, 0.73%, -0.05%
01/23/2019, 0.84%, 0.84%, 0.11%
01/24/2019, 1.04%, 1.04%, 0.2%
01/25/2019, 1.11%, 1.11%, 0.07%
01/28/2019, 1%, 1%, -0.1%
01/29/2019, 1.16%, 1.16%, 0.15%
01/30/2019, 1.46%, 1.46%, 0.29%
01/31/2019, 1.91%, 1.91%, 0.44%
02/01/2019, 1.68%, -0.23%, -0.23%
02/04/2019, 1.7%, -0.22%, 0.01%
02/05/2019, 1.95%, 0.02%, 0.24%
02/06/2019, 1.91%, -0.02%, -0.04%
02/07/2019, 1.91%, 0%, 0.02%
02/08/2019, 1.99%, 0.08%, 0.08%
02/11/2019, 1.93%, 0.02%, -0.07%
02/12/2019, 2.05%, 0.12%, 0.11%
02/13/2019, 1.93%, -0%, -0.13%
02/14/2019, 2.07%, 0.14%, 0.14%
02/15/2019, 2.32%, 0.38%, 0.24%
02/19/2019, 2.44%, 0.5%, 0.12%
02/20/2019, 2.41%, 0.46%, -0.04%
02/21/2019, 2.19%, 0.24%, -0.21%
02/22/2019, 2.46%, 0.51%, 0.26%
02/25/2019, 2.41%, 0.46%, -0.05%
02/26/2019, 2.56%, 0.61%, 0.15%
02/27/2019, 2.31%, 0.36%, -0.25%
02/28/2019, 2.18%, 0.23%, -0.13%
03/01/2019, 2.04%, -0.15%, -0.15%
03/04/2019, 2.14%, -0.05%, 0.1%
03/05/2019, 2.2%, 0.02%, 0.07%
03/06/2019, 2.17%, -0%, -0.02%
03/07/2019, 2.27%, 0.11%, 0.11%
03/08/2019, 2.23%, 0.08%, -0.04%
03/11/2019, 2.46%, 0.28%, 0.21%
03/12/2019, 2.67%, 0.49%, 0.2%
03/13/2019, 2.78%, 0.58%, 0.1%
03/14/2019, 2.59%, 0.4%, -0.18%
03/15/2019, 2.85%, 0.65%, 0.24%
03/18/2019, 2.93%, 0.72%, 0.07%
03/19/2019, 2.92%, 0.71%, -0.01%
03/20/2019, 3.2%, 0.99%, 0.28%
03/21/2019, 3.35%, 1.13%, 0.14%
03/22/2019, 3.33%, 1.15%, 0.03%
03/25/2019, 3.48%, 1.3%, 0.15%
03/26/2019, 3.61%, 1.41%, 0.11%
03/27/2019, 3.7%, 1.51%, 0.1%
03/28/2019, 3.76%, 1.56%, 0.05%
03/29/2019, 3.78%, 1.58%, 0.01%
04/01/2019, 3.65%, -0.14%, -0.14%
04/02/2019, 3.73%, -0.06%, 0.08%
04/03/2019, 3.63%, -0.17%, -0.11%
04/04/2019, 3.66%, -0.15%, 0.02%
04/05/2019, 3.82%, 0.01%, 0.15%
04/08/2019, 3.75%, -0.06%, -0.07%
04/09/2019, 3.73%, -0.07%, -0.01%
04/10/2019, 3.97%, 0.16%, 0.23%
04/11/2019, 3.8%, -0.01%, -0.17%
04/12/2019, 3.75%, -0.07%, -0.06%
04/15/2019, 3.82%, -0%, 0.07%
04/16/2019, 3.67%, -0.15%, -0.15%
04/17/2019, 3.62%, -0.19%, -0.04%
04/18/2019, 3.8%, -0.02%, 0.17%
04/22/2019, 3.65%, -0.17%, -0.16%
04/23/2019, 3.87%, 0.04%, 0.2%
04/24/2019, 3.98%, 0.15%, 0.11%
04/25/2019, 3.96%, 0.13%, -0.02%
04/26/2019, 4.21%, 0.37%, 0.24%
04/29/2019, 4.08%, 0.23%, -0.13%
04/30/2019, 4.25%, 0.4%, 0.17%
05/01/2019, 4.12%, -0.11%, -0.11%
05/02/2019, 3.93%, -0.29%, -0.18%
05/03/2019, 4.19%, -0.06%, 0.23%
05/06/2019, 4.18%, -0.06%, 0%
05/07/2019, 4.06%, -0.14%, -0.08%
05/08/2019, 3.87%, -0.33%, -0.18%
05/09/2019, 3.97%, -0.22%, 0.1%
05/10/2019, 3.95%, -0.24%, -0.02%
05/13/2019, 3.78%, -0.36%, -0.12%
