Date, YTD, MTD, Day
01/03/2017, 0.19%, 0.19%, 0.19%
01/04/2017, 0.48%, 0.48%, 0.29%
01/05/2017, 0.94%, 0.94%, 0.45%
01/06/2017, 0.65%, 0.65%, -0.29%
01/09/2017, 0.77%, 0.77%, 0.13%
01/10/2017, 0.74%, 0.74%, -0.03%
01/11/2017, 0.94%, 0.94%, 0.19%
01/12/2017, 0.92%, 0.92%, -0.02%
01/13/2017, 0.86%, 0.86%, -0.06%
01/17/2017, 1.05%, 1.05%, 0.19%
01/18/2017, 0.61%, 0.61%, -0.43%
01/19/2017, 0.41%, 0.41%, -0.21%
01/20/2017, 0.57%, 0.57%, 0.16%
01/23/2017, 0.78%, 0.78%, 0.22%
01/24/2017, 0.74%, 0.74%, -0.04%
01/25/2017, 0.75%, 0.75%, 0%
01/26/2017, 0.77%, 0.77%, 0.02%
01/27/2017, 0.81%, 0.81%, 0.04%
01/30/2017, 0.63%, 0.63%, -0.17%
01/31/2017, 0.8%, 0.8%, 0.17%
02/01/2017, 0.71%, -0.09%, -0.09%
02/02/2017, 0.73%, -0.07%, 0.02%
02/03/2017, 0.96%, 0.15%, 0.23%
02/06/2017, 1.08%, 0.27%, 0.12%
02/07/2017, 1.12%, 0.31%, 0.05%
02/08/2017, 1.38%, 0.58%, 0.26%
02/09/2017, 1.24%, 0.43%, -0.14%
02/10/2017, 1.34%, 0.52%, 0.09%
02/13/2017, 1.4%, 0.58%, 0.05%
02/14/2017, 1.31%, 0.49%, -0.09%
02/15/2017, 1.29%, 0.47%, -0.02%
02/16/2017, 1.5%, 0.68%, 0.21%
02/17/2017, 1.56%, 0.74%, 0.06%
02/21/2017, 1.7%, 0.87%, 0.13%
02/22/2017, 1.75%, 0.93%, 0.06%
02/23/2017, 1.83%, 1%, 0.08%
02/24/2017, 2.03%, 1.21%, 0.21%
02/27/2017, 1.83%, 1.01%, -0.2%
02/28/2017, 1.82%, 1%, -0%
03/01/2017, 1.71%, -0.13%, -0.13%
03/02/2017, 1.45%, -0.38%, -0.24%
03/03/2017, 1.52%, -0.31%, 0.06%
03/06/2017, 1.36%, -0.46%, -0.15%
03/07/2017, 1.22%, -0.6%, -0.14%
03/08/2017, 0.92%, -0.89%, -0.3%
03/09/2017, 0.71%, -1.1%, -0.21%
03/10/2017, 0.92%, -0.9%, 0.2%
03/13/2017, 0.87%, -0.95%, -0.05%
03/14/2017, 0.82%, -1%, -0.04%
03/15/2017, 1.49%, -0.35%, 0.65%
03/16/2017, 1.49%, -0.35%, -0.01%
03/17/2017, 1.64%, -0.2%, 0.16%
03/20/2017, 1.77%, -0.07%, 0.13%
03/21/2017, 1.65%, -0.17%, -0.1%
03/22/2017, 1.74%, -0.09%, 0.08%
03/23/2017, 1.59%, -0.24%, -0.15%
03/24/2017, 1.68%, -0.15%, 0.09%
03/27/2017, 1.85%, 0.02%, 0.16%
03/28/2017, 1.79%, -0.05%, -0.07%
03/29/2017, 1.96%, 0.12%, 0.17%
03/30/2017, 1.82%, -0.02%, -0.14%
03/31/2017, 1.89%, 0.06%, 0.08%
04/03/2017, 2.06%, 0.17%, 0.17%
04/04/2017, 2.01%, 0.12%, -0.05%
04/05/2017, 2%, 0.11%, -0%
04/06/2017, 2.02%, 0.13%, 0.02%
04/07/2017, 1.78%, -0.1%, -0.23%
04/10/2017, 1.86%, -0.02%, 0.08%
04/11/2017, 2.17%, 0.29%, 0.31%
04/12/2017, 2.27%, 0.38%, 0.09%
04/13/2017, 2.24%, 0.37%, -0.01%
04/17/2017, 2.38%, 0.49%, 0.13%
04/18/2017, 2.56%, 0.67%, 0.18%
04/19/2017, 2.34%, 0.47%, -0.21%
04/20/2017, 2.41%, 0.52%, 0.06%
04/21/2017, 2.36%, 0.47%, -0.05%
04/24/2017, 2.63%, 0.72%, 0.25%
04/25/2017, 2.61%, 0.69%, -0.03%
04/26/2017, 2.66%, 0.74%, 0.05%
04/27/2017, 2.73%, 0.8%, 0.07%
04/28/2017, 2.75%, 0.83%, 0.03%
05/01/2017, 2.66%, -0.09%, -0.09%
05/02/2017, 2.83%, 0.07%, 0.16%
05/03/2017, 2.68%, -0.07%, -0.14%
05/04/2017, 2.68%, -0.09%, -0.02%
05/05/2017, 2.85%, 0.08%, 0.16%
05/08/2017, 2.66%, -0.11%, -0.19%
05/09/2017, 2.63%, -0.13%, -0.02%
05/10/2017, 2.63%, -0.15%, -0.01%
05/11/2017, 2.65%, -0.12%, 0.03%
05/12/2017, 2.96%, 0.18%, 0.3%
05/15/2017, 3.04%, 0.25%, 0.07%
05/16/2017, 3.19%, 0.39%, 0.14%
05/17/2017, 3.2%, 0.43%, 0.05%
05/18/2017, 3.13%, 0.36%, -0.07%
05/19/2017, 3.38%, 0.59%, 0.23%
05/22/2017, 3.42%, 0.63%, 0.04%
05/23/2017, 3.3%, 0.5%, -0.13%
05/24/2017, 3.5%, 0.7%, 0.2%
05/25/2017, 3.58%, 0.77%, 0.07%
05/26/2017, 3.56%, 0.75%, -0.02%
05/30/2017, 3.65%, 0.85%, 0.1%
05/31/2017, 3.65%, 0.85%, -0%
06/01/2017, 3.86%, 0.19%, 0.19%
06/02/2017, 4.24%, 0.55%, 0.36%
06/05/2017, 4.11%, 0.43%, -0.12%
06/06/2017, 4.18%, 0.5%, 0.08%
06/07/2017, 4.05%, 0.37%, -0.13%
06/08/2017, 3.99%, 0.31%, -0.06%
06/09/2017, 3.87%, 0.2%, -0.11%
06/12/2017, 3.8%, 0.14%, -0.06%
06/13/2017, 3.98%, 0.3%, 0.15%
06/14/2017, 4.22%, 0.54%, 0.25%
06/15/2017, 3.99%, 0.33%, -0.21%
06/16/2017, 4.07%, 0.4%, 0.07%
06/19/2017, 4.19%, 0.5%, 0.1%
06/20/2017, 3.89%, 0.24%, -0.25%
06/21/2017, 3.87%, 0.23%, -0.01%
06/22/2017, 3.89%, 0.25%, 0.02%
06/23/2017, 4.03%, 0.38%, 0.13%
06/26/2017, 4.08%, 0.42%, 0.04%
06/27/2017, 3.75%, 0.1%, -0.32%
06/28/2017, 3.97%, 0.31%, 0.21%
06/29/2017, 3.55%, -0.1%, -0.4%
06/30/2017, 3.5%, -0.15%, -0.05%
07/03/2017, 3.4%, -0.1%, -0.1%
07/05/2017, 3.4%, -0.1%, -0%
07/06/2017, 3.13%, -0.35%, -0.25%
07/07/2017, 3.16%, -0.33%, 0.02%
07/10/2017, 3.2%, -0.29%, 0.03%
07/11/2017, 3.31%, -0.19%, 0.1%
07/12/2017, 3.75%, 0.23%, 0.42%
07/13/2017, 3.7%, 0.17%, -0.06%
