Date, YTD, MTD, Day
01/02/2020, 0.51%, 0.51%, 0.51%
01/03/2020, 0.44%, 0.44%, -0.06%
01/06/2020, 0.45%, 0.45%, 0%
01/07/2020, 0.27%, 0.27%, -0.18%
01/08/2020, 0.26%, 0.26%, -0.01%
01/09/2020, 0.54%, 0.54%, 0.28%
01/10/2020, 0.56%, 0.56%, 0.03%
01/13/2020, 0.8%, 0.8%, 0.24%
01/14/2020, 0.89%, 0.89%, 0.09%
01/15/2020, 0.97%, 0.97%, 0.08%
01/16/2020, 1.17%, 1.17%, 0.2%
01/17/2020, 1.24%, 1.24%, 0.07%
01/21/2020, 1.16%, 1.16%, -0.08%
01/22/2020, 1.27%, 1.27%, 0.1%
01/23/2020, 1.33%, 1.33%, 0.06%
01/24/2020, 1.16%, 1.16%, -0.16%
01/27/2020, 0.66%, 0.66%, -0.5%
01/28/2020, 0.89%, 0.89%, 0.23%
01/29/2020, 1.01%, 1.01%, 0.12%
01/30/2020, 0.98%, 0.98%, -0.03%
01/31/2020, 0.46%, 0.46%, -0.52%
02/03/2020, 0.68%, 0.22%, 0.22%
02/04/2020, 1.1%, 0.66%, 0.43%
02/05/2020, 1.3%, 0.86%, 0.2%
02/06/2020, 1.5%, 1.06%, 0.19%
02/07/2020, 1.42%, 0.98%, -0.07%
02/10/2020, 1.65%, 1.21%, 0.22%
02/11/2020, 1.74%, 1.31%, 0.09%
02/12/2020, 1.87%, 1.44%, 0.12%
02/13/2020, 1.81%, 1.38%, -0.06%
02/14/2020, 1.88%, 1.44%, 0.06%
02/18/2020, 1.8%, 1.35%, -0.08%
02/19/2020, 2.01%, 1.57%, 0.21%
02/20/2020, 1.89%, 1.44%, -0.12%
02/21/2020, 1.75%, 1.29%, -0.14%
02/24/2020, 0.58%, 0.1%, -1.15%
02/25/2020, -0.21%, -0.7%, -0.81%
02/26/2020, -0.41%, -0.9%, -0.2%
02/27/2020, -1.59%, -2.1%, -1.25%
02/28/2020, -1.54%, -2.07%, 0.01%
03/02/2020, -0.58%, 1.07%, 1.07%
03/03/2020, -0.79%, 0.78%, -0.27%
03/04/2020, 0.32%, 2.01%, 1.22%
03/05/2020, -0.37%, 1.21%, -0.75%
03/06/2020, -0.55%, 0.95%, -0.26%
03/09/2020, -3.44%, -2.22%, -3.18%
03/10/2020, -2.95%, -1.58%, 0.78%
03/11/2020, -4.93%, -3.7%, -2.2%
03/12/2020, -8.84%, -7.92%, -4.58%
03/13/2020, -7.01%, -5.87%, 2.56%
03/16/2020, -10.09%, -9.32%, -3.97%
03/17/2020, -9.76%, -8.82%, 0.9%
03/18/2020, -12.46%, -11.67%, -3.3%
03/19/2020, -12.73%, -11.9%, -0.18%
03/20/2020, -12.55%, -11.8%, -0.04%
03/23/2020, -12.76%, -12.1%, -0.53%
03/24/2020, -10.41%, -9.52%, 3.49%
03/25/2020, -9.58%, -8.63%, 1.07%
03/26/2020, -7.59%, -6.5%, 2.53%
03/27/2020, -8.09%, -7.12%, -0.79%
03/30/2020, -7.37%, -6.33%, 0.94%
03/31/2020, -7.58%, -6.57%, -0.29%
04/01/2020, -8.7%, -1.48%, -1.48%
04/02/2020, -8.09%, -0.72%, 0.79%
04/03/2020, -8.64%, -1.43%, -0.73%
04/06/2020, -6.89%, 0.85%, 2.37%
04/07/2020, -6.79%, 0.98%, 0.13%
04/08/2020, -6.04%, 1.97%, 0.96%
04/09/2020, -5.18%, 2.96%, 0.96%
04/13/2020, -5.32%, 2.74%, -0.2%
04/14/2020, -4.38%, 3.92%, 1.12%
04/15/2020, -4.91%, 3.12%, -0.72%
04/16/2020, -4.74%, 3.31%, 0.18%
04/17/2020, -4.03%, 4.28%, 0.91%
04/20/2020, -4.44%, 3.73%, -0.5%
04/21/2020, -5.29%, 2.62%, -1.03%
04/22/2020, -4.68%, 3.43%, 0.77%
04/23/2020, -4.62%, 3.49%, 0.06%
04/24/2020, -4.26%, 3.93%, 0.42%
04/27/2020, -3.98%, 4.38%, 0.41%
04/28/2020, -3.76%, 4.61%, 0.23%
04/29/2020, -2.78%, 5.86%, 1.15%
04/30/2020, -3.35%, 5.16%, -0.64%
05/01/2020, -4.16%, -0.94%, -0.94%
05/04/2020, -4.21%, -1%, -0.06%
05/05/2020, -4.01%, -0.76%, 0.26%
05/06/2020, -4.42%, -1.19%, -0.44%
05/07/2020, -3.8%, -0.51%, 0.69%
05/08/2020, -3.43%, -0.03%, 0.49%
