Date, YTD, MTD, Day
01/03/2017, 0.31%, 0.31%, 0.31%
01/04/2017, 0.71%, 0.71%, 0.4%
01/05/2017, 1.06%, 1.06%, 0.35%
01/06/2017, 0.87%, 0.87%, -0.18%
01/09/2017, 0.9%, 0.9%, 0.03%
01/10/2017, 0.9%, 0.9%, 0%
01/11/2017, 1.12%, 1.12%, 0.22%
01/12/2017, 1.06%, 1.06%, -0.06%
01/13/2017, 1.07%, 1.07%, 0.01%
01/17/2017, 1.14%, 1.14%, 0.07%
01/18/2017, 0.83%, 0.83%, -0.31%
01/19/2017, 0.58%, 0.58%, -0.24%
01/20/2017, 0.78%, 0.78%, 0.19%
01/23/2017, 0.91%, 0.91%, 0.13%
01/24/2017, 1.04%, 1.04%, 0.12%
01/25/2017, 1.21%, 1.21%, 0.16%
01/26/2017, 1.2%, 1.2%, -0.01%
01/27/2017, 1.2%, 1.2%, 0%
01/30/2017, 0.92%, 0.92%, -0.27%
01/31/2017, 1.07%, 1.07%, 0.15%
02/01/2017, 1%, -0.07%, -0.07%
02/02/2017, 1.03%, -0.04%, 0.03%
02/03/2017, 1.38%, 0.3%, 0.34%
02/06/2017, 1.41%, 0.34%, 0.04%
02/07/2017, 1.44%, 0.36%, 0.03%
02/08/2017, 1.67%, 0.59%, 0.23%
02/09/2017, 1.69%, 0.61%, 0.02%
02/10/2017, 1.85%, 0.77%, 0.15%
02/13/2017, 2%, 0.91%, 0.14%
02/14/2017, 2.01%, 0.92%, 0%
02/15/2017, 2.1%, 1%, 0.08%
02/16/2017, 2.24%, 1.15%, 0.15%
02/17/2017, 2.32%, 1.23%, 0.08%
02/21/2017, 2.55%, 1.45%, 0.22%
02/22/2017, 2.57%, 1.47%, 0.02%
02/23/2017, 2.63%, 1.53%, 0.06%
02/24/2017, 2.8%, 1.71%, 0.18%
02/27/2017, 2.68%, 1.58%, -0.12%
02/28/2017, 2.59%, 1.5%, -0.08%
03/01/2017, 2.79%, 0.17%, 0.17%
03/02/2017, 2.44%, -0.17%, -0.33%
03/03/2017, 2.51%, -0.1%, 0.07%
03/06/2017, 2.31%, -0.29%, -0.19%
03/07/2017, 2.13%, -0.47%, -0.18%
03/08/2017, 1.83%, -0.76%, -0.29%
03/09/2017, 1.66%, -0.92%, -0.17%
03/10/2017, 1.91%, -0.69%, 0.23%
03/13/2017, 1.9%, -0.7%, -0.01%
03/14/2017, 1.79%, -0.8%, -0.11%
03/15/2017, 2.53%, -0.09%, 0.72%
03/16/2017, 2.51%, -0.1%, -0.02%
03/17/2017, 2.63%, 0.01%, 0.12%
03/20/2017, 2.69%, 0.07%, 0.06%
03/21/2017, 2.32%, -0.27%, -0.34%
03/22/2017, 2.42%, -0.18%, 0.09%
03/23/2017, 2.2%, -0.38%, -0.2%
03/24/2017, 2.27%, -0.32%, 0.06%
03/27/2017, 2.4%, -0.19%, 0.12%
03/28/2017, 2.5%, -0.1%, 0.09%
03/29/2017, 2.67%, 0.06%, 0.17%
03/30/2017, 2.61%, 0%, -0.06%
03/31/2017, 2.63%, 0.03%, 0.03%
04/03/2017, 2.72%, 0.09%, 0.09%
04/04/2017, 2.68%, 0.06%, -0.03%
04/05/2017, 2.6%, -0.02%, -0.08%
04/06/2017, 2.67%, 0.04%, 0.07%
04/07/2017, 2.46%, -0.16%, -0.2%
04/10/2017, 2.54%, -0.08%, 0.08%
04/11/2017, 2.8%, 0.17%, 0.25%
04/12/2017, 2.78%, 0.16%, -0.01%
04/13/2017, 2.62%, 0.02%, -0.15%
04/17/2017, 2.91%, 0.29%, 0.28%
04/18/2017, 2.99%, 0.38%, 0.09%
04/19/2017, 2.8%, 0.19%, -0.19%
04/20/2017, 3.02%, 0.39%, 0.2%
04/21/2017, 2.92%, 0.29%, -0.09%
04/24/2017, 3.38%, 0.72%, 0.43%
04/25/2017, 3.51%, 0.84%, 0.11%
04/26/2017, 3.55%, 0.87%, 0.04%
04/27/2017, 3.61%, 0.94%, 0.06%
04/28/2017, 3.57%, 0.9%, -0.04%
05/01/2017, 3.54%, -0.03%, -0.03%
05/02/2017, 3.7%, 0.12%, 0.15%
05/03/2017, 3.54%, -0.04%, -0.16%
05/04/2017, 3.54%, -0.04%, -0%
05/05/2017, 3.79%, 0.19%, 0.23%
05/08/2017, 3.61%, 0.02%, -0.17%
05/09/2017, 3.58%, -0.01%, -0.03%
05/10/2017, 3.62%, 0.02%, 0.03%
05/11/2017, 3.58%, -0%, -0.03%
05/12/2017, 3.8%, 0.21%, 0.22%
05/15/2017, 3.98%, 0.38%, 0.16%
05/16/2017, 4.1%, 0.49%, 0.11%
05/17/2017, 3.73%, 0.16%, -0.32%
05/18/2017, 3.74%, 0.16%, 0.01%
05/19/2017, 4.09%, 0.49%, 0.33%
05/22/2017, 4.24%, 0.63%, 0.13%
05/23/2017, 4.17%, 0.56%, -0.07%
05/24/2017, 4.39%, 0.77%, 0.21%
05/25/2017, 4.53%, 0.9%, 0.13%
05/26/2017, 4.51%, 0.88%, -0.02%
05/30/2017, 4.55%, 0.93%, 0.04%
05/31/2017, 4.55%, 0.92%, -0%
06/01/2017, 4.91%, 0.33%, 0.33%
06/02/2017, 5.31%, 0.7%, 0.37%
06/05/2017, 5.16%, 0.57%, -0.14%
06/06/2017, 5.16%, 0.57%, 0.01%
06/07/2017, 5.08%, 0.5%, -0.08%
06/08/2017, 5.06%, 0.47%, -0.02%
06/09/2017, 4.95%, 0.37%, -0.1%
06/12/2017, 4.87%, 0.3%, -0.07%
06/13/2017, 5.13%, 0.54%, 0.23%
06/14/2017, 5.29%, 0.7%, 0.17%
06/15/2017, 5.04%, 0.47%, -0.23%
06/16/2017, 5.11%, 0.53%, 0.06%
06/19/2017, 5.38%, 0.78%, 0.24%
06/20/2017, 4.87%, 0.32%, -0.45%
06/21/2017, 4.84%, 0.29%, -0.03%
06/22/2017, 4.86%, 0.31%, 0.02%
06/23/2017, 5.02%, 0.46%, 0.15%
06/26/2017, 5.08%, 0.51%, 0.05%
06/27/2017, 4.65%, 0.11%, -0.4%
06/28/2017, 5.03%, 0.46%, 0.35%
06/29/2017, 4.51%, -0.03%, -0.49%
06/30/2017, 4.5%, -0.05%, -0.01%
07/03/2017, 4.48%, -0.02%, -0.02%
07/05/2017, 4.49%, -0.01%, 0.01%
07/06/2017, 4.08%, -0.4%, -0.38%
07/07/2017, 4.24%, -0.26%, 0.14%
07/10/2017, 4.28%, -0.22%, 0.03%
07/11/2017, 4.37%, -0.14%, 0.09%
07/12/2017, 4.89%, 0.36%, 0.49%
07/13/2017, 4.9%, 0.35%, -0.01%
07/14/2017, 5.2%, 0.63%, 0.28%
07/17/2017, 5.25%, 0.68%, 0.05%
07/18/2017, 5.45%, 0.87%, 0.19%
07/19/2017, 5.7%, 1.11%, 0.23%
07/20/2017, 5.73%, 1.13%, 0.02%
07/21/2017, 5.79%, 1.19%, 0.06%
07/24/2017, 5.7%, 1.11%, -0.08%
07/25/2017, 5.6%, 1%, -0.11%
07/26/2017, 5.76%, 1.15%, 0.16%
07/27/2017, 5.64%, 1.04%, -0.11%
07/28/2017, 5.65%, 1.05%, 0.01%
07/31/2017, 5.65%, 1.05%, -0%
08/01/2017, 5.95%, 0.29%, 0.29%
08/02/2017, 5.88%, 0.22%, -0.07%
08/03/2017, 5.92%, 0.26%, 0.04%
08/04/2017, 5.89%, 0.22%, -0.04%
08/07/2017, 5.96%, 0.29%, 0.07%
08/08/2017, 5.79%, 0.13%, -0.16%
08/09/2017, 5.75%, 0.1%, -0.03%
08/10/2017, 5.16%, -0.42%, -0.52%
08/11/2017, 5.24%, -0.34%, 0.08%
08/14/2017, 5.54%, -0.08%, 0.26%
08/15/2017, 5.43%, -0.19%, -0.11%
08/16/2017, 5.63%, 0%, 0.19%
08/17/2017, 5.14%, -0.43%, -0.43%
08/18/2017, 5.12%, -0.46%, -0.03%
