Date,Price
01/04/2016,$10.66
01/05/2016,$10.65
01/06/2016,$10.69
01/07/2016,$10.70
01/08/2016,$10.72
01/11/2016,$10.69
01/12/2016,$10.72
01/13/2016,$10.74
01/14/2016,$10.72
01/15/2016,$10.74
01/19/2016,$10.73
01/20/2016,$10.74
01/21/2016,$10.73
01/22/2016,$10.72
01/25/2016,$10.73
01/26/2016,$10.73
01/27/2016,$10.73
01/28/2016,$10.74
01/29/2016,$10.77
02/01/2016,$10.75
02/02/2016,$10.80
02/03/2016,$10.78
02/04/2016,$10.79
02/05/2016,$10.79
02/08/2016,$10.84
02/09/2016,$10.83
02/10/2016,$10.85
02/11/2016,$10.86
02/12/2016,$10.81
02/16/2016,$10.79
02/17/2016,$10.78
02/18/2016,$10.81
02/19/2016,$10.81
02/22/2016,$10.81
02/23/2016,$10.82
02/24/2016,$10.82
02/25/2016,$10.84
02/26/2016,$10.81
02/29/2016,$10.82
03/01/2016,$10.78
03/02/2016,$10.78
03/03/2016,$10.80
03/04/2016,$10.78
03/07/2016,$10.77
03/08/2016,$10.81
03/09/2016,$10.79
03/10/2016,$10.77
03/11/2016,$10.76
03/14/2016,$10.77
03/15/2016,$10.77
03/16/2016,$10.81
03/17/2016,$10.82
03/18/2016,$10.84
03/21/2016,$10.82
03/22/2016,$10.81
03/23/2016,$10.85
03/24/2016,$10.84
03/28/2016,$10.84
03/29/2016,$10.89
03/30/2016,$10.88
03/31/2016,$10.90
04/01/2016,$10.91
04/04/2016,$10.91
04/05/2016,$10.94
04/06/2016,$10.92
04/07/2016,$10.95
04/08/2016,$10.94
04/11/2016,$10.94
04/12/2016,$10.92
04/13/2016,$10.93
04/14/2016,$10.91
04/15/2016,$10.94
04/18/2016,$10.93
04/19/2016,$10.93
04/20/2016,$10.90
04/21/2016,$10.89
04/22/2016,$10.88
04/25/2016,$10.88
04/26/2016,$10.86
04/27/2016,$10.89
04/28/2016,$10.92
04/29/2016,$10.92
05/02/2016,$10.90
05/03/2016,$10.93
05/04/2016,$10.94
05/05/2016,$10.96
05/06/2016,$10.94
05/09/2016,$10.95
05/10/2016,$10.95
05/11/2016,$10.96
05/12/2016,$10.95
05/13/2016,$10.97
05/16/2016,$10.94
05/17/2016,$10.93
05/18/2016,$10.88
05/19/2016,$10.89
05/20/2016,$10.89
05/23/2016,$10.89
05/24/2016,$10.88
05/25/2016,$10.87
05/26/2016,$10.90
05/27/2016,$10.88
05/31/2016,$10.90
06/01/2016,$10.90
06/02/2016,$10.92
06/03/2016,$10.98
06/06/2016,$10.96
06/07/2016,$10.97
06/08/2016,$10.98
06/09/2016,$10.99
06/10/2016,$11.01
06/13/2016,$11.02
06/14/2016,$11.01
06/15/2016,$11.03
06/16/2016,$11.03
06/17/2016,$11.02
06/20/2016,$10.99
06/21/2016,$10.98
06/22/2016,$10.99
06/23/2016,$10.96
06/24/2016,$11.03
06/27/2016,$11.09
06/28/2016,$11.09
06/29/2016,$11.07
06/30/2016,$11.09
07/01/2016,$11.12
07/05/2016,$11.16
07/06/2016,$11.16
07/07/2016,$11.16
07/08/2016,$11.18
07/11/2016,$11.15
07/12/2016,$11.11
07/13/2016,$11.14
07/14/2016,$11.11
07/15/2016,$11.08
07/18/2016,$11.08
07/19/2016,$11.10
07/20/2016,$11.08
07/21/2016,$11.09
07/22/2016,$11.09
07/25/2016,$11.08
07/26/2016,$11.08
07/27/2016,$11.12
07/28/2016,$11.11
07/29/2016,$11.14
08/01/2016,$11.12
08/02/2016,$11.09
08/03/2016,$11.09
08/04/2016,$11.12
08/05/2016,$11.07
08/08/2016,$11.08
08/09/2016,$11.11
08/10/2016,$11.12
08/11/2016,$11.09
08/12/2016,$11.12
08/15/2016,$11.09
08/16/2016,$11.09
08/17/2016,$11.10
08/18/2016,$11.11
08/19/2016,$11.09
08/22/2016,$11.11
08/23/2016,$11.11
08/24/2016,$11.11
08/25/2016,$11.10
08/26/2016,$11.07
08/29/2016,$11.11
08/30/2016,$11.10
08/31/2016,$11.10
09/01/2016,$11.10
09/02/2016,$11.08
09/06/2016,$11.12
09/07/2016,$11.12
09/08/2016,$11.08
09/09/2016,$11.03
09/12/2016,$11.03
09/13/2016,$11.00
09/14/2016,$11.01
09/15/2016,$11.01
09/16/2016,$11.02
09/19/2016,$11.01
09/20/2016,$11.02
09/21/2016,$11.04
09/22/2016,$11.06
09/23/2016,$11.06
09/26/2016,$11.08
09/27/2016,$11.09
09/28/2016,$11.09
09/29/2016,$11.10
09/30/2016,$11.07
10/03/2016,$11.06
10/04/2016,$11.03
10/05/2016,$11.02
10/06/2016,$11.00
10/07/2016,$11.01
10/10/2016,$10.98
10/11/2016,$10.98
10/12/2016,$10.99
10/13/2016,$11.00
10/14/2016,$10.97
10/17/2016,$10.99
10/18/2016,$11.00
10/19/2016,$11.01
10/20/2016,$11.01
10/21/2016,$11.01
10/24/2016,$11.00
10/25/2016,$11.00
10/26/2016,$10.98
10/27/2016,$10.95
10/28/2016,$10.95
10/31/2016,$10.96
11/01/2016,$10.96
11/02/2016,$10.97
11/03/2016,$10.96
11/04/2016,$10.98
11/07/2016,$10.95
11/08/2016,$10.93
11/09/2016,$10.82
11/10/2016,$10.78
11/11/2016,$10.76
11/14/2016,$10.72
11/15/2016,$10.73
11/16/2016,$10.75
11/17/2016,$10.71
11/18/2016,$10.68
11/21/2016,$10.68
11/22/2016,$10.68
11/23/2016,$10.66
11/25/2016,$10.65
11/28/2016,$10.69
11/29/2016,$10.70
11/30/2016,$10.65
12/01/2016,$10.63
12/02/2016,$10.66
12/05/2016,$10.65
12/06/2016,$10.66
12/07/2016,$10.69
12/08/2016,$10.66
12/09/2016,$10.62
12/12/2016,$10.62
12/13/2016,$10.63
12/14/2016,$10.57
12/15/2016,$10.55
12/16/2016,$10.56
12/19/2016,$10.59
12/20/2016,$10.58
12/21/2016,$10.59
12/22/2016,$10.59
12/23/2016,$10.59
12/27/2016,$10.58
12/28/2016,$10.61
12/29/2016,$10.63
12/30/2016,$10.65
