Date,Price
01/02/2009,$10.13
01/05/2009,$10.13
01/06/2009,$10.17
01/07/2009,$10.18
01/08/2009,$10.20
01/09/2009,$10.22
01/12/2009,$10.24
01/13/2009,$10.24
01/14/2009,$10.26
01/15/2009,$10.25
01/16/2009,$10.23
01/20/2009,$10.19
01/21/2009,$10.13
01/22/2009,$10.12
01/23/2009,$10.11
01/26/2009,$10.11
01/27/2009,$10.15
01/28/2009,$10.11
01/29/2009,$10.07
01/30/2009,$10.07
02/02/2009,$10.11
02/03/2009,$10.07
02/04/2009,$10.05
02/05/2009,$10.06
02/06/2009,$10.04
02/09/2009,$10.04
02/10/2009,$10.10
02/11/2009,$10.13
02/12/2009,$10.12
02/13/2009,$10.08
02/17/2009,$10.13
02/18/2009,$10.10
02/19/2009,$10.06
02/20/2009,$10.08
02/23/2009,$10.07
02/24/2009,$10.06
02/25/2009,$10.01
02/26/2009,$10.01
02/27/2009,$9.99
03/02/2009,$10.03
03/03/2009,$10.02
03/04/2009,$9.98
03/05/2009,$10.03
03/06/2009,$10.01
03/09/2009,$9.99
03/10/2009,$9.96
03/11/2009,$9.98
03/12/2009,$9.99
03/13/2009,$10.00
03/16/2009,$9.98
03/17/2009,$9.97
03/18/2009,$10.09
03/19/2009,$10.09
03/20/2009,$10.08
03/23/2009,$10.07
03/24/2009,$10.06
03/25/2009,$10.06
03/26/2009,$10.08
03/27/2009,$10.08
03/30/2009,$10.09
03/31/2009,$10.10
04/01/2009,$10.11
04/02/2009,$10.09
04/03/2009,$10.05
04/06/2009,$10.05
04/07/2009,$10.06
04/08/2009,$10.09
04/09/2009,$10.07
04/13/2009,$10.10
04/14/2009,$10.13
04/15/2009,$10.14
04/16/2009,$10.12
04/17/2009,$10.09
04/20/2009,$10.12
04/21/2009,$10.11
04/22/2009,$10.09
04/23/2009,$10.11
04/24/2009,$10.09
04/27/2009,$10.13
04/28/2009,$10.11
04/29/2009,$10.09
04/30/2009,$10.10
05/01/2009,$10.09
05/04/2009,$10.10
05/05/2009,$10.11
05/06/2009,$10.13
05/07/2009,$10.10
05/08/2009,$10.11
05/11/2009,$10.15
05/12/2009,$10.16
05/13/2009,$10.19
05/14/2009,$10.18
05/15/2009,$10.18
05/18/2009,$10.15
05/19/2009,$10.15
05/20/2009,$10.18
05/21/2009,$10.15
05/22/2009,$10.14
05/26/2009,$10.11
05/27/2009,$10.06
05/28/2009,$10.08
05/29/2009,$10.15
06/01/2009,$10.08
06/02/2009,$10.10
06/03/2009,$10.14
06/04/2009,$10.09
06/05/2009,$10.02
06/08/2009,$10.00
06/09/2009,$10.02
06/10/2009,$9.99
06/11/2009,$10.02
06/12/2009,$10.06
06/15/2009,$10.09
06/16/2009,$10.12
06/17/2009,$10.12
06/18/2009,$10.05
06/19/2009,$10.08
06/22/2009,$10.11
06/23/2009,$10.12
06/24/2009,$10.10
06/25/2009,$10.16
06/26/2009,$10.17
06/29/2009,$10.18
06/30/2009,$10.17
07/01/2009,$10.17
07/02/2009,$10.19
07/06/2009,$10.19
07/07/2009,$10.21
07/08/2009,$10.26
07/09/2009,$10.23
07/10/2009,$10.26
07/13/2009,$10.24
07/14/2009,$10.22
07/15/2009,$10.16
07/16/2009,$10.20
07/17/2009,$10.17
07/20/2009,$10.19
07/21/2009,$10.25
07/22/2009,$10.23
07/23/2009,$10.17
07/24/2009,$10.19
07/27/2009,$10.17
07/28/2009,$10.19
07/29/2009,$10.20
07/30/2009,$10.23
07/31/2009,$10.28
08/03/2009,$10.24
08/04/2009,$10.23
08/05/2009,$10.20
08/06/2009,$10.21
08/07/2009,$10.17
08/10/2009,$10.21
08/11/2009,$10.24
08/12/2009,$10.23
08/13/2009,$10.28
08/14/2009,$10.29
08/17/2009,$10.32
08/18/2009,$10.30
08/19/2009,$10.31
08/20/2009,$10.33
08/21/2009,$10.28
08/24/2009,$10.31
08/25/2009,$10.33
08/26/2009,$10.33
08/27/2009,$10.32
08/28/2009,$10.34
08/31/2009,$10.35
09/01/2009,$10.37
09/02/2009,$10.40
09/03/2009,$10.38
09/04/2009,$10.35
09/08/2009,$10.35
09/09/2009,$10.35
09/10/2009,$10.39
09/11/2009,$10.40
09/14/2009,$10.37
09/15/2009,$10.37
09/16/2009,$10.37
09/17/2009,$10.40
09/18/2009,$10.38
09/21/2009,$10.38
09/22/2009,$10.39
09/23/2009,$10.40
09/24/2009,$10.42
09/25/2009,$10.43
09/28/2009,$10.44
09/29/2009,$10.44
09/30/2009,$10.44
10/01/2009,$10.47
10/02/2009,$10.46
10/05/2009,$10.47
10/06/2009,$10.45
10/07/2009,$10.49
10/08/2009,$10.47
10/09/2009,$10.42
10/12/2009,$10.44
10/13/2009,$10.45
10/14/2009,$10.42
10/15/2009,$10.40
10/16/2009,$10.42
10/19/2009,$10.43
10/20/2009,$10.45
10/21/2009,$10.43
10/22/2009,$10.42
10/23/2009,$10.40
10/26/2009,$10.37
10/27/2009,$10.41
10/28/2009,$10.43
10/29/2009,$10.41
10/30/2009,$10.45
11/02/2009,$10.44
11/03/2009,$10.42
11/04/2009,$10.41
11/05/2009,$10.42
11/06/2009,$10.43
11/09/2009,$10.44
11/10/2009,$10.44
11/11/2009,$10.45
11/12/2009,$10.46
11/13/2009,$10.47
11/16/2009,$10.50
11/17/2009,$10.51
11/18/2009,$10.49
11/19/2009,$10.50
11/20/2009,$10.50
11/23/2009,$10.50
11/24/2009,$10.52
11/25/2009,$10.54
11/27/2009,$10.55
11/30/2009,$10.56
12/01/2009,$10.53
12/02/2009,$10.52
12/03/2009,$10.50
12/04/2009,$10.47
12/07/2009,$10.49
12/08/2009,$10.50
12/09/2009,$10.50
12/10/2009,$10.48
12/11/2009,$10.46
12/14/2009,$10.46
12/15/2009,$10.44
12/16/2009,$10.44
12/17/2009,$10.49
12/18/2009,$10.47
12/21/2009,$10.42
12/22/2009,$10.39
12/23/2009,$10.39
12/24/2009,$10.36
12/28/2009,$10.35
12/29/2009,$10.36
12/30/2009,$10.37
12/31/2009,$10.35
