Date,Price
01/02/2014,$10.57
01/03/2014,$10.57
01/06/2014,$10.59
01/07/2014,$10.60
01/08/2014,$10.57
01/09/2014,$10.58
01/10/2014,$10.63
01/13/2014,$10.65
01/14/2014,$10.63
01/15/2014,$10.62
01/16/2014,$10.64
01/17/2014,$10.65
01/21/2014,$10.64
01/22/2014,$10.63
01/23/2014,$10.66
01/24/2014,$10.68
01/27/2014,$10.66
01/28/2014,$10.67
01/29/2014,$10.69
01/30/2014,$10.69
01/31/2014,$10.70
02/03/2014,$10.74
02/04/2014,$10.72
02/05/2014,$10.70
02/06/2014,$10.69
02/07/2014,$10.70
02/10/2014,$10.71
02/11/2014,$10.68
02/12/2014,$10.67
02/13/2014,$10.69
02/14/2014,$10.69
02/18/2014,$10.70
02/19/2014,$10.69
02/20/2014,$10.68
02/21/2014,$10.69
02/24/2014,$10.68
02/25/2014,$10.71
02/26/2014,$10.72
02/27/2014,$10.74
02/28/2014,$10.73
03/03/2014,$10.76
03/04/2014,$10.71
03/05/2014,$10.72
03/06/2014,$10.69
03/07/2014,$10.67
03/10/2014,$10.67
03/11/2014,$10.67
03/12/2014,$10.69
03/13/2014,$10.73
03/14/2014,$10.72
03/17/2014,$10.70
03/18/2014,$10.71
03/19/2014,$10.66
03/20/2014,$10.65
03/21/2014,$10.67
03/24/2014,$10.68
03/25/2014,$10.68
03/26/2014,$10.70
03/27/2014,$10.71
03/28/2014,$10.69
03/31/2014,$10.69
04/01/2014,$10.68
04/02/2014,$10.66
04/03/2014,$10.67
04/04/2014,$10.70
04/07/2014,$10.72
04/08/2014,$10.72
04/09/2014,$10.72
04/10/2014,$10.75
04/11/2014,$10.76
04/14/2014,$10.75
04/15/2014,$10.76
04/16/2014,$10.75
04/17/2014,$10.71
04/21/2014,$10.71
04/22/2014,$10.72
04/23/2014,$10.73
04/24/2014,$10.74
04/25/2014,$10.74
04/28/2014,$10.73
04/29/2014,$10.73
04/30/2014,$10.75
05/01/2014,$10.78
05/02/2014,$10.78
05/05/2014,$10.77
05/06/2014,$10.78
05/07/2014,$10.79
05/08/2014,$10.79
05/09/2014,$10.78
05/12/2014,$10.76
05/13/2014,$10.79
05/14/2014,$10.82
05/15/2014,$10.83
05/16/2014,$10.82
05/19/2014,$10.81
05/20/2014,$10.83
05/21/2014,$10.81
05/22/2014,$10.81
05/23/2014,$10.82
05/27/2014,$10.83
05/28/2014,$10.86
05/29/2014,$10.85
05/30/2014,$10.84
06/02/2014,$10.82
06/03/2014,$10.79
06/04/2014,$10.78
06/05/2014,$10.80
06/06/2014,$10.79
06/09/2014,$10.78
06/10/2014,$10.77
06/11/2014,$10.77
06/12/2014,$10.79
06/13/2014,$10.78
06/16/2014,$10.79
06/17/2014,$10.76
06/18/2014,$10.79
06/19/2014,$10.77
06/20/2014,$10.78
06/23/2014,$10.78
06/24/2014,$10.80
06/25/2014,$10.81
06/26/2014,$10.82
06/27/2014,$10.82
06/30/2014,$10.83
07/01/2014,$10.81
07/02/2014,$10.78
07/03/2014,$10.76
07/07/2014,$10.77
07/08/2014,$10.80
07/09/2014,$10.80
07/10/2014,$10.81
07/11/2014,$10.82
07/14/2014,$10.80
07/15/2014,$10.79
07/16/2014,$10.80
07/17/2014,$10.83
07/18/2014,$10.82
07/21/2014,$10.82
07/22/2014,$10.83
07/23/2014,$10.83
07/24/2014,$10.80
07/25/2014,$10.83
07/28/2014,$10.82
07/29/2014,$10.83
07/30/2014,$10.79
07/31/2014,$10.78
08/01/2014,$10.81
08/04/2014,$10.81
08/05/2014,$10.82
08/06/2014,$10.81
08/07/2014,$10.84
08/08/2014,$10.83
08/11/2014,$10.83
08/12/2014,$10.82
08/13/2014,$10.84
08/14/2014,$10.85
08/15/2014,$10.87
08/18/2014,$10.85
08/19/2014,$10.84
08/20/2014,$10.83
08/21/2014,$10.84
08/22/2014,$10.84
08/25/2014,$10.85
08/26/2014,$10.85
08/27/2014,$10.87
08/28/2014,$10.88
08/29/2014,$10.88
09/02/2014,$10.84
09/03/2014,$10.85
09/04/2014,$10.83
09/05/2014,$10.83
09/08/2014,$10.82
09/09/2014,$10.80
09/10/2014,$10.78
09/11/2014,$10.77
09/12/2014,$10.75
09/15/2014,$10.76
09/16/2014,$10.75
09/17/2014,$10.74
09/18/2014,$10.74
09/19/2014,$10.76
09/22/2014,$10.77
09/23/2014,$10.79
09/24/2014,$10.77
09/25/2014,$10.80
09/26/2014,$10.78
09/29/2014,$10.79
09/30/2014,$10.78
