Date,Price
12/31/2007,$10.16
01/02/2008,$10.22
01/03/2008,$10.22
01/04/2008,$10.25
01/07/2008,$10.25
01/08/2008,$10.25
01/09/2008,$10.26
01/10/2008,$10.22
01/11/2008,$10.27
01/14/2008,$10.27
01/15/2008,$10.30
01/16/2008,$10.29
01/17/2008,$10.32
01/18/2008,$10.31
01/22/2008,$10.37
01/23/2008,$10.33
01/24/2008,$10.28
01/25/2008,$10.31
01/28/2008,$10.32
01/29/2008,$10.29
01/30/2008,$10.28
01/31/2008,$10.30
02/01/2008,$10.31
02/04/2008,$10.29
02/05/2008,$10.32
02/06/2008,$10.30
02/07/2008,$10.25
02/08/2008,$10.27
02/11/2008,$10.28
02/12/2008,$10.25
02/13/2008,$10.23
02/14/2008,$10.17
02/15/2008,$10.19
02/19/2008,$10.12
02/20/2008,$10.10
02/21/2008,$10.17
02/22/2008,$10.15
02/25/2008,$10.10
02/26/2008,$10.11
02/27/2008,$10.14
02/28/2008,$10.20
02/29/2008,$10.27
03/03/2008,$10.25
03/04/2008,$10.19
03/05/2008,$10.14
03/06/2008,$10.12
03/07/2008,$10.15
03/10/2008,$10.18
03/11/2008,$10.12
03/12/2008,$10.22
03/13/2008,$10.17
03/14/2008,$10.21
03/17/2008,$10.28
03/18/2008,$10.23
03/19/2008,$10.27
03/20/2008,$10.29
03/24/2008,$10.19
03/25/2008,$10.23
03/26/2008,$10.24
03/27/2008,$10.21
03/28/2008,$10.24
03/31/2008,$10.26
04/01/2008,$10.21
04/02/2008,$10.19
04/03/2008,$10.19
04/04/2008,$10.25
04/07/2008,$10.23
04/08/2008,$10.23
04/09/2008,$10.27
04/10/2008,$10.24
04/11/2008,$10.27
04/14/2008,$10.25
04/15/2008,$10.21
04/16/2008,$10.15
04/17/2008,$10.13
04/18/2008,$10.15
04/21/2008,$10.18
04/22/2008,$10.18
04/23/2008,$10.17
04/24/2008,$10.13
04/25/2008,$10.12
04/28/2008,$10.14
04/29/2008,$10.15
04/30/2008,$10.18
05/01/2008,$10.20
05/02/2008,$10.17
05/05/2008,$10.17
05/06/2008,$10.15
05/07/2008,$10.17
05/08/2008,$10.20
05/09/2008,$10.21
05/12/2008,$10.19
05/13/2008,$10.13
05/14/2008,$10.13
05/15/2008,$10.18
