Date,Price
01/02/2003,$10.30
01/03/2003,$10.30
01/06/2003,$10.30
01/07/2003,$10.32
01/08/2003,$10.34
01/09/2003,$10.28
01/10/2003,$10.29
01/13/2003,$10.30
01/14/2003,$10.31
01/15/2003,$10.31
01/16/2003,$10.31
01/17/2003,$10.33
01/21/2003,$10.34
01/22/2003,$10.36
01/23/2003,$10.35
01/24/2003,$10.36
01/27/2003,$10.34
01/28/2003,$10.33
01/29/2003,$10.31
01/30/2003,$10.33
01/31/2003,$10.34
02/03/2003,$10.34
02/04/2003,$10.36
02/05/2003,$10.34
02/06/2003,$10.36
02/07/2003,$10.37
02/10/2003,$10.35
02/11/2003,$10.35
02/12/2003,$10.37
02/13/2003,$10.38
02/14/2003,$10.35
02/18/2003,$10.35
02/19/2003,$10.38
02/20/2003,$10.39
02/21/2003,$10.37
02/24/2003,$10.39
02/25/2003,$10.40
02/26/2003,$10.41
02/27/2003,$10.42
02/28/2003,$10.44
03/03/2003,$10.45
03/04/2003,$10.46
03/05/2003,$10.47
03/06/2003,$10.46
03/07/2003,$10.46
03/10/2003,$10.48
03/11/2003,$10.47
03/12/2003,$10.46
03/13/2003,$10.40
03/14/2003,$10.41
03/17/2003,$10.37
03/18/2003,$10.34
03/19/2003,$10.32
03/20/2003,$10.30
03/21/2003,$10.27
03/24/2003,$10.32
03/25/2003,$10.32
03/26/2003,$10.33
03/27/2003,$10.34
03/28/2003,$10.35
03/31/2003,$10.38
04/01/2003,$10.38
04/02/2003,$10.35
04/03/2003,$10.36
04/04/2003,$10.35
04/07/2003,$10.33
04/08/2003,$10.36
04/09/2003,$10.37
04/10/2003,$10.36
04/11/2003,$10.34
04/14/2003,$10.32
04/15/2003,$10.34
04/16/2003,$10.36
04/17/2003,$10.36
04/21/2003,$10.35
04/22/2003,$10.36
04/23/2003,$10.36
04/24/2003,$10.40
04/25/2003,$10.41
04/28/2003,$10.41
04/29/2003,$10.40
04/30/2003,$10.43
05/01/2003,$10.44
05/02/2003,$10.42
05/05/2003,$10.43
05/06/2003,$10.47
05/07/2003,$10.50
05/08/2003,$10.51
05/09/2003,$10.51
05/12/2003,$10.52
05/13/2003,$10.51
05/14/2003,$10.55
05/15/2003,$10.53
05/16/2003,$10.56
05/19/2003,$10.56
05/20/2003,$10.59
05/21/2003,$10.57
05/22/2003,$10.59
05/23/2003,$10.59
05/27/2003,$10.57
05/28/2003,$10.56
05/29/2003,$10.59
05/30/2003,$10.58
06/02/2003,$10.56
06/03/2003,$10.60
06/04/2003,$10.61
06/05/2003,$10.59
06/06/2003,$10.59
06/09/2003,$10.62
06/10/2003,$10.65
06/11/2003,$10.65
06/12/2003,$10.66
06/13/2003,$10.68
06/16/2003,$10.65
06/17/2003,$10.61
06/18/2003,$10.58
06/19/2003,$10.59
06/20/2003,$10.57
06/23/2003,$10.60
06/24/2003,$10.61
06/25/2003,$10.58
06/26/2003,$10.52
06/27/2003,$10.50
06/30/2003,$10.52
07/01/2003,$10.51
07/02/2003,$10.52
07/03/2003,$10.48
07/07/2003,$10.46
07/08/2003,$10.45
07/09/2003,$10.46
07/10/2003,$10.47
07/11/2003,$10.49
07/14/2003,$10.45
07/15/2003,$10.38
07/16/2003,$10.37
07/17/2003,$10.37
07/18/2003,$10.36
07/21/2003,$10.29
07/22/2003,$10.29
07/23/2003,$10.31
07/24/2003,$10.30
07/25/2003,$10.29
07/28/2003,$10.24
07/29/2003,$10.19
07/30/2003,$10.21
07/31/2003,$10.13
08/01/2003,$10.12
08/04/2003,$10.15
08/05/2003,$10.12
08/06/2003,$10.19
08/07/2003,$10.22
08/08/2003,$10.23
08/11/2003,$10.19
08/12/2003,$10.20
08/13/2003,$10.10
08/14/2003,$10.09
08/15/2003,$10.11
08/18/2003,$10.14
08/19/2003,$10.19
08/20/2003,$10.17
08/21/2003,$10.13
08/22/2003,$10.15
08/25/2003,$10.13
08/26/2003,$10.15
08/27/2003,$10.13
08/28/2003,$10.18
08/29/2003,$10.17
09/02/2003,$10.11
09/03/2003,$10.11
09/04/2003,$10.15
09/05/2003,$10.23
09/08/2003,$10.22
09/09/2003,$10.24
09/10/2003,$10.28
