Date,Price
01/02/2019,$10.46
01/03/2019,$10.51
01/04/2019,$10.47
01/07/2019,$10.45
01/08/2019,$10.44
01/09/2019,$10.45
01/10/2019,$10.44
01/11/2019,$10.45
01/14/2019,$10.45
01/15/2019,$10.44
01/16/2019,$10.44
01/17/2019,$10.44
01/18/2019,$10.42
01/22/2019,$10.44
01/23/2019,$10.45
01/24/2019,$10.47
01/25/2019,$10.46
01/28/2019,$10.46
01/29/2019,$10.48
01/30/2019,$10.49
01/31/2019,$10.53
02/01/2019,$10.50
02/04/2019,$10.49
02/05/2019,$10.51
02/06/2019,$10.51
02/07/2019,$10.53
02/08/2019,$10.54
02/11/2019,$10.53
02/12/2019,$10.52
02/13/2019,$10.50
02/14/2019,$10.52
02/15/2019,$10.53
02/19/2019,$10.54
02/20/2019,$10.53
02/21/2019,$10.51
02/22/2019,$10.53
02/25/2019,$10.52
02/26/2019,$10.54
02/27/2019,$10.51
02/28/2019,$10.50
03/01/2019,$10.47
03/04/2019,$10.49
03/05/2019,$10.50
03/06/2019,$10.51
03/07/2019,$10.54
03/08/2019,$10.54
03/11/2019,$10.54
03/12/2019,$10.56
03/13/2019,$10.56
03/14/2019,$10.54
03/15/2019,$10.56
03/18/2019,$10.56
03/19/2019,$10.56
03/20/2019,$10.60
03/21/2019,$10.60
03/22/2019,$10.65
03/25/2019,$10.67
03/26/2019,$10.67
03/27/2019,$10.69
03/28/2019,$10.69
03/29/2019,$10.68
04/01/2019,$10.64
04/02/2019,$10.65
04/03/2019,$10.63
04/04/2019,$10.63
04/05/2019,$10.64
04/08/2019,$10.63
04/09/2019,$10.64
04/10/2019,$10.66
04/11/2019,$10.64
04/12/2019,$10.62
04/15/2019,$10.63
04/16/2019,$10.61
04/17/2019,$10.61
04/18/2019,$10.63
04/22/2019,$10.61
04/23/2019,$10.62
04/24/2019,$10.64
04/25/2019,$10.64
04/26/2019,$10.66
04/29/2019,$10.64
04/30/2019,$10.66
05/01/2019,$10.66
05/02/2019,$10.64
05/03/2019,$10.65
05/06/2019,$10.66
05/07/2019,$10.68
05/08/2019,$10.66
05/09/2019,$10.68
05/10/2019,$10.67
05/13/2019,$10.70
05/14/2019,$10.69
05/15/2019,$10.71
05/16/2019,$10.70
05/17/2019,$10.70
05/20/2019,$10.69
05/21/2019,$10.68
05/22/2019,$10.70
05/23/2019,$10.74
05/24/2019,$10.73
05/28/2019,$10.75
05/29/2019,$10.75
05/30/2019,$10.78
05/31/2019,$10.83
06/03/2019,$10.86
06/04/2019,$10.83
06/05/2019,$10.83
06/06/2019,$10.82
06/07/2019,$10.85
06/10/2019,$10.82
06/11/2019,$10.82
06/12/2019,$10.84
06/13/2019,$10.85
06/14/2019,$10.85
06/17/2019,$10.85
06/18/2019,$10.87
06/19/2019,$10.90
06/20/2019,$10.92
06/21/2019,$10.89
06/24/2019,$10.92
06/25/2019,$10.93
06/26/2019,$10.90
06/27/2019,$10.93
06/28/2019,$10.93
07/01/2019,$10.93
07/02/2019,$10.95
07/03/2019,$10.97
07/05/2019,$10.92
07/08/2019,$10.91
07/09/2019,$10.90
07/10/2019,$10.91
07/11/2019,$10.87
07/12/2019,$10.88
07/15/2019,$10.89
07/16/2019,$10.88
07/17/2019,$10.91
07/18/2019,$10.92
07/19/2019,$10.92
07/22/2019,$10.92
07/23/2019,$10.91
07/24/2019,$10.92
07/25/2019,$10.91
07/26/2019,$10.91
07/29/2019,$10.91
07/30/2019,$10.92
07/31/2019,$10.93
08/01/2019,$11.01
08/02/2019,$11.02
08/05/2019,$11.08
08/06/2019,$11.09
08/07/2019,$11.09
08/08/2019,$11.09
08/09/2019,$11.07
08/12/2019,$11.12
08/13/2019,$11.10
08/14/2019,$11.15
08/15/2019,$11.19
08/16/2019,$11.18
08/19/2019,$11.14
08/20/2019,$11.17
08/21/2019,$11.15
08/22/2019,$11.14
08/23/2019,$11.19
08/26/2019,$11.17
08/27/2019,$11.21
08/28/2019,$11.22
08/29/2019,$11.20
08/30/2019,$11.21
09/03/2019,$11.22
09/04/2019,$11.23
09/05/2019,$11.17
09/06/2019,$11.18
09/09/2019,$11.13
09/10/2019,$11.07
09/11/2019,$11.07
09/12/2019,$11.05
09/13/2019,$10.98
09/16/2019,$11.01
09/17/2019,$11.03
09/18/2019,$11.04
09/19/2019,$11.05
09/20/2019,$11.09
09/23/2019,$11.10
09/24/2019,$11.13
09/25/2019,$11.08
09/26/2019,$11.10
09/27/2019,$11.11
09/30/2019,$11.12
10/01/2019,$11.14
10/02/2019,$11.15
10/03/2019,$11.19
10/04/2019,$11.20
10/07/2019,$11.17
10/08/2019,$11.19
10/09/2019,$11.16
10/10/2019,$11.12
10/11/2019,$11.08
10/14/2019,$11.09
10/15/2019,$11.07
10/16/2019,$11.08
10/17/2019,$11.07
10/18/2019,$11.08
10/21/2019,$11.06
10/22/2019,$11.07
10/23/2019,$11.07
10/24/2019,$11.07
10/25/2019,$11.06
10/28/2019,$11.04
10/29/2019,$11.04
10/30/2019,$11.08
10/31/2019,$11.12
11/01/2019,$11.11
11/04/2019,$11.08
11/05/2019,$11.04
11/06/2019,$11.06
11/07/2019,$11.01
11/08/2019,$11.00
11/11/2019,$11.00
11/12/2019,$11.01
11/13/2019,$11.03
11/14/2019,$11.06
11/15/2019,$11.05
11/18/2019,$11.07
11/19/2019,$11.08
11/20/2019,$11.10
11/21/2019,$11.09
11/22/2019,$11.09
11/25/2019,$11.09
11/26/2019,$11.11
11/27/2019,$11.09
11/29/2019,$11.09
12/02/2019,$11.06
12/03/2019,$11.12
12/04/2019,$11.10
12/05/2019,$11.08
12/06/2019,$11.07
12/09/2019,$11.07
12/10/2019,$11.07
12/11/2019,$11.09
12/12/2019,$11.04
12/13/2019,$11.09
12/16/2019,$11.06
12/17/2019,$11.06
12/18/2019,$11.04
12/19/2019,$11.05
12/20/2019,$11.05
12/23/2019,$11.04
12/24/2019,$11.05
12/26/2019,$11.06
12/27/2019,$11.07
12/30/2019,$11.07
12/31/2019,$11.05
