Date,Price
12/31/2020,$11.62
01/04/2021,$11.62
01/05/2021,$11.60
01/06/2021,$11.54
01/07/2021,$11.51
01/08/2021,$11.50
01/11/2021,$11.48
01/12/2021,$11.48
01/13/2021,$11.52
01/14/2021,$11.50
01/15/2021,$11.52
01/19/2021,$11.53
01/20/2021,$11.53
01/21/2021,$11.51
01/22/2021,$11.51
01/25/2021,$11.54
01/26/2021,$11.54
01/27/2021,$11.54
01/28/2021,$11.53
01/29/2021,$11.51
02/01/2021,$11.52
02/02/2021,$11.50
02/03/2021,$11.48
02/04/2021,$11.48
02/05/2021,$11.46
02/08/2021,$11.46
02/09/2021,$11.47
02/10/2021,$11.49
02/11/2021,$11.48
02/12/2021,$11.44
02/16/2021,$11.39
02/17/2021,$11.41
02/18/2021,$11.41
02/19/2021,$11.37
02/22/2021,$11.34
02/23/2021,$11.33
02/24/2021,$11.31
02/25/2021,$11.23
02/26/2021,$11.32
03/01/2021,$11.30
03/02/2021,$11.31
03/03/2021,$11.28
03/04/2021,$11.24
03/05/2021,$11.23
03/08/2021,$11.19
03/09/2021,$11.22
03/10/2021,$11.23
03/11/2021,$11.23
03/12/2021,$11.17
03/15/2021,$11.18
03/16/2021,$11.17
03/17/2021,$11.16
03/18/2021,$11.12
03/19/2021,$11.13
03/22/2021,$11.16
03/23/2021,$11.19
03/24/2021,$11.20
03/25/2021,$11.19
03/26/2021,$11.17
03/29/2021,$11.15
03/30/2021,$11.15
03/31/2021,$11.14
04/01/2021,$11.19
04/05/2021,$11.17
04/06/2021,$11.20
04/07/2021,$11.19
04/08/2021,$11.21
04/09/2021,$11.20
04/12/2021,$11.19
04/13/2021,$11.22
04/14/2021,$11.21
04/15/2021,$11.26
04/16/2021,$11.23
04/19/2021,$11.23
04/20/2021,$11.24
04/21/2021,$11.25
04/22/2021,$11.26
04/23/2021,$11.25
04/26/2021,$11.25
04/27/2021,$11.22
04/28/2021,$11.22
04/29/2021,$11.22
04/30/2021,$11.23
05/03/2021,$11.23
05/04/2021,$11.24
05/05/2021,$11.25
05/06/2021,$11.26
05/07/2021,$11.26
05/10/2021,$11.23
05/11/2021,$11.21
05/12/2021,$11.17
05/13/2021,$11.18
05/14/2021,$11.21
05/17/2021,$11.20
05/18/2021,$11.20
05/19/2021,$11.18
05/20/2021,$11.21
05/21/2021,$11.21
05/24/2021,$11.23
05/25/2021,$11.26
05/26/2021,$11.25
05/27/2021,$11.23
05/28/2021,$11.24
06/01/2021,$11.23
06/02/2021,$11.24
06/03/2021,$11.22
06/04/2021,$11.26
06/07/2021,$11.25
06/08/2021,$11.27
06/09/2021,$11.30
06/10/2021,$11.32
06/11/2021,$11.31
06/14/2021,$11.29
06/15/2021,$11.28
06/16/2021,$11.25
06/17/2021,$11.29
06/18/2021,$11.33
06/21/2021,$11.29
06/22/2021,$11.30
06/23/2021,$11.29
06/24/2021,$11.29
06/25/2021,$11.27
06/28/2021,$11.30
06/29/2021,$11.31
06/30/2021,$11.31
07/01/2021,$11.31
07/02/2021,$11.33
07/06/2021,$11.37
