Date,Price
12/30/2005,$10.06
01/03/2006,$10.07
01/04/2006,$10.08
01/05/2006,$10.08
01/06/2006,$10.07
01/09/2006,$10.07
01/10/2006,$10.05
01/11/2006,$10.04
01/12/2006,$10.06
01/13/2006,$10.09
01/17/2006,$10.10
01/18/2006,$10.09
01/19/2006,$10.08
01/20/2006,$10.09
01/23/2006,$10.09
01/24/2006,$10.08
01/25/2006,$10.04
01/26/2006,$10.02
01/27/2006,$10.02
01/30/2006,$10.01
01/31/2006,$10.01
02/01/2006,$10.00
02/02/2006,$10.00
02/03/2006,$10.01
02/06/2006,$10.01
02/07/2006,$10.00
02/08/2006,$9.99
02/09/2006,$10.00
02/10/2006,$9.98
02/13/2006,$9.98
02/14/2006,$9.97
02/15/2006,$9.97
02/16/2006,$9.98
02/17/2006,$10.01
02/21/2006,$10.00
02/22/2006,$10.01
02/23/2006,$10.00
02/24/2006,$10.00
02/27/2006,$9.99
02/28/2006,$10.01
03/01/2006,$9.99
03/02/2006,$9.97
03/03/2006,$9.95
03/06/2006,$9.92
03/07/2006,$9.92
03/08/2006,$9.92
03/09/2006,$9.93
03/10/2006,$9.91
03/13/2006,$9.90
03/14/2006,$9.94
03/15/2006,$9.93
03/16/2006,$9.97
03/17/2006,$9.96
03/20/2006,$9.97
03/21/2006,$9.93
03/22/2006,$9.94
03/23/2006,$9.93
03/24/2006,$9.95
03/27/2006,$9.94
03/28/2006,$9.91
03/29/2006,$9.89
03/30/2006,$9.87
03/31/2006,$9.87
04/03/2006,$9.86
04/04/2006,$9.87
04/05/2006,$9.88
04/06/2006,$9.86
04/07/2006,$9.83
04/10/2006,$9.83
04/11/2006,$9.84
04/12/2006,$9.82
04/13/2006,$9.79
04/17/2006,$9.81
04/18/2006,$9.83
04/19/2006,$9.82
04/20/2006,$9.81
04/21/2006,$9.82
04/24/2006,$9.84
04/25/2006,$9.80
04/26/2006,$9.78
04/27/2006,$9.80
04/28/2006,$9.81
05/01/2006,$9.78
05/02/2006,$9.79
05/03/2006,$9.77
05/04/2006,$9.77
05/05/2006,$9.79
05/08/2006,$9.78
05/09/2006,$9.78
05/10/2006,$9.78
05/11/2006,$9.77
05/12/2006,$9.75
05/15/2006,$9.76
05/16/2006,$9.78
05/17/2006,$9.76
05/18/2006,$9.79
05/19/2006,$9.80
05/22/2006,$9.80
05/23/2006,$9.79
05/24/2006,$9.80
05/25/2006,$9.78
05/26/2006,$9.80
05/30/2006,$9.78
05/31/2006,$9.76
06/01/2006,$9.76
06/02/2006,$9.82
06/05/2006,$9.81
06/06/2006,$9.81
06/07/2006,$9.80
06/08/2006,$9.81
06/09/2006,$9.82
06/12/2006,$9.81
06/13/2006,$9.82
06/14/2006,$9.79
06/15/2006,$9.75
06/16/2006,$9.74
06/19/2006,$9.73
06/20/2006,$9.73
06/21/2006,$9.72
06/22/2006,$9.70
06/23/2006,$9.68
06/26/2006,$9.68
06/27/2006,$9.69
06/28/2006,$9.68
06/29/2006,$9.70
06/30/2006,$9.73
07/03/2006,$9.73
07/05/2006,$9.69
07/06/2006,$9.71
07/07/2006,$9.74
07/10/2006,$9.74
07/11/2006,$9.75
07/12/2006,$9.75
07/13/2006,$9.76
07/14/2006,$9.77
07/17/2006,$9.76
07/18/2006,$9.73
07/19/2006,$9.77
07/20/2006,$9.79
07/21/2006,$9.78
07/24/2006,$9.78
07/25/2006,$9.77
07/26/2006,$9.79
07/27/2006,$9.79
07/28/2006,$9.82
07/31/2006,$9.82
08/01/2006,$9.83
08/02/2006,$9.84
08/03/2006,$9.84
08/04/2006,$9.87
08/07/2006,$9.85
08/08/2006,$9.86
08/09/2006,$9.86
08/10/2006,$9.85
08/11/2006,$9.83
08/14/2006,$9.82
08/15/2006,$9.86
08/16/2006,$9.88
08/17/2006,$9.88
08/18/2006,$9.90
08/21/2006,$9.90
08/22/2006,$9.91
08/23/2006,$9.90
08/24/2006,$9.90
08/25/2006,$9.91
08/28/2006,$9.91
08/29/2006,$9.91
08/30/2006,$9.92
08/31/2006,$9.94
09/01/2006,$9.94
09/05/2006,$9.92
09/06/2006,$9.91
09/07/2006,$9.92
09/08/2006,$9.93
09/11/2006,$9.91
09/12/2006,$9.93
09/13/2006,$9.93
09/14/2006,$9.92
09/15/2006,$9.91
09/18/2006,$9.90
09/19/2006,$9.94
09/20/2006,$9.94
09/21/2006,$9.98
09/22/2006,$10.00
09/25/2006,$10.02
09/26/2006,$10.00
09/27/2006,$10.00
09/28/2006,$9.99
09/29/2006,$9.98
10/02/2006,$9.99
10/03/2006,$9.99
10/04/2006,$10.01
10/05/2006,$10.00
10/06/2006,$9.96
10/09/2006,$9.96
10/10/2006,$9.93
10/11/2006,$9.91
10/12/2006,$9.92
10/13/2006,$9.91
10/16/2006,$9.92
10/17/2006,$9.93
10/18/2006,$9.93
10/19/2006,$9.92
10/20/2006,$9.92
10/23/2006,$9.90
10/24/2006,$9.90
10/25/2006,$9.93
10/26/2006,$9.95
10/27/2006,$9.97
10/30/2006,$9.97
10/31/2006,$10.01
11/01/2006,$10.03
11/02/2006,$10.01
11/03/2006,$9.96
11/06/2006,$9.97
11/07/2006,$9.99
11/08/2006,$10.00
11/09/2006,$10.01
11/10/2006,$10.02
11/13/2006,$10.01
11/14/2006,$10.03
11/15/2006,$10.01
11/16/2006,$9.99
11/17/2006,$10.02
11/20/2006,$10.02
11/21/2006,$10.03
11/22/2006,$10.03
11/24/2006,$10.04
11/27/2006,$10.04
11/28/2006,$10.06
11/29/2006,$10.05
11/30/2006,$10.08
12/01/2006,$10.10
12/04/2006,$10.10
12/05/2006,$10.10
12/06/2006,$10.08
12/07/2006,$10.07
12/08/2006,$10.04
12/11/2006,$10.06
12/12/2006,$10.07
12/13/2006,$10.04
12/14/2006,$10.03
12/15/2006,$10.03
12/18/2006,$10.03
12/19/2006,$10.03
12/20/2006,$10.03
12/21/2006,$10.05
12/22/2006,$10.02
12/26/2006,$10.03
12/27/2006,$10.01
12/28/2006,$9.99
12/29/2006,$9.99
