Date,Price
11/12/2001,$10.44
11/13/2001,$10.42
11/14/2001,$10.37
11/15/2001,$10.28
11/16/2001,$10.22
11/19/2001,$10.27
11/20/2001,$10.24
11/21/2001,$10.20
11/23/2001,$10.18
11/26/2001,$10.17
11/27/2001,$10.19
11/28/2001,$10.19
11/29/2001,$10.25
11/30/2001,$10.26
12/03/2001,$10.26
12/04/2001,$10.29
12/05/2001,$10.19
12/06/2001,$10.15
12/07/2001,$10.09
12/10/2001,$10.10
12/11/2001,$10.12
12/12/2001,$10.16
12/13/2001,$10.12
12/14/2001,$10.08
12/17/2001,$10.07
12/18/2001,$10.09
12/19/2001,$10.13
12/20/2001,$10.13
12/21/2001,$10.12
12/24/2001,$10.10
12/26/2001,$10.08
12/27/2001,$10.11
12/28/2001,$10.10
12/31/2001,$10.14
