Date, YTD, MTD, Day
01/04/2021, -0.19%, -0.19%, -0.19%
01/05/2021, -0.13%, -0.13%, 0.06%
01/06/2021, -0.41%, -0.41%, -0.28%
01/07/2021, -0.35%, -0.35%, 0.06%
01/08/2021, -0.28%, -0.28%, 0.06%
01/11/2021, -0.56%, -0.56%, -0.28%
01/12/2021, -0.48%, -0.48%, 0.08%
01/13/2021, -0.19%, -0.19%, 0.29%
01/14/2021, -0.3%, -0.3%, -0.12%
01/15/2021, -0.36%, -0.36%, -0.05%
01/19/2021, -0.1%, -0.1%, 0.26%
01/20/2021, 0.14%, 0.14%, 0.23%
01/21/2021, -0.01%, -0.01%, -0.15%
01/22/2021, -0.07%, -0.07%, -0.06%
01/25/2021, 0.18%, 0.18%, 0.25%
01/26/2021, 0.12%, 0.12%, -0.06%
01/27/2021, -0.39%, -0.39%, -0.49%
01/28/2021, -0.28%, -0.28%, 0.1%
01/29/2021, -0.81%, -0.81%, -0.52%
02/01/2021, -0.39%, 0.42%, 0.42%
02/02/2021, -0.26%, 0.55%, 0.12%
02/03/2021, -0.35%, 0.46%, -0.09%
02/04/2021, -0.18%, 0.63%, 0.17%
02/05/2021, -0.2%, 0.61%, -0.02%
02/08/2021, -0.01%, 0.8%, 0.18%
02/09/2021, 0.1%, 0.91%, 0.1%
02/10/2021, 0.23%, 1.04%, 0.14%
02/11/2021, 0.23%, 1.04%, -0%
02/12/2021, 0.06%, 0.87%, -0.18%
02/16/2021, -0.26%, 0.54%, -0.33%
02/17/2021, -0.18%, 0.63%, 0.09%
02/18/2021, -0.32%, 0.49%, -0.13%
02/19/2021, -0.54%, 0.26%, -0.23%
02/22/2021, -0.94%, -0.14%, -0.39%
02/23/2021, -1%, -0.2%, -0.07%
02/24/2021, -0.97%, -0.17%, 0.02%
02/25/2021, -2.01%, -1.21%, -1.02%
02/26/2021, -1.54%, -0.74%, 0.5%
03/01/2021, -1.19%, 0.33%, 0.33%
03/02/2021, -1.28%, 0.24%, -0.08%
03/03/2021, -1.71%, -0.19%, -0.43%
03/04/2021, -2.31%, -0.79%, -0.6%
03/05/2021, -2.07%, -0.55%, 0.24%
03/08/2021, -2.49%, -0.98%, -0.43%
03/09/2021, -1.96%, -0.45%, 0.53%
03/10/2021, -1.78%, -0.27%, 0.19%
03/11/2021, -1.49%, 0.01%, 0.27%
03/12/2021, -1.9%, -0.41%, -0.42%
03/15/2021, -1.72%, -0.23%, 0.18%
03/16/2021, -1.83%, -0.34%, -0.11%
03/17/2021, -1.82%, -0.34%, -0%
