Date, YTD, MTD, Day
01/03/2011, 0.06%, 0.06%, 0.06%
01/04/2011, 0.09%, 0.09%, 0.03%
01/05/2011, -0.32%, -0.32%, -0.41%
01/06/2011, -0.23%, -0.23%, 0.08%
01/07/2011, 0.01%, 0.01%, 0.25%
01/10/2011, 0.06%, 0.06%, 0.05%
01/11/2011, 0.02%, 0.02%, -0.04%
01/12/2011, 0.18%, 0.18%, 0.16%
01/13/2011, 0.39%, 0.39%, 0.21%
01/14/2011, 0.44%, 0.44%, 0.04%
01/18/2011, 0.41%, 0.41%, -0.03%
01/19/2011, 0.29%, 0.29%, -0.12%
01/20/2011, -0.12%, -0.12%, -0.4%
01/21/2011, -0.01%, -0.01%, 0.1%
01/24/2011, 0.11%, 0.11%, 0.13%
01/25/2011, 0.34%, 0.34%, 0.22%
01/26/2011, 0.24%, 0.24%, -0.1%
01/27/2011, 0.44%, 0.44%, 0.2%
01/28/2011, 0.21%, 0.21%, -0.22%
01/31/2011, 0.2%, 0.2%, -0.01%
02/01/2011, 0.35%, 0.14%, 0.14%
02/02/2011, 0.24%, 0.04%, -0.1%
02/03/2011, 0.04%, -0.16%, -0.2%
02/04/2011, -0.22%, -0.43%, -0.27%
02/07/2011, -0.11%, -0.32%, 0.1%
02/08/2011, -0.32%, -0.54%, -0.22%
02/09/2011, -0.17%, -0.38%, 0.16%
02/10/2011, -0.44%, -0.65%, -0.27%
02/11/2011, -0.1%, -0.32%, 0.33%
02/14/2011, 0.04%, -0.17%, 0.15%
02/15/2011, 0.05%, -0.16%, 0.01%
02/16/2011, 0.22%, 0%, 0.16%
02/17/2011, 0.45%, 0.24%, 0.23%
02/18/2011, 0.5%, 0.28%, 0.04%
02/22/2011, 0.32%, 0.11%, -0.15%
02/23/2011, 0.2%, -0.01%, -0.11%
02/24/2011, 0.26%, 0.06%, 0.06%
02/25/2011, 0.6%, 0.4%, 0.33%
02/28/2011, 0.81%, 0.59%, 0.2%
03/01/2011, 0.59%, -0.2%, -0.2%
03/02/2011, 0.42%, -0.37%, -0.17%
03/03/2011, 0.45%, -0.36%, 0.01%
03/04/2011, 0.63%, -0.18%, 0.19%
03/07/2011, 0.37%, -0.43%, -0.25%
03/08/2011, 0.36%, -0.44%, -0.01%
03/09/2011, 0.56%, -0.24%, 0.2%
03/10/2011, 0.5%, -0.27%, -0.03%
03/11/2011, 0.54%, -0.25%, 0.03%
03/14/2011, 0.45%, -0.33%, -0.08%
03/15/2011, 0.24%, -0.52%, -0.2%
03/16/2011, 0.18%, -0.56%, -0.05%
03/17/2011, 0.32%, -0.44%, 0.14%
03/18/2011, 0.46%, -0.3%, 0.14%
03/21/2011, 0.58%, -0.2%, 0.12%
03/22/2011, 0.46%, -0.32%, -0.12%
03/23/2011, 0.51%, -0.27%, 0.05%
03/24/2011, 0.5%, -0.29%, -0.02%
03/25/2011, 0.37%, -0.42%, -0.13%
03/28/2011, 0.32%, -0.47%, -0.04%
03/29/2011, 0.31%, -0.48%, -0.02%
03/30/2011, 0.65%, -0.15%, 0.33%
03/31/2011, 0.56%, -0.25%, -0.09%
04/01/2011, 0.7%, 0.14%, 0.14%
04/04/2011, 0.88%, 0.31%, 0.17%
04/05/2011, 0.65%, 0.09%, -0.23%
04/06/2011, 0.57%, 0%, -0.09%
04/07/2011, 0.52%, -0.05%, -0.05%
04/08/2011, 0.43%, -0.13%, -0.08%
04/11/2011, 0.34%, -0.22%, -0.09%
04/12/2011, 0.44%, -0.11%, 0.12%
04/13/2011, 0.56%, 0.01%, 0.12%
04/14/2011, 0.51%, -0.04%, -0.05%
04/15/2011, 0.88%, 0.32%, 0.36%
04/18/2011, 0.73%, 0.19%, -0.13%
04/19/2011, 0.93%, 0.39%, 0.2%
04/20/2011, 1.14%, 0.58%, 0.19%
04/21/2011, 1.27%, 0.7%, 0.12%
04/25/2011, 1.39%, 0.82%, 0.13%
04/26/2011, 1.72%, 1.14%, 0.32%
04/27/2011, 1.79%, 1.21%, 0.06%
04/28/2011, 2.02%, 1.44%, 0.22%
04/29/2011, 2.16%, 1.57%, 0.13%
05/02/2011, 2.1%, -0.05%, -0.05%
05/03/2011, 2.12%, -0.02%, 0.03%
05/04/2011, 2.01%, -0.12%, -0.1%
05/05/2011, 2.01%, -0.1%, 0.01%
05/06/2011, 2.1%, -0.02%, 0.08%
05/09/2011, 2.21%, 0.08%, 0.1%
05/10/2011, 2.16%, 0.02%, -0.06%
05/11/2011, 2.06%, -0.06%, -0.08%
05/12/2011, 2.05%, -0.07%, -0.02%
05/13/2011, 1.99%, -0.12%, -0.05%
05/16/2011, 1.94%, -0.16%, -0.04%
05/17/2011, 2.08%, -0.02%, 0.14%
05/18/2011, 2.05%, -0.07%, -0.04%
05/19/2011, 2.1%, -0.01%, 0.06%
05/20/2011, 2.01%, -0.09%, -0.09%
05/23/2011, 1.76%, -0.32%, -0.24%
05/24/2011, 1.78%, -0.3%, 0.03%
05/25/2011, 1.87%, -0.22%, 0.08%
05/26/2011, 2.23%, 0.13%, 0.35%
05/27/2011, 2.28%, 0.18%, 0.05%
05/31/2011, 2.62%, 0.49%, 0.32%
06/01/2011, 2.47%, -0.13%, -0.13%
06/02/2011, 2.16%, -0.43%, -0.3%
06/03/2011, 2.15%, -0.43%, 0%
06/06/2011, 1.84%, -0.73%, -0.3%
06/07/2011, 2.03%, -0.54%, 0.19%
06/08/2011, 1.97%, -0.59%, -0.06%
06/09/2011, 1.88%, -0.69%, -0.09%
06/10/2011, 1.62%, -0.93%, -0.25%
06/13/2011, 1.56%, -0.98%, -0.06%
