Date, YTD, MTD, Day
01/02/2018, -0.05%, -0.05%, -0.05%
01/03/2018, 0.14%, 0.14%, 0.19%
01/04/2018, 0.23%, 0.23%, 0.09%
01/05/2018, 0.28%, 0.28%, 0.06%
01/08/2018, 0.32%, 0.32%, 0.03%
01/09/2018, 0.04%, 0.04%, -0.27%
01/10/2018, 0.02%, 0.02%, -0.03%
01/11/2018, 0.26%, 0.26%, 0.23%
01/12/2018, 0.39%, 0.39%, 0.13%
01/16/2018, 0.38%, 0.38%, -0.01%
01/17/2018, 0.41%, 0.41%, 0.03%
01/18/2018, 0.15%, 0.15%, -0.27%
01/19/2018, 0.12%, 0.12%, -0.04%
01/22/2018, 0.28%, 0.28%, 0.16%
01/23/2018, 0.48%, 0.48%, 0.2%
01/24/2018, 0.32%, 0.32%, -0.17%
01/25/2018, 0.55%, 0.55%, 0.23%
01/26/2018, 0.62%, 0.62%, 0.06%
01/29/2018, 0.33%, 0.33%, -0.29%
01/30/2018, -0.05%, -0.05%, -0.36%
01/31/2018, 0.03%, 0.03%, 0.08%
02/01/2018, -0.27%, -0.3%, -0.3%
02/02/2018, -0.93%, -0.94%, -0.64%
02/05/2018, -1.37%, -1.34%, -0.41%
02/06/2018, -1.28%, -1.27%, 0.09%
02/07/2018, -1.61%, -1.59%, -0.33%
02/08/2018, -2.31%, -2.26%, -0.7%
02/09/2018, -2.2%, -2.16%, 0.11%
02/12/2018, -1.95%, -1.92%, 0.26%
02/13/2018, -1.9%, -1.87%, 0.05%
02/14/2018, -1.9%, -1.89%, -0.01%
02/15/2018, -1.59%, -1.59%, 0.31%
02/16/2018, -1.5%, -1.51%, 0.09%
02/20/2018, -1.7%, -1.7%, -0.2%
02/21/2018, -2.01%, -2.01%, -0.32%
02/22/2018, -1.92%, -1.92%, 0.09%
02/23/2018, -1.47%, -1.48%, 0.45%
02/26/2018, -1.18%, -1.2%, 0.29%
02/27/2018, -1.6%, -1.61%, -0.41%
02/28/2018, -1.75%, -1.75%, -0.14%
