Date, YTD, MTD, Day
01/04/2021, -0.4%, -0.4%, -0.4%
01/05/2021, 0.04%, 0.04%, 0.44%
01/06/2021, 0.1%, 0.1%, 0.06%
01/07/2021, 0.59%, 0.59%, 0.48%
01/08/2021, 0.92%, 0.92%, 0.32%
01/11/2021, 0.45%, 0.45%, -0.46%
01/12/2021, 0.67%, 0.67%, 0.21%
01/13/2021, 0.88%, 0.88%, 0.21%
01/14/2021, 0.89%, 0.89%, 0.01%
01/15/2021, 0.45%, 0.45%, -0.42%
01/19/2021, 0.98%, 0.98%, 0.52%
01/20/2021, 1.56%, 1.56%, 0.57%
01/21/2021, 1.45%, 1.45%, -0.11%
01/22/2021, 1.28%, 1.28%, -0.17%
01/25/2021, 1.51%, 1.51%, 0.23%
01/26/2021, 1.35%, 1.35%, -0.16%
01/27/2021, 0.12%, 0.12%, -1.19%
01/28/2021, 0.49%, 0.49%, 0.37%
01/29/2021, -0.6%, -0.6%, -1.07%
02/01/2021, 0.33%, 0.93%, 0.93%
02/02/2021, 0.88%, 1.48%, 0.54%
02/03/2021, 0.93%, 1.53%, 0.04%
02/04/2021, 1.31%, 1.91%, 0.37%
02/05/2021, 1.53%, 2.13%, 0.2%
02/08/2021, 1.98%, 2.58%, 0.44%
02/09/2021, 2.14%, 2.75%, 0.16%
02/10/2021, 2.23%, 2.83%, 0.08%
02/11/2021, 2.38%, 2.98%, 0.14%
02/12/2021, 2.45%, 3.05%, 0.06%
02/16/2021, 2.34%, 2.94%, -0.12%
02/17/2021, 2.28%, 2.88%, -0.05%
02/18/2021, 1.92%, 2.52%, -0.33%
02/19/2021, 1.89%, 2.49%, -0.05%
02/22/2021, 1.29%, 1.89%, -0.57%
02/23/2021, 1.26%, 1.86%, -0.03%
02/24/2021, 1.55%, 2.14%, 0.26%
02/25/2021, 0.06%, 0.65%, -1.43%
02/26/2021, 0%, 0.59%, -0.03%
03/01/2021, 1.09%, 1.05%, 1.05%
03/02/2021, 0.77%, 0.75%, -0.3%
03/03/2021, 0.15%, 0.14%, -0.6%
03/04/2021, -0.83%, -0.82%, -0.96%
03/05/2021, -0.14%, -0.16%, 0.68%
03/08/2021, -0.73%, -0.74%, -0.58%
03/09/2021, 0.21%, 0.18%, 0.92%
03/10/2021, 0.53%, 0.5%, 0.31%
03/11/2021, 1.24%, 1.19%, 0.68%
03/12/2021, 0.98%, 0.92%, -0.27%
03/15/2021, 1.27%, 1.21%, 0.28%
03/16/2021, 1.15%, 1.09%, -0.11%
03/17/2021, 1.29%, 1.22%, 0.13%
03/18/2021, 0.38%, 0.33%, -0.87%
03/19/2021, 0.43%, 0.37%, 0.05%
03/22/2021, 0.79%, 0.73%, 0.35%
03/23/2021, 0.25%, 0.21%, -0.5%
03/24/2021, -0.29%, -0.31%, -0.51%
03/25/2021, -0.02%, -0.05%, 0.26%
03/26/2021, 0.71%, 0.66%, 0.7%
03/29/2021, 0.41%, 0.36%, -0.29%
03/30/2021, 0.4%, 0.35%, -0.01%
03/31/2021, 0.5%, 0.44%, 0.09%
04/01/2021, 1.37%, 0.85%, 0.85%
04/05/2021, 1.88%, 1.32%, 0.46%
04/06/2021, 1.95%, 1.41%, 0.09%
04/07/2021, 1.84%, 1.3%, -0.11%
04/08/2021, 2.26%, 1.71%, 0.4%
04/09/2021, 2.41%, 1.84%, 0.13%
04/12/2021, 2.25%, 1.68%, -0.16%
04/13/2021, 2.61%, 2.03%, 0.35%
04/14/2021, 2.48%, 1.91%, -0.12%
04/15/2021, 3.23%, 2.64%, 0.71%
04/16/2021, 3.32%, 2.72%, 0.07%
04/19/2021, 3.04%, 2.45%, -0.25%
04/20/2021, 2.55%, 1.98%, -0.45%
04/21/2021, 3.11%, 2.52%, 0.52%
04/22/2021, 2.83%, 2.26%, -0.25%
04/23/2021, 3.43%, 2.83%, 0.55%
04/26/2021, 3.58%, 2.97%, 0.14%
