Date, YTD, MTD, Day
01/02/2015, -0.04%, -0.04%, -0.04%
01/05/2015, -1.37%, -1.37%, -1.34%
01/06/2015, -1.99%, -1.99%, -0.63%
01/07/2015, -1.23%, -1.23%, 0.78%
01/08/2015, -0.06%, -0.06%, 1.19%
01/09/2015, -0.52%, -0.52%, -0.46%
01/12/2015, -0.9%, -0.9%, -0.38%
01/13/2015, -0.86%, -0.86%, 0.04%
01/14/2015, -1.15%, -1.15%, -0.3%
01/15/2015, -1.33%, -1.33%, -0.19%
01/16/2015, -0.58%, -0.58%, 0.77%
01/20/2015, -0.43%, -0.43%, 0.15%
01/21/2015, -0.07%, -0.07%, 0.37%
01/22/2015, 0.76%, 0.76%, 0.84%
01/23/2015, 0.56%, 0.56%, -0.21%
01/26/2015, 0.97%, 0.97%, 0.41%
01/27/2015, 0.43%, 0.43%, -0.54%
01/28/2015, -0.36%, -0.36%, -0.79%
01/29/2015, 0.2%, 0.2%, 0.57%
01/30/2015, -0.66%, -0.66%, -0.86%
02/02/2015, 0.17%, 0.85%, 0.85%
02/03/2015, 1.18%, 1.88%, 1.02%
02/04/2015, 0.85%, 1.54%, -0.33%
02/05/2015, 1.61%, 2.32%, 0.76%
02/06/2015, 0.96%, 1.67%, -0.63%
02/09/2015, 0.64%, 1.34%, -0.32%
02/10/2015, 1.19%, 1.91%, 0.56%
02/11/2015, 1.05%, 1.77%, -0.14%
02/12/2015, 1.96%, 2.68%, 0.89%
02/13/2015, 2.36%, 3.09%, 0.39%
02/17/2015, 2.42%, 3.15%, 0.05%
02/18/2015, 2.63%, 3.37%, 0.21%
02/19/2015, 2.56%, 3.3%, -0.07%
02/20/2015, 3.06%, 3.8%, 0.48%
02/23/2015, 3%, 3.75%, -0.05%
02/24/2015, 3.39%, 4.13%, 0.37%
02/25/2015, 3.48%, 4.22%, 0.09%
02/26/2015, 3.25%, 3.99%, -0.22%
02/27/2015, 3.19%, 3.92%, -0.06%
03/02/2015, 3.37%, 0.17%, 0.17%
03/03/2015, 2.97%, -0.21%, -0.38%
03/04/2015, 2.64%, -0.52%, -0.32%
03/05/2015, 2.75%, -0.42%, 0.1%
03/06/2015, 1.59%, -1.54%, -1.12%
03/09/2015, 1.77%, -1.37%, 0.17%
03/10/2015, 0.47%, -2.61%, -1.27%
03/11/2015, 0.53%, -2.55%, 0.06%
03/12/2015, 1.47%, -1.65%, 0.94%
03/13/2015, 0.93%, -2.16%, -0.53%
03/16/2015, 1.89%, -1.24%, 0.95%
03/17/2015, 1.75%, -1.38%, -0.14%
03/18/2015, 3.13%, -0.05%, 1.35%
03/19/2015, 2.51%, -0.64%, -0.6%
03/20/2015, 3.56%, 0.36%, 1.01%
03/23/2015, 3.65%, 0.45%, 0.09%
03/24/2015, 3.14%, -0.05%, -0.5%
03/25/2015, 2.15%, -1%, -0.95%
03/26/2015, 1.72%, -1.42%, -0.42%
03/27/2015, 1.94%, -1.2%, 0.22%
03/30/2015, 2.63%, -0.53%, 0.68%
03/31/2015, 1.98%, -1.16%, -0.64%
04/01/2015, 2.1%, 0.12%, 0.12%
04/02/2015, 2.52%, 0.52%, 0.41%
04/06/2015, 3.15%, 1.14%, 0.61%
04/07/2015, 3.06%, 1.05%, -0.09%
04/08/2015, 3.44%, 1.42%, 0.36%
04/09/2015, 3.6%, 1.58%, 0.16%
04/10/2015, 3.92%, 1.89%, 0.31%
04/13/2015, 3.67%, 1.65%, -0.24%
04/14/2015, 3.97%, 1.94%, 0.29%
04/15/2015, 4.4%, 2.36%, 0.41%
04/16/2015, 4.49%, 2.45%, 0.08%
04/17/2015, 3.57%, 1.55%, -0.87%
04/20/2015, 3.95%, 1.92%, 0.37%
04/21/2015, 4.07%, 2.03%, 0.11%
04/22/2015, 4.31%, 2.27%, 0.23%
04/23/2015, 4.65%, 2.6%, 0.32%
04/24/2015, 4.91%, 2.85%, 0.24%
04/27/2015, 4.82%, 2.75%, -0.1%
04/28/2015, 4.93%, 2.86%, 0.1%
04/29/2015, 4.4%, 2.35%, -0.49%
04/30/2015, 3.61%, 1.58%, -0.75%
05/01/2015, 4.11%, 0.48%, 0.48%
05/04/2015, 4.22%, 0.59%, 0.11%
05/05/2015, 3.27%, -0.32%, -0.9%
05/06/2015, 3.09%, -0.5%, -0.18%
