Date, YTD, MTD, Day
01/03/2017, 0.58%, 0.58%, 0.58%
01/04/2017, 1.25%, 1.25%, 0.67%
01/05/2017, 1.59%, 1.59%, 0.33%
01/06/2017, 1.52%, 1.52%, -0.07%
01/09/2017, 1.33%, 1.33%, -0.19%
01/10/2017, 1.42%, 1.42%, 0.09%
01/11/2017, 1.78%, 1.78%, 0.36%
01/12/2017, 1.69%, 1.69%, -0.09%
01/13/2017, 1.89%, 1.89%, 0.2%
01/17/2017, 1.7%, 1.7%, -0.19%
01/18/2017, 1.56%, 1.56%, -0.14%
01/19/2017, 1.29%, 1.29%, -0.26%
01/20/2017, 1.58%, 1.58%, 0.28%
01/23/2017, 1.63%, 1.63%, 0.05%
01/24/2017, 2.09%, 2.09%, 0.45%
01/25/2017, 2.67%, 2.67%, 0.56%
01/26/2017, 2.55%, 2.55%, -0.11%
01/27/2017, 2.47%, 2.47%, -0.08%
01/30/2017, 1.95%, 1.95%, -0.5%
01/31/2017, 2.07%, 2.07%, 0.12%
02/01/2017, 2.15%, 0.07%, 0.07%
02/02/2017, 2.2%, 0.13%, 0.05%
02/03/2017, 2.74%, 0.65%, 0.52%
02/06/2017, 2.53%, 0.45%, -0.2%
02/07/2017, 2.49%, 0.41%, -0.04%
02/08/2017, 2.7%, 0.61%, 0.2%
02/09/2017, 3.04%, 0.95%, 0.34%
02/10/2017, 3.34%, 1.24%, 0.28%
02/13/2017, 3.71%, 1.59%, 0.35%
02/14/2017, 3.85%, 1.74%, 0.14%
02/15/2017, 4.18%, 2.05%, 0.31%
02/16/2017, 4.22%, 2.09%, 0.04%
02/17/2017, 4.25%, 2.12%, 0.03%
02/21/2017, 4.67%, 2.53%, 0.4%
02/22/2017, 4.63%, 2.5%, -0.03%
02/23/2017, 4.67%, 2.53%, 0.03%
02/24/2017, 4.6%, 2.47%, -0.06%
02/27/2017, 4.58%, 2.46%, -0.02%
02/28/2017, 4.35%, 2.23%, -0.22%
03/01/2017, 5.17%, 0.77%, 0.77%
03/02/2017, 4.59%, 0.22%, -0.54%
03/03/2017, 4.76%, 0.38%, 0.16%
03/06/2017, 4.48%, 0.11%, -0.27%
03/07/2017, 4.23%, -0.13%, -0.24%
03/08/2017, 3.9%, -0.44%, -0.31%
03/09/2017, 3.84%, -0.5%, -0.06%
03/10/2017, 4.24%, -0.12%, 0.38%
03/13/2017, 4.44%, 0.06%, 0.18%
03/14/2017, 4.12%, -0.23%, -0.3%
03/15/2017, 5.14%, 0.74%, 0.97%
03/16/2017, 5.26%, 0.85%, 0.1%
03/17/2017, 5.34%, 0.92%, 0.07%
03/20/2017, 5.31%, 0.9%, -0.02%
03/21/2017, 4.52%, 0.16%, -0.73%
03/22/2017, 4.6%, 0.24%, 0.08%
03/23/2017, 4.32%, -0.04%, -0.28%
03/24/2017, 4.38%, 0.02%, 0.06%
03/27/2017, 4.48%, 0.12%, 0.09%
03/28/2017, 4.89%, 0.5%, 0.38%
03/29/2017, 5.04%, 0.65%, 0.15%
03/30/2017, 5.03%, 0.64%, -0.01%
03/31/2017, 4.9%, 0.51%, -0.12%
04/03/2017, 4.83%, -0.06%, -0.06%
04/04/2017, 4.85%, -0.04%, 0.02%
04/05/2017, 4.62%, -0.26%, -0.22%
04/06/2017, 4.71%, -0.17%, 0.09%
04/07/2017, 4.58%, -0.3%, -0.13%
04/10/2017, 4.63%, -0.24%, 0.06%
04/11/2017, 4.81%, -0.08%, 0.17%
04/12/2017, 4.66%, -0.22%, -0.14%
04/13/2017, 4.2%, -0.64%, -0.43%
04/17/2017, 4.82%, -0.07%, 0.58%
04/18/2017, 4.62%, -0.25%, -0.18%
04/19/2017, 4.38%, -0.47%, -0.22%
04/20/2017, 4.96%, 0.07%, 0.54%
04/21/2017, 4.79%, -0.09%, -0.16%
04/24/2017, 5.9%, 0.94%, 1.04%
04/25/2017, 6.4%, 1.41%, 0.46%
04/26/2017, 6.37%, 1.39%, -0.02%
04/27/2017, 6.4%, 1.41%, 0.02%
04/28/2017, 6.25%, 1.28%, -0.13%
05/01/2017, 6.37%, 0.11%, 0.11%
05/02/2017, 6.64%, 0.35%, 0.24%
05/03/2017, 6.4%, 0.13%, -0.22%
05/04/2017, 6.52%, 0.24%, 0.11%
05/05/2017, 7.02%, 0.7%, 0.46%
05/08/2017, 6.83%, 0.52%, -0.17%
05/09/2017, 6.77%, 0.46%, -0.06%
05/10/2017, 6.93%, 0.61%, 0.14%
05/11/2017, 6.8%, 0.49%, -0.12%
05/12/2017, 6.92%, 0.61%, 0.12%
05/15/2017, 7.35%, 1%, 0.39%
05/16/2017, 7.55%, 1.18%, 0.17%
05/17/2017, 6.41%, 0.13%, -1.03%
05/18/2017, 6.44%, 0.16%, 0.04%
05/19/2017, 7.15%, 0.82%, 0.65%
05/22/2017, 7.49%, 1.13%, 0.31%
05/23/2017, 7.51%, 1.15%, 0.01%
05/24/2017, 7.75%, 1.37%, 0.22%
05/25/2017, 8%, 1.6%, 0.23%
05/26/2017, 7.95%, 1.56%, -0.05%
05/30/2017, 7.86%, 1.48%, -0.08%
05/31/2017, 7.85%, 1.47%, -0.01%
06/01/2017, 8.5%, 0.6%, 0.6%
06/02/2017, 9.04%, 1.09%, 0.48%
06/05/2017, 8.84%, 0.91%, -0.18%
06/06/2017, 8.68%, 0.76%, -0.14%
06/07/2017, 8.68%, 0.76%, -0%
06/08/2017, 8.7%, 0.78%, 0.02%
06/09/2017, 8.56%, 0.65%, -0.13%
06/12/2017, 8.38%, 0.49%, -0.15%
06/13/2017, 8.88%, 0.95%, 0.45%
06/14/2017, 8.87%, 0.94%, -0.01%
06/15/2017, 8.42%, 0.54%, -0.4%
06/16/2017, 8.6%, 0.7%, 0.16%
06/19/2017, 9.16%, 1.21%, 0.51%
06/20/2017, 7.96%, 0.13%, -1.06%
06/21/2017, 7.91%, 0.08%, -0.05%
06/22/2017, 7.96%, 0.12%, 0.04%
06/23/2017, 8.19%, 0.33%, 0.21%
06/26/2017, 8.32%, 0.45%, 0.12%
06/27/2017, 7.82%, -0.01%, -0.46%
06/28/2017, 8.52%, 0.62%, 0.64%
06/29/2017, 7.79%, -0.04%, -0.66%
06/30/2017, 7.84%, 0%, 0.04%
07/03/2017, 7.95%, 0.1%, 0.1%
07/05/2017, 7.96%, 0.11%, 0.01%
07/06/2017, 7.31%, -0.5%, -0.6%
07/07/2017, 7.63%, -0.2%, 0.3%
07/10/2017, 7.72%, -0.11%, 0.08%
07/11/2017, 7.84%, -0.01%, 0.1%
07/12/2017, 8.6%, 0.68%, 0.69%
07/13/2017, 8.8%, 0.86%, 0.17%
07/14/2017, 9.32%, 1.33%, 0.47%
07/17/2017, 9.31%, 1.33%, -0%
07/18/2017, 9.45%, 1.46%, 0.13%
07/19/2017, 9.93%, 1.89%, 0.43%
07/20/2017, 10%, 1.96%, 0.07%
07/21/2017, 9.92%, 1.89%, -0.07%
07/24/2017, 9.84%, 1.81%, -0.08%
07/25/2017, 9.95%, 1.91%, 0.09%
07/26/2017, 10.14%, 2.08%, 0.17%
07/27/2017, 10%, 1.95%, -0.13%
07/28/2017, 9.94%, 1.9%, -0.05%
07/31/2017, 9.97%, 1.92%, 0.02%
08/01/2017, 10.32%, 0.31%, 0.31%
08/02/2017, 10.28%, 0.28%, -0.04%
08/03/2017, 10.2%, 0.21%, -0.07%
08/04/2017, 10.29%, 0.29%, 0.08%
08/07/2017, 10.43%, 0.41%, 0.12%
08/08/2017, 10.18%, 0.19%, -0.22%
08/09/2017, 10.01%, 0.04%, -0.15%
08/10/2017, 8.82%, -1.01%, -1.05%
08/11/2017, 8.86%, -0.97%, 0.04%
08/14/2017, 9.56%, -0.35%, 0.63%
08/15/2017, 9.42%, -0.48%, -0.13%
08/16/2017, 9.78%, -0.16%, 0.31%
08/17/2017, 8.74%, -1.09%, -0.93%
08/18/2017, 8.72%, -1.11%, -0.02%
08/21/2017, 8.8%, -1.03%, 0.08%
08/22/2017, 9.45%, -0.45%, 0.59%
08/23/2017, 9.36%, -0.54%, -0.09%
08/24/2017, 9.28%, -0.61%, -0.07%
08/25/2017, 9.59%, -0.33%, 0.28%
08/28/2017, 9.66%, -0.28%, 0.05%
08/29/2017, 9.61%, -0.31%, -0.03%
08/30/2017, 9.84%, -0.1%, 0.21%
08/31/2017, 10.43%, 0.42%, 0.52%
09/01/2017, 10.58%, 0.13%, 0.13%
09/05/2017, 10.11%, -0.27%, -0.41%
09/06/2017, 10.34%, -0.08%, 0.19%
09/07/2017, 10.68%, 0.22%, 0.3%
09/08/2017, 10.62%, 0.16%, -0.06%
09/11/2017, 11.3%, 0.76%, 0.59%
09/12/2017, 11.54%, 0.97%, 0.21%
09/13/2017, 11.39%, 0.84%, -0.13%
09/14/2017, 11.45%, 0.88%, 0.05%
09/15/2017, 11.61%, 1.03%, 0.14%
09/18/2017, 11.77%, 1.17%, 0.14%
09/19/2017, 11.72%, 1.12%, -0.05%
09/20/2017, 11.68%, 1.1%, -0.03%
09/21/2017, 11.26%, 0.72%, -0.37%
09/22/2017, 11.4%, 0.84%, 0.12%
09/25/2017, 11.11%, 0.59%, -0.24%
09/26/2017, 10.98%, 0.48%, -0.11%
09/27/2017, 11.17%, 0.65%, 0.17%
09/28/2017, 11.31%, 0.77%, 0.12%
09/29/2017, 11.68%, 1.1%, 0.32%
10/02/2017, 11.94%, 0.23%, 0.23%
10/03/2017, 12.24%, 0.49%, 0.26%
10/04/2017, 12.31%, 0.55%, 0.06%
10/05/2017, 12.53%, 0.75%, 0.2%
10/06/2017, 12.44%, 0.66%, -0.09%
10/09/2017, 12.34%, 0.58%, -0.08%
10/10/2017, 12.74%, 0.92%, 0.33%
10/11/2017, 12.97%, 1.12%, 0.2%
10/12/2017, 12.95%, 1.1%, -0.02%
10/13/2017, 13.18%, 1.3%, 0.2%
10/16/2017, 13.24%, 1.35%, 0.05%
10/17/2017, 13.17%, 1.29%, -0.06%
10/18/2017, 13.24%, 1.34%, 0.05%
10/19/2017, 13.19%, 1.31%, -0.03%
10/20/2017, 13.34%, 1.44%, 0.12%
10/23/2017, 13.01%, 1.16%, -0.27%
10/24/2017, 13.12%, 1.24%, 0.08%
10/25/2017, 12.71%, 0.89%, -0.35%
10/26/2017, 12.71%, 0.88%, -0.01%
10/27/2017, 13.3%, 1.4%, 0.52%
10/30/2017, 13.23%, 1.34%, -0.06%
10/31/2017, 13.45%, 1.54%, 0.19%
11/01/2017, 13.6%, 0.12%, 0.12%
11/02/2017, 13.73%, 0.23%, 0.11%
11/03/2017, 13.85%, 0.34%, 0.11%
11/06/2017, 14.05%, 0.51%, 0.17%
11/07/2017, 13.86%, 0.35%, -0.16%
11/08/2017, 14.04%, 0.5%, 0.15%
11/09/2017, 13.64%, 0.16%, -0.34%
11/10/2017, 13.41%, -0.04%, -0.21%
11/13/2017, 13.3%, -0.13%, -0.09%
11/14/2017, 13.16%, -0.25%, -0.11%
11/15/2017, 12.7%, -0.63%, -0.39%
11/16/2017, 13.48%, 0.03%, 0.66%
11/17/2017, 13.46%, 0.01%, -0.02%
11/20/2017, 13.59%, 0.12%, 0.11%
11/21/2017, 14.29%, 0.71%, 0.6%
11/22/2017, 14.4%, 0.81%, 0.1%
11/24/2017, 14.66%, 1.02%, 0.21%
11/27/2017, 14.4%, 0.81%, -0.21%
11/28/2017, 15.08%, 1.4%, 0.58%
11/29/2017, 14.9%, 1.24%, -0.16%
11/30/2017, 15.23%, 1.52%, 0.27%
12/01/2017, 15.05%, -0.13%, -0.13%
12/04/2017, 14.88%, -0.27%, -0.14%
12/05/2017, 14.61%, -0.5%, -0.22%
12/06/2017, 14.39%, -0.68%, -0.18%
12/07/2017, 14.62%, -0.48%, 0.19%
12/08/2017, 15.11%, -0.08%, 0.41%
12/11/2017, 15.33%, 0.1%, 0.18%
12/12/2017, 15.38%, 0.14%, 0.04%
12/13/2017, 15.58%, 0.32%, 0.18%
12/14/2017, 15.2%, -0%, -0.32%
12/15/2017, 15.72%, 0.44%, 0.44%
12/18/2017, 16.37%, 0.97%, 0.53%
12/19/2017, 16.05%, 0.69%, -0.28%
12/20/2017, 15.33%, 0.08%, -0.61%
12/21/2017, 15.64%, 0.34%, 0.26%
12/22/2017, 15.66%, 0.36%, 0.02%
12/26/2017, 15.66%, 0.36%, -0%
12/27/2017, 15.94%, 0.6%, 0.24%
12/28/2017, 16.19%, 0.81%, 0.2%
12/29/2017, 15.95%, 0.61%, -0.2%
