Date, YTD, MTD, Day
01/04/2016, -0.78%, -0.78%, -0.78%
01/05/2016, -0.75%, -0.75%, 0.04%
01/06/2016, -1.31%, -1.31%, -0.58%
01/07/2016, -2.54%, -2.54%, -1.27%
01/08/2016, -3.05%, -3.05%, -0.54%
01/11/2016, -3.21%, -3.21%, -0.17%
01/12/2016, -2.74%, -2.74%, 0.49%
01/13/2016, -3.93%, -3.93%, -1.26%
01/14/2016, -3.25%, -3.25%, 0.74%
01/15/2016, -4.3%, -4.3%, -1.13%
01/19/2016, -4.38%, -4.38%, -0.08%
01/20/2016, -4.9%, -4.9%, -0.58%
01/21/2016, -4.73%, -4.73%, 0.19%
01/22/2016, -3.68%, -3.68%, 1.17%
01/25/2016, -4.45%, -4.45%, -0.84%
01/26/2016, -3.7%, -3.7%, 0.83%
01/27/2016, -4.22%, -4.22%, -0.57%
01/28/2016, -3.98%, -3.98%, 0.27%
01/29/2016, -2.56%, -2.56%, 1.53%
02/01/2016, -2.67%, -0.11%, -0.11%
02/02/2016, -3.47%, -0.98%, -0.86%
02/03/2016, -3.3%, -0.79%, 0.19%
02/04/2016, -3.1%, -0.58%, 0.21%
02/05/2016, -4.1%, -1.64%, -1.07%
02/08/2016, -4.68%, -2.27%, -0.66%
02/09/2016, -4.84%, -2.44%, -0.17%
02/10/2016, -4.73%, -2.33%, 0.11%
02/11/2016, -5.32%, -2.96%, -0.66%
02/12/2016, -4.6%, -2.18%, 0.84%
02/16/2016, -3.78%, -1.3%, 0.92%
02/17/2016, -2.96%, -0.43%, 0.9%
02/18/2016, -3.05%, -0.54%, -0.11%
02/19/2016, -3.04%, -0.52%, 0.02%
02/22/2016, -2.31%, 0.25%, 0.78%
02/23/2016, -2.9%, -0.38%, -0.63%
02/24/2016, -2.69%, -0.16%, 0.23%
02/25/2016, -2.03%, 0.54%, 0.7%
02/26/2016, -2.17%, 0.39%, -0.15%
02/29/2016, -2.48%, 0.07%, -0.33%
03/01/2016, -1.43%, 1.13%, 1.13%
03/02/2016, -1.14%, 1.44%, 0.31%
03/03/2016, -0.76%, 1.83%, 0.38%
03/04/2016, -0.62%, 2%, 0.15%
03/07/2016, -0.55%, 2.07%, 0.07%
03/08/2016, -1.08%, 1.5%, -0.54%
03/09/2016, -0.89%, 1.71%, 0.2%
03/10/2016, -1.01%, 1.58%, -0.13%
03/11/2016, -0.09%, 2.57%, 0.95%
03/14/2016, -0.37%, 2.26%, -0.29%
03/15/2016, -0.61%, 2%, -0.25%
03/16/2016, -0.09%, 2.55%, 0.53%
