Date, YTD, MTD, Day
01/02/2014, -0.09%, -0.09%, -0.09%
01/03/2014, -0.09%, -0.09%, -0%
01/06/2014, 0.04%, 0.04%, 0.13%
01/07/2014, 0.2%, 0.2%, 0.16%
01/08/2014, -0.04%, -0.04%, -0.24%
01/09/2014, 0.03%, 0.03%, 0.08%
01/10/2014, 0.51%, 0.51%, 0.48%
01/13/2014, 0.53%, 0.53%, 0.02%
01/14/2014, 0.5%, 0.5%, -0.03%
01/15/2014, 0.49%, 0.49%, -0.01%
01/16/2014, 0.63%, 0.63%, 0.14%
01/17/2014, 0.66%, 0.66%, 0.03%
01/21/2014, 0.63%, 0.63%, -0.03%
01/22/2014, 0.57%, 0.57%, -0.06%
01/23/2014, 0.69%, 0.69%, 0.12%
01/24/2014, 0.52%, 0.52%, -0.18%
01/27/2014, 0.26%, 0.26%, -0.26%
01/28/2014, 0.44%, 0.44%, 0.19%
01/29/2014, 0.47%, 0.47%, 0.02%
01/30/2014, 0.59%, 0.59%, 0.13%
01/31/2014, 0.56%, 0.56%, -0.03%
02/03/2014, 0.58%, -0%, -0%
02/04/2014, 0.51%, -0.07%, -0.06%
02/05/2014, 0.33%, -0.24%, -0.17%
02/06/2014, 0.45%, -0.11%, 0.13%
02/07/2014, 0.71%, 0.16%, 0.27%
02/10/2014, 0.8%, 0.24%, 0.08%
02/11/2014, 0.73%, 0.18%, -0.06%
02/12/2014, 0.67%, 0.13%, -0.05%
02/13/2014, 0.91%, 0.36%, 0.24%
02/14/2014, 0.98%, 0.44%, 0.07%
02/18/2014, 1.12%, 0.58%, 0.14%
02/19/2014, 0.95%, 0.41%, -0.17%
02/20/2014, 0.95%, 0.41%, -0%
02/21/2014, 1.03%, 0.49%, 0.08%
02/24/2014, 1.04%, 0.51%, 0.02%
02/25/2014, 1.26%, 0.72%, 0.22%
02/26/2014, 1.33%, 0.79%, 0.07%
02/27/2014, 1.56%, 1.02%, 0.23%
02/28/2014, 1.53%, 0.99%, -0.04%
03/03/2014, 1.59%, 0.06%, 0.06%
03/04/2014, 1.43%, -0.09%, -0.15%
03/05/2014, 1.51%, -0.02%, 0.08%
03/06/2014, 1.34%, -0.19%, -0.17%
03/07/2014, 1.14%, -0.38%, -0.19%
03/10/2014, 1.1%, -0.42%, -0.04%
03/11/2014, 1.02%, -0.5%, -0.08%
03/12/2014, 1.16%, -0.36%, 0.14%
03/13/2014, 1.3%, -0.23%, 0.13%
03/14/2014, 1.19%, -0.34%, -0.11%
03/17/2014, 1.17%, -0.36%, -0.01%
03/18/2014, 1.36%, -0.16%, 0.19%
03/19/2014, 0.83%, -0.68%, -0.52%
03/20/2014, 0.79%, -0.73%, -0.05%
03/21/2014, 0.91%, -0.61%, 0.13%
03/24/2014, 0.87%, -0.65%, -0.04%
03/25/2014, 0.95%, -0.57%, 0.09%
03/26/2014, 1.04%, -0.48%, 0.09%
03/27/2014, 1.14%, -0.38%, 0.1%
03/28/2014, 1.07%, -0.45%, -0.07%
03/31/2014, 1.19%, -0.33%, 0.13%
04/01/2014, 1.22%, 0.03%, 0.03%
04/02/2014, 1.1%, -0.09%, -0.12%
04/03/2014, 1.14%, -0.06%, 0.04%
04/04/2014, 1.24%, 0.05%, 0.1%
04/07/2014, 1.27%, 0.07%, 0.03%
04/08/2014, 1.33%, 0.14%, 0.06%
04/09/2014, 1.5%, 0.31%, 0.17%
04/10/2014, 1.46%, 0.26%, -0.05%
04/11/2014, 1.4%, 0.21%, -0.05%
04/14/2014, 1.41%, 0.22%, 0.01%
04/15/2014, 1.52%, 0.32%, 0.11%
04/16/2014, 1.6%, 0.4%, 0.08%
04/17/2014, 1.31%, 0.12%, -0.28%
04/21/2014, 1.35%, 0.16%, 0.04%
04/22/2014, 1.51%, 0.32%, 0.16%
04/23/2014, 1.55%, 0.35%, 0.03%
04/24/2014, 1.64%, 0.44%, 0.1%
04/25/2014, 1.51%, 0.32%, -0.13%
04/28/2014, 1.47%, 0.27%, -0.05%
04/29/2014, 1.55%, 0.35%, 0.08%
